ticker,filing_type,filing_date,accession_number,filing_url,ai_mentions_count,ai_keywords_found,ai_context_snippets,filing_title,status
HUBS,8-K,2025-08-06,0000950170-25-104127,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025104127/hubs-20250806.htm,0,,,8-K - 2025-08-06,metadata_only
HUBS,10-Q,2025-08-06,0000950170-25-104104,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025104104/hubs-20250630.htm,0,,,10-Q - 2025-08-06,metadata_only
HUBS,8-K,2025-06-10,0000950170-25-084424,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025084424/hubs-20250604.htm,0,,,8-K - 2025-06-10,metadata_only
HUBS,10-Q,2025-05-08,0000950170-25-067055,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025067055/hubs-20250331.htm,0,,,10-Q - 2025-05-08,metadata_only
HUBS,8-K,2025-05-08,0000950170-25-066998,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025066998/hubs-20250508.htm,0,,,8-K - 2025-05-08,metadata_only
HUBS,DEF 14A,2025-04-24,0000950170-25-058041,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025058041/hubs-20250424.htm,0,,,DEF 14A - 2025-04-24,metadata_only
HUBS,8-K,2025-04-11,0000950170-25-053284,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025053284/hubs-20250410.htm,0,,,8-K - 2025-04-11,metadata_only
HUBS,10-K,2025-02-12,0000950170-25-018873,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025018873/hubs-20241231.htm,0,,,10-K - 2025-02-12,metadata_only
HUBS,8-K,2025-02-12,0000950170-25-018839,https://www.sec.gov/Archives/edgar/data/0000950170/000095017025018839/hubs-20250212.htm,0,,,8-K - 2025-02-12,metadata_only
HUBS,8-K,2024-12-05,0000950170-24-133721,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024133721/hubs-20241205.htm,0,,,8-K - 2024-12-05,metadata_only
HUBS,10-Q,2024-11-06,0000950170-24-122373,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024122373/hubs-20240930.htm,0,,,10-Q - 2024-11-06,metadata_only
HUBS,8-K,2024-11-06,0000950170-24-122326,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024122326/hubs-20241106.htm,0,,,8-K - 2024-11-06,metadata_only
HUBS,8-K,2024-08-07,0000950170-24-092811,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024092811/hubs-20240807.htm,0,,,8-K - 2024-08-07,metadata_only
HUBS,10-Q,2024-08-07,0000950170-24-092843,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024092843/hubs-20240630.htm,0,,,10-Q - 2024-08-07,metadata_only
HUBS,8-K,2024-06-14,0000950170-24-073731,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024073731/hubs-20240611.htm,0,,,8-K - 2024-06-14,metadata_only
HUBS,10-Q,2024-05-10,0000950170-24-057772,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024057772/hubs-20240331.htm,0,,,10-Q - 2024-05-10,metadata_only
HUBS,8-K,2024-05-08,0000950170-24-055778,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024055778/hubs-20240508.htm,0,,,8-K - 2024-05-08,metadata_only
HUBS,8-K,2024-05-01,0000950170-24-051323,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024051323/hubs-20240429.htm,0,,,8-K - 2024-05-01,metadata_only
HUBS,DEF 14A,2024-04-25,0000950170-24-048382,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024048382/hubs-20240425.htm,0,,,DEF 14A - 2024-04-25,metadata_only
HUBS,10-K,2024-02-14,0000950170-24-015277,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024015277/hubs-20231231.htm,0,,,10-K - 2024-02-14,metadata_only
HUBS,8-K,2024-02-14,0000950170-24-015231,https://www.sec.gov/Archives/edgar/data/0000950170/000095017024015231/hubs-20240214.htm,0,,,8-K - 2024-02-14,metadata_only
HUBS,10-Q,2023-11-08,0000950170-23-061183,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023061183/hubs-20230930.htm,0,,,10-Q - 2023-11-08,metadata_only
HUBS,8-K,2023-11-08,0000950170-23-061164,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023061164/hubs-20231108.htm,0,,,8-K - 2023-11-08,metadata_only
HUBS,8-K,2023-11-01,0000950170-23-057150,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023057150/hubs-20231101.htm,0,,,8-K - 2023-11-01,metadata_only
HUBS,8-K,2023-08-17,0000950170-23-043248,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023043248/hubs-20230814.htm,0,,,8-K - 2023-08-17,metadata_only
HUBS,8-K,2023-08-02,0000950170-23-037188,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023037188/hubs-20230802.htm,0,,,8-K - 2023-08-02,metadata_only
HUBS,10-Q,2023-08-02,0000950170-23-037236,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023037236/hubs-20230630.htm,0,,,10-Q - 2023-08-02,metadata_only
HUBS,8-K,2023-06-12,0000950170-23-027491,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023027491/hubs-20230606.htm,0,,,8-K - 2023-06-12,metadata_only
HUBS,10-Q,2023-05-03,0000950170-23-017259,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023017259/hubs-20230331.htm,0,,,10-Q - 2023-05-03,metadata_only
HUBS,8-K,2023-05-03,0000950170-23-017202,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023017202/hubs-20230503.htm,0,,,8-K - 2023-05-03,metadata_only
HUBS,DEF 14A,2023-04-25,0000950170-23-014454,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023014454/hubs-20230425.htm,0,,,DEF 14A - 2023-04-25,metadata_only
HUBS,10-K,2023-02-16,0000950170-23-003077,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023003077/hubs-20221231.htm,0,,,10-K - 2023-02-16,metadata_only
HUBS,8-K,2023-02-16,0000950170-23-003058,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023003058/hubs-20230216.htm,0,,,8-K - 2023-02-16,metadata_only
HUBS,8-K,2023-01-31,0001193125-23-019779,https://www.sec.gov/Archives/edgar/data/0001193125/000119312523019779/d417597d8k.htm,0,,,8-K - 2023-01-31,metadata_only
HUBS,8-K,2023-01-27,0000950170-23-001309,https://www.sec.gov/Archives/edgar/data/0000950170/000095017023001309/hubs-20230125.htm,0,,,8-K - 2023-01-27,metadata_only
HUBS,10-Q,2022-11-02,0000950170-22-021289,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022021289/hubs-20220930.htm,0,,,10-Q - 2022-11-02,metadata_only
HUBS,8-K,2022-11-02,0000950170-22-021258,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022021258/hubs-20221102.htm,0,,,8-K - 2022-11-02,metadata_only
HUBS,8-K,2022-08-18,0000950170-22-017594,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022017594/hubs-20220815.htm,0,,,8-K - 2022-08-18,metadata_only
HUBS,8-K,2022-08-04,0000950170-22-014829,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022014829/hubs-20220804.htm,0,,,8-K - 2022-08-04,metadata_only
HUBS,10-Q,2022-08-04,0000950170-22-014846,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022014846/hubs-20220630.htm,0,,,10-Q - 2022-08-04,metadata_only
HUBS,8-K,2022-06-09,0000950170-22-011391,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022011391/hubs-20220607.htm,0,,,8-K - 2022-06-09,metadata_only
HUBS,10-Q,2022-05-05,0000950170-22-007919,https://www.sec.gov/Archives/edgar/data/0000950170/000095017022007919/hubs-20220331.htm,0,,,10-Q - 2022-05-05,metadata_only
