"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/15/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.74,NOW,"SERVICENOW INC",B80NXX8,"1,011.39","88,248.00","89,253,144.72"
3.68,TSLA,"TESLA INC",B616C79,320.72,"274,064.00","87,897,806.08"
3.63,ORCL,"ORACLE CORP",2661568,183.74,"471,824.00","86,692,941.76"
3.63,NFLX,"NETFLIX INC",2857817,823.96,"105,186.00","86,669,056.56"
3.59,CRM,"SALESFORCE INC",2310525,325.26,"263,864.00","85,824,404.64"
3.51,CSCO,"CISCO SYSTEMS INC",2198163,57.46,"1,456,890.00","83,712,899.40"
3.29,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.59,"887,506.00","78,624,156.54"
3.28,NVDA,"NVIDIA CORP",2379504,141.98,"550,959.00","78,225,158.82"
3.21,META,"META PLATFORMS INC",B7TL820,554.08,"138,256.00","76,604,884.48"
3.15,IBM,IBM,2005973,204.99,"366,895.00","75,209,806.05"
3.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.51,"1,433,043.00","73,811,741.67"
3.07,AMZN,"AMAZON.COM INC",2000019,202.61,"362,276.00","73,400,740.36"
3.03,ACN,"ACCENTURE PLC-CL A",B4BNMY3,353.57,"204,394.00","72,267,586.58"
2.85,AVGO,"BROADCOM INC",BDZ78H9,164.84,"412,388.00","67,978,037.92"
2.83,AAPL,"APPLE INC",2046251,225.00,"300,071.00","67,515,975.00"
2.68,GOOGL,"ALPHABET INC-CL A",BYVY8G0,172.49,"371,625.00","64,101,596.25"
2.64,MSFT,"MICROSOFT CORP",2588173,415.00,"151,838.00","63,012,770.00"
2.60,ADBE,"ADOBE INC",2008154,503.37,"123,564.00","62,198,410.68"
2.48,"SIE GR","SIEMENS AG-REG",5727973,197.43,"299,439.00","59,116,820.76"
2.40,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.25,"781,166.00","57,220,409.50"
2.35,QCOM,"QUALCOMM INC",2714923,160.50,"349,284.00","56,060,082.00"
2.05,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,108.49,"452,093.00","49,047,569.57"
1.88,"3690 HK","MEITUAN-CLASS B",BGJW376,21.78,"2,061,415.00","44,906,906.43"
1.79,"005930 KS","SAMSUNG ELECTRON",6771720,38.25,"1,115,840.00","42,682,186.39"
1.67,MU,"MICRON TECHNOLOGY INC",2588184,96.34,"414,469.00","39,929,943.46"
1.62,INTC,"INTEL CORP",2463247,24.35,"1,591,582.00","38,755,021.70"
1.45,"000660 KS","SK HYNIX INC",6450267,127.41,"272,161.00","34,675,644.51"
1.25,SNPS,"SYNOPSYS INC",2867719,520.75,"57,159.00","29,765,549.25"
1.23,CDNS,"CADENCE DESIGN SYS INC",2302232,289.71,"101,746.00","29,476,833.66"
1.14,TRI,"THOMSON REUTERS CORP",BNBXPB4,161.71,"168,554.00","27,256,867.34"
1.12,FTNT,"FORTINET INC",B5B2106,94.20,"284,174.00","26,769,190.80"
0.87,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,217.04,"95,574.00","20,743,380.96"
0.86,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,259.41,"79,174.00","20,538,527.34"
0.82,TTD,"TRADE DESK INC-A",BD8FDD1,118.15,"165,520.00","19,556,188.00"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,45.53,"342,014.00","15,571,024.97"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,31.91,"486,450.00","15,522,819.26"
0.62,"WKL NA","WOLTERS KLUWER",5671519,159.76,"92,642.00","14,800,740.92"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.09,"115,275.00","14,535,024.75"
0.59,"6702 JP","FUJITSU LIMITED",6356945,18.23,"768,995.00","14,015,566.04"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,81.76,"169,837.00","13,885,873.12"
0.51,ROK,"ROCKWELL AUTOMATION INC",2754060,284.84,"42,353.00","12,063,828.52"
0.50,"5803 JP","FUJIKURA LTD",6356707,35.65,"334,656.00","11,930,941.59"
0.48,EBAY,"EBAY INC",2293819,61.43,"186,593.00","11,462,407.99"
0.47,ZS,"ZSCALER INC",BZ00V34,201.47,"56,166.00","11,315,764.02"
0.45,TWLO,"TWILIO INC - A",BD6P5Q0,96.59,"111,632.00","10,782,534.88"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,21.07,"486,419.00","10,248,848.33"
0.42,"6954 JP","FANUC CORP",6356934,26.69,"372,206.00","9,935,422.35"
0.40,CLS,"CELESTICA INC",BMDLRD5,82.18,"115,836.00","9,519,402.48"
0.40,DOCU,"DOCUSIGN INC",BFYT7B7,79.11,"119,373.00","9,443,598.03"
0.39,PEGA,"PEGASYSTEMS INC",2675860,86.55,"106,638.00","9,229,518.90"
0.39,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.97,"1,157,949.00","9,228,853.53"
0.38,BIDU,"BAIDU INC - SPON ADR",B0FXT17,84.58,"107,363.00","9,080,762.54"
0.38,G,"GENPACT LTD",B23DBK6,44.79,"199,929.00","8,954,819.91"
0.37,HUBB,"HUBBELL INC",BDFG6S3,437.61,"20,111.00","8,800,774.71"
0.35,"6701 JP","NEC CORP",6640400,82.16,"101,821.00","8,365,428.57"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,385.91,"20,180.00","7,787,663.80"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.85,"138,672.00","7,744,831.20"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,305.27,"25,286.00","7,719,057.22"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,96.79,"77,834.00","7,533,552.86"
0.30,WIX,"WIX.COM LTD",BFZCHN7,180.01,"39,600.00","7,128,396.00"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.77,"600,070.00","7,062,823.90"
0.30,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.81,"339,065.00","7,055,942.65"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.78,"297,169.00","6,770,186.65"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.81,"1,162,805.00","6,754,918.07"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,12.37,"543,932.00","6,728,438.84"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.79,"268,902.00","6,666,080.58"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,69.15,"95,641.00","6,613,575.15"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,56.92,"115,759.00","6,589,002.28"
0.26,AI,"C3.AI INC-A",BMGNBJ2,25.99,"235,800.00","6,128,442.00"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,65.99,"92,565.00","6,108,800.05"
0.25,TDC,"TERADATA CORP",B247H10,28.97,"207,382.00","6,007,856.54"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.07,"593,957.00","5,980,721.76"
0.25,"TIETO FH","TIETOEVRY OYJ",5479702,17.93,"328,286.00","5,886,335.85"
0.24,"2353 TT","ACER INC",6005850,1.17,"4,789,600.00","5,604,458.81"
0.23,"3443 TT","GLOBAL UNICHIP CORP",B056381,37.57,"147,865.00","5,554,897.61"
0.23,SNAP,"SNAP INC - A",BD8DJ71,10.60,"520,605.00","5,518,413.00"
0.22,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,70.98,"74,650.00","5,298,483.45"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,25.01,"208,072.00","5,203,882.43"
0.22,OKTA,"OKTA INC",BDFZSP1,73.66,"69,701.00","5,134,175.66"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,15.58,"321,146.00","5,004,401.67"
0.20,STNE,"STONECO LTD-A",BGKG6M3,9.76,"493,020.00","4,811,875.20"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,23.48,"193,186.00","4,536,007.28"
0.17,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,18.58,"216,710.00","4,026,471.80"
0.16,,CASH,,1.00,"3,905,971.59","3,905,971.59"
0.12,VSAT,"VIASAT INC",2946243,7.40,"387,079.00","2,864,384.60"
0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"850,333.06","850,333.06"
0.00,,"SWISS FRANC",,1.13,132.60,149.33
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.05,-332.78,-350.58
0.00,,"TAIWAN DOLLAR",,0.03,"-1,446,147.68","-44,531.11"
-0.01,,"KOREAN WON",,0.00,"-312,674,987.04","-223,554.85"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
