"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/03/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.28,NVDA,"NVIDIA CORP",2379504,887.89,"82,636.00","73,371,678.04"
3.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.65,"1,434,543.00","66,922,383.64"
3.44,AMZN,"AMAZON.COM INC",2000019,186.21,"316,859.00","59,002,314.39"
3.39,NFLX,"NETFLIX INC",2857817,579.34,"100,263.00","58,086,366.42"
3.39,META,"META PLATFORMS INC",B7TL820,451.96,"128,506.00","58,079,571.76"
3.37,QCOM,"QUALCOMM INC",2714923,179.64,"322,056.00","57,854,139.84"
3.28,GOOGL,"ALPHABET INC-CL A",BYVY8G0,167.24,"336,344.00","56,250,170.56"
3.17,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.33,"668,065.00","54,333,726.45"
3.01,AVGO,"BROADCOM INC",BDZ78H9,"1,278.11","40,441.00","51,688,046.51"
2.98,ORCL,"ORACLE CORP",2661568,115.80,"442,014.00","51,185,221.20"
2.94,MSFT,"MICROSOFT CORP",2588173,406.66,"124,004.00","50,427,466.64"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,56.94,"876,609.00","49,911,848.56"
2.85,CRM,"SALESFORCE INC",2310525,273.66,"178,404.00","48,822,038.64"
2.75,NOW,"SERVICENOW INC",B80NXX8,716.65,"65,812.00","47,164,169.80"
2.75,IBM,IBM,2005973,165.71,"284,366.00","47,122,289.86"
2.71,AAPL,"APPLE INC",2046251,183.38,"253,386.00","46,465,924.68"
2.62,CSCO,"CISCO SYSTEMS INC",2198163,47.12,"955,089.00","45,003,793.68"
2.58,"SIE GR","SIEMENS AG-REG",5727973,191.25,"231,418.00","44,259,265.61"
2.50,TSLA,"TESLA INC",B616C79,181.19,"236,599.00","42,869,372.81"
2.39,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.23,"592,375.00","41,010,121.25"
2.37,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.71,"133,801.00","40,636,701.71"
2.35,ADBE,"ADOBE INC",2008154,486.18,"82,803.00","40,257,162.54"
2.12,MU,"MICRON TECHNOLOGY INC",2588184,114.70,"316,789.00","36,335,698.30"
1.81,INTC,"INTEL CORP",2463247,30.78,"1,011,218.00","31,120,233.95"
1.54,"000660 KS","SK HYNIX INC",6450267,127.08,"208,026.00","26,436,351.31"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.46,"346,997.00","25,837,396.62"
1.44,"3690 HK","MEITUAN-CLASS B",BGJW376,15.32,"1,615,315.00","24,753,170.81"
1.37,SNPS,"SYNOPSYS INC",2867719,536.94,"43,638.00","23,430,987.72"
1.28,CDNS,"CADENCE DESIGN SYS INC",2302232,281.63,"78,006.00","21,968,829.78"
1.25,TRI,"THOMSON REUTERS CORP",BNBXPB4,164.74,"130,395.00","21,481,272.30"
1.11,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,257.85,"73,979.00","19,075,485.15"
0.90,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,255.78,"60,370.00","15,441,438.60"
0.76,FTNT,"FORTINET INC",B5B2106,58.88,"219,995.00","12,953,305.60"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.85,"375,647.00","12,714,772.42"
0.73,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,782.70,"15,930.00","12,468,411.00"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,88.59,"128,801.00","11,410,480.59"
0.65,"5803 JP","FUJIKURA LTD",6356707,18.18,"613,515.00","11,153,906.15"
0.65,"WKL NA","WOLTERS KLUWER",5671519,154.62,"71,894.00","11,116,351.97"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,41.12,"264,500.00","10,875,363.86"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,124.27,"87,293.00","10,847,901.11"
0.60,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.47,"130,192.00","10,346,358.24"
0.56,"6702 JP","FUJITSU LIMITED",6356945,16.11,"599,450.00","9,657,228.31"
0.54,BIDU,"BAIDU INC - SPON ADR",B0FXT17,113.41,"82,056.00","9,305,970.96"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,274.05,"32,716.00","8,965,819.80"
