"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/14/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.75,INTC,"INTEL CORP",2463247,45.18,"707,321.00","31,956,762.78"
3.31,IBM,IBM,2005973,162.91,"173,244.00","28,223,180.04"
3.30,NOW,"SERVICENOW INC",B80NXX8,680.39,"41,306.00","28,104,189.34"
3.20,QCOM,"QUALCOMM INC",2714923,141.50,"192,921.00","27,298,321.50"
3.20,AMZN,"AMAZON.COM INC",2000019,147.42,"184,865.00","27,252,798.30"
3.19,CRM,"SALESFORCE INC",2310525,257.21,"105,597.00","27,160,604.37"
3.19,META,"META PLATFORMS INC",B7TL820,333.17,"81,498.00","27,152,688.66"
3.17,ADBE,"ADOBE INC",2008154,584.64,"46,235.00","27,030,830.40"
3.11,GOOGL,"ALPHABET INC-CL A",BYVY8G0,131.94,"200,502.00","26,454,233.88"
3.10,NFLX,"NETFLIX INC",2857817,469.83,"56,138.00","26,375,316.54"
3.07,NVDA,"NVIDIA CORP",2379504,483.50,"54,180.00","26,196,030.00"
3.06,ACN,"ACCENTURE PLC-CL A",B4BNMY3,342.73,"76,058.00","26,067,358.34"
3.05,"SIE GR","SIEMENS AG-REG",5727973,182.31,"142,724.00","26,020,002.95"
3.00,MSFT,"MICROSOFT CORP",2588173,365.93,"69,953.00","25,597,901.29"
2.91,AAPL,"APPLE INC",2046251,198.11,"125,190.00","24,801,390.90"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,56.43,"439,148.00","24,780,361.11"
2.72,TSLA,"TESLA INC",B616C79,251.05,"92,428.00","23,204,049.40"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,49.44,"456,596.00","22,574,106.24"
2.59,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.25,"562,643.00","22,083,368.37"
2.54,UBER,"UBER TECHNOLOGIES INC",BK6N347,62.50,"346,410.00","21,650,625.00"
2.41,ORCL,"ORACLE CORP",2661568,100.31,"204,347.00","20,498,047.57"
2.22,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.51,"260,649.00","18,899,658.99"
1.86,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.54,"204,729.00","15,874,686.66"
1.68,SNPS,"SYNOPSYS INC",2867719,551.45,"25,955.00","14,312,884.75"
1.54,"000660 KS","SK HYNIX INC",6450267,105.52,"124,511.00","13,138,796.33"
1.48,CDNS,"CADENCE DESIGN SYS INC",2302232,270.10,"46,599.00","12,586,389.90"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,140.36,"77,734.00","10,910,744.24"
1.22,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.68,"44,513.00","10,357,284.84"
1.18,"3690 HK","MEITUAN-CLASS B",BGJW376,10.47,"957,915.00","10,031,326.62"
1.12,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,270.78,"35,206.00","9,533,080.68"
1.11,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.20,"223,892.00","9,447,501.47"
0.92,"STMMI IM","STMICROELECTRONICS NV",5962343,50.12,"156,607.00","7,849,720.33"
0.76,"EXPN LN","EXPERIAN PLC",B19NLV4,41.20,"156,885.00","6,464,221.74"
0.74,"WKL NA","WOLTERS KLUWER",5671519,143.26,"43,980.00","6,300,471.66"
0.71,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.65,"50,278.00","6,066,040.70"
0.71,ROK,"ROCKWELL AUTOMATION INC",2754060,306.85,"19,601.00","6,014,566.85"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.92,"77,889.00","5,913,332.88"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,76.08,"75,677.00","5,757,506.16"
0.63,BIDU,"BAIDU INC - SPON ADR",B0FXT17,112.91,"47,763.00","5,392,920.33"
0.63,ZS,"ZSCALER INC",BZ00V34,216.40,"24,886.00","5,385,330.40"
0.62,"6702 JP","FUJITSU LIMITED",6356945,149.41,"35,283.00","5,271,657.21"
0.57,"6954 JP","FANUC CORP",6356934,28.21,"172,535.00","4,867,121.14"
0.50,SPLK,"SPLUNK INC",B424494,151.87,"27,976.00","4,248,715.12"
0.46,SNAP,"SNAP INC - A",BD8DJ71,16.94,"231,151.00","3,915,697.94"
0.46,EBAY,"EBAY INC",2293819,42.65,"91,441.00","3,899,958.65"
0.44,HPE,"HEWLETT PACKA",BYVYWS0,17.06,"219,578.00","3,746,000.68"
0.44,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.00,"128,468.00","3,725,572.00"
0.43,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,111.69,"32,690.00","3,651,200.81"
0.41,PATH,"UIPATH INC - CLASS A",BMD02L5,25.67,"136,842.00","3,512,734.14"
0.40,STX,"SEAGATE TECHNOLO",BKVD2N4,85.33,"39,718.00","3,389,136.94"
0.39,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,23.54,"141,524.00","3,331,474.96"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.04,"525,934.00","3,176,641.36"
0.37,WIX,"WIX.COM LTD",BFZCHN7,112.06,"28,336.00","3,175,332.16"
0.37,CYBR,"CYBERARK SOFTWAR",BQT3XY6,201.25,"15,664.00","3,152,380.00"
0.37,STNE,"STONECO LTD-A",BGKG6M3,17.01,"182,678.00","3,107,352.78"
0.34,TWLO,"TWILIO INC - A",BD6P5Q0,75.82,"38,683.00","2,932,945.06"
0.34,"6701 JP","NEC CORP",6640400,57.85,"49,910.00","2,887,375.75"
0.34,HUBB,"HUBBELL INC",BDFG6S3,326.79,"8,796.00","2,874,444.84"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,125.22,"22,419.00","2,807,307.18"
0.32,OKTA,"OKTA INC",BDFZSP1,81.06,"33,908.00","2,748,582.48"
0.30,"2353 TT","ACER INC",6005850,1.19,"2,159,600.00","2,574,279.92"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,294.40,"8,717.00","2,566,284.80"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,45.14,"56,556.00","2,552,937.84"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.51,"217,568.00","2,504,207.68"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,88.70,"27,917.00","2,476,281.90"
0.29,IONQ,"IONQ INC",BP484B3,14.76,"166,650.00","2,459,754.00"
0.29,"6502 JP","TOSHIBA CORP",6897217,32.39,"75,440.00","2,443,853.48"
0.28,BZ,"KANZHUN LTD - ADR",BM91SH0,15.68,"154,239.00","2,418,467.52"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,34.79,"68,287.00","2,375,461.14"
0.27,ZBRA,"ZEBRA TECH CORP",2989356,272.16,"8,475.00","2,306,556.00"
0.26,G,"GENPACT LTD",B23DBK6,35.38,"63,391.00","2,242,773.58"
0.26,PEGA,"PEGASYSTEMS INC",2675860,50.63,"44,206.00","2,238,149.78"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,66.02,"33,708.00","2,225,402.16"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.74,"188,857.00","2,218,012.80"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,22.87,"96,891.00","2,215,747.13"
0.25,DXC,"DXC TECHNOLOGY CO",BYXD7B3,24.97,"86,020.00","2,147,919.40"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,57.68,"37,200.00","2,145,822.35"
0.25,"XRO AU","XERO LTD",B8P4LP4,74.79,"28,614.00","2,140,097.30"
0.25,"5803 JP","FUJIKURA LTD",6356707,7.29,"292,589.00","2,132,106.31"
0.25,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.55,"247,768.00","2,118,081.27"
0.24,VSAT,"VIASAT INC",2946243,26.43,"76,007.00","2,008,865.01"
0.23,"6526 JP","SOCIONEXT INC",BMTVX75,80.28,"24,381.00","1,957,328.50"
0.23,AMBA,"AMBARELLA INC",B7KH3G6,64.03,"30,436.00","1,948,817.08"
0.22,ENV,"ENVESTNET INC",B474ZK7,48.42,"38,994.00","1,888,089.48"
0.22,TDC,"TERADATA CORP",B247H10,42.44,"43,934.00","1,864,558.96"
0.21,CGNX,"COGNEX CORP",2208288,42.49,"42,390.00","1,801,151.10"
0.21,VRNT,"VERINT SYSTEMS INC",2849193,27.83,"63,817.00","1,776,027.11"
0.19,,CASH,,1.00,"1,580,435.47","1,580,435.47"
0.00,,"JAPANESE YEN",,0.01,"5,022,487.00","35,447.01"
0.00,,EURO,,1.10,-332.77,-365.86
0.00,,"TAIWAN DOLLAR",,0.03,"-652,911.08","-20,865.45"
-0.01,,"KOREAN WON",,0.00,"-120,464,971.00","-92,990.83"
-0.04,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-323,127.47","-323,127.47"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
