"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/21/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.83,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.43,"2,323,243.00","154,342,249.52"
3.68,PLTR,"PALANTIR TECHN-A",BN78DQ4,151.79,"979,160.00","148,626,696.40"
3.60,"005930 KS","SAMSUNG ELECTRON",6771720,48.84,"2,974,367.00","145,279,218.07"
3.60,ORCL,"ORACLE CORP",2661568,243.54,"596,353.00","145,235,809.62"
3.43,NFLX,"NETFLIX INC",2857817,"1,233.27","112,300.00","138,496,221.00"
3.30,AVGO,"BROADCOM INC",BDZ78H9,288.21,"462,531.00","133,306,059.51"
3.21,NVDA,"NVIDIA CORP",2379504,171.38,"754,611.00","129,325,233.18"
3.19,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.27,"1,068,332.00","128,488,289.64"
3.14,MSFT,"MICROSOFT CORP",2588173,510.06,"248,258.00","126,626,475.48"
3.08,META,"META PLATFORMS INC",B7TL820,712.97,"174,307.00","124,274,790.26"
3.03,CSCO,"CISCO SYSTEMS INC",2198163,68.34,"1,786,007.00","122,055,718.38"
2.93,TSM,"TAIWAN SEMIC-ADR",2113382,238.85,"495,325.00","118,308,376.25"
2.93,IBM,IBM,2005973,284.71,"415,439.00","118,279,637.69"
2.83,AMD,"ADVANCED MICRO DEVICES",2007849,157.00,"728,217.00","114,330,069.00"
2.68,AMZN,"AMAZON.COM INC",2000019,229.30,"472,015.00","108,233,039.50"
2.65,GOOGL,"ALPHABET INC-CL A",BYVY8G0,190.10,"561,482.00","106,737,728.20"
2.62,AAPL,"APPLE INC",2046251,212.48,"497,161.00","105,636,769.28"
2.34,"SIE GR","SIEMENS AG-REG",5727973,262.67,"359,289.00","94,373,882.83"
2.34,NOW,"SERVICENOW INC",B80NXX8,959.91,"98,138.00","94,203,647.58"
2.19,TSLA,"TESLA INC",B616C79,328.49,"269,467.00","88,517,214.83"
2.16,CRM,"SALESFORCE INC",2310525,262.28,"332,066.00","87,094,270.48"
2.14,ACN,"ACCENTURE PLC-CL A",B4BNMY3,282.45,"306,271.00","86,506,243.95"
2.14,UBER,"UBER TECHNOLOGIES INC",BK6N347,91.16,"945,153.00","86,160,147.48"
1.97,QCOM,"QUALCOMM INC",2714923,158.97,"498,833.00","79,299,482.01"
1.78,ADBE,"ADOBE INC",2008154,367.68,"195,481.00","71,874,454.08"
