"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/07/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.54,PLTR,"PALANTIR TECHN-A",BN78DQ4,182.20,"840,234.00","153,090,634.80"
3.26,AMD,"ADVANCED MICRO DEVICES",2007849,172.40,"819,037.00","141,201,978.80"
3.22,AVGO,"BROADCOM INC",BDZ78H9,303.76,"457,886.00","139,087,451.36"
3.21,META,"META PLATFORMS INC",B7TL820,761.83,"182,108.00","138,735,337.64"
3.19,"005930 KS","SAMSUNG ELECTRON",6771720,51.06,"2,700,566.00","137,898,745.52"
3.18,NVDA,"NVIDIA CORP",2379504,180.77,"760,844.00","137,537,769.88"
3.10,GOOGL,"ALPHABET INC-CL A",BYVY8G0,196.52,"683,066.00","134,236,130.32"
3.10,ORCL,"ORACLE CORP",2661568,249.39,"536,950.00","133,909,960.50"
3.09,MSFT,"MICROSOFT CORP",2588173,520.84,"256,938.00","133,823,587.92"
3.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,72.23,"1,849,818.00","133,615,313.35"
3.09,AAPL,"APPLE INC",2046251,220.03,"606,732.00","133,499,241.96"
3.06,CSCO,"CISCO SYSTEMS INC",2198163,69.90,"1,893,360.00","132,345,864.00"
3.03,TSM,"TAIWAN SEMIC-ADR",2113382,242.62,"540,614.00","131,163,768.68"
3.01,NFLX,"NETFLIX INC",2857817,"1,180.37","110,296.00","130,190,089.52"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.96,"1,059,947.00","128,211,189.12"
2.94,AMZN,"AMAZON.COM INC",2000019,223.13,"569,137.00","126,991,538.81"
2.91,TSLA,"TESLA INC",B616C79,322.27,"390,552.00","125,863,193.04"
2.71,CRM,"SALESFORCE INC",2310525,240.88,"486,114.00","117,095,140.32"
2.65,IBM,IBM,2005973,248.48,"460,760.00","114,489,644.80"
2.28,"SIE GR","SIEMENS AG-REG",5727973,263.95,"374,310.00","98,798,002.09"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,92.67,"978,741.00","90,699,928.47"
