"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/20/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.07,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.05,"1,973,243.00","130,324,433.25"
3.64,NFLX,"NETFLIX INC",2857817,"1,192.02","97,936.00","116,741,670.72"
3.62,BABA,"ALIBABA GRP-ADR",BP41ZD1,125.16,"927,086.00","116,034,083.76"
3.33,PLTR,"PALANTIR TECHN-A",BN78DQ4,125.59,"849,884.00","106,736,931.56"
3.24,"005930 KS","SAMSUNG ELECTRON",6771720,40.15,"2,581,751.00","103,666,904.36"
3.09,MSFT,"MICROSOFT CORP",2588173,458.17,"215,939.00","98,936,771.63"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,63.42,"1,550,198.00","98,313,557.16"
3.01,META,"META PLATFORMS INC",B7TL820,637.10,"151,564.00","96,561,424.40"
3.00,IBM,IBM,2005973,266.95,"360,377.00","96,202,640.15"
2.90,AVGO,"BROADCOM INC",BDZ78H9,231.68,"401,484.00","93,015,813.12"
2.79,AAPL,"APPLE INC",2046251,206.86,"431,326.00","89,224,096.36"
2.75,NVDA,"NVIDIA CORP",2379504,134.38,"655,260.00","88,053,838.80"
2.71,NOW,"SERVICENOW INC",B80NXX8,"1,021.84","84,971.00","86,826,766.64"
2.66,ACN,"ACCENTURE PLC-CL A",B4BNMY3,320.18,"265,573.00","85,031,163.14"
2.61,AMZN,"AMAZON.COM INC",2000019,204.07,"409,771.00","83,621,967.97"
2.59,TSM,"TAIWAN SEMIC-ADR",2113382,193.45,"429,490.00","83,084,840.50"
2.59,CRM,"SALESFORCE INC",2310525,288.06,"288,272.00","83,039,632.32"
2.59,ORCL,"ORACLE CORP",2661568,160.31,"517,351.00","82,936,538.81"
2.51,TSLA,"TESLA INC",B616C79,343.82,"233,557.00","80,301,567.74"
2.49,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.98,"487,268.00","79,902,206.64"
