"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/05/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.43,NOW,"SERVICENOW INC",B80NXX8,781.27,"84,188.00","65,773,558.76"
3.40,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.98,"846,906.00","65,194,823.88"
3.34,IBM,IBM,2005973,183.31,"350,075.00","64,172,248.25"
3.28,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.82,"1,375,043.00","63,001,051.49"
3.27,META,"META PLATFORMS INC",B7TL820,475.73,"131,876.00","62,737,369.48"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,44.74,"1,390,190.00","62,197,100.60"
3.19,ACN,"ACCENTURE PLC-CL A",B4BNMY3,313.74,"195,114.00","61,215,066.36"
3.13,CRM,"SALESFORCE INC",2310525,239.01,"251,684.00","60,154,992.84"
3.13,ADBE,"ADOBE INC",2008154,509.32,"118,054.00","60,127,263.28"
3.13,NFLX,"NETFLIX INC",2857817,598.55,"100,256.00","60,008,228.80"
3.12,AAPL,"APPLE INC",2046251,209.27,"286,441.00","59,943,508.07"
3.00,ORCL,"ORACLE CORP",2661568,127.86,"450,364.00","57,583,541.04"
2.98,MSFT,"MICROSOFT CORP",2588173,395.15,"144,878.00","57,248,541.70"
2.94,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.25,"354,515.00","56,456,513.75"
2.91,AVGO,"BROADCOM INC",BDZ78H9,142.08,"393,538.00","55,913,879.04"
2.90,AMZN,"AMAZON.COM INC",2000019,161.02,"345,746.00","55,672,020.92"
2.88,"005930 KS","SAMSUNG ELECTRON",6771720,51.96,"1,064,800.00","55,326,361.75"
2.75,NVDA,"NVIDIA CORP",2379504,100.45,"525,729.00","52,809,478.05"
2.74,QCOM,"QUALCOMM INC",2714923,157.95,"333,334.00","52,650,105.30"
2.71,TSLA,"TESLA INC",B616C79,198.88,"261,594.00","52,025,814.72"
2.54,"SIE GR","SIEMENS AG-REG",5727973,170.34,"285,809.00","48,683,459.70"
2.27,UBER,"UBER TECHNOLOGIES INC",BK6N347,58.48,"745,496.00","43,596,606.08"
1.86,MU,"MICRON TECHNOLOGY INC",2588184,90.42,"395,619.00","35,771,869.98"
1.59,INTC,"INTEL CORP",2463247,20.11,"1,518,792.00","30,542,907.12"
