"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/02/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.14,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,62.94,"1,955,243.00","123,065,984.79"
3.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,125.76,"920,006.00","115,699,954.56"
3.78,NFLX,"NETFLIX INC",2857817,"1,156.49","97,216.00","112,429,331.84"
3.52,PLTR,"PALANTIR TECHN-A",BN78DQ4,124.28,"843,404.00","104,818,249.12"
3.32,"005930 KS","SAMSUNG ELECTRON",6771720,38.62,"2,562,071.00","98,940,655.22"
3.14,MSFT,"MICROSOFT CORP",2588173,435.28,"214,319.00","93,288,774.32"
3.07,CSCO,"CISCO SYSTEMS INC",2198163,59.33,"1,538,378.00","91,271,966.74"
3.02,META,"META PLATFORMS INC",B7TL820,597.02,"150,424.00","89,806,136.48"
2.95,AAPL,"APPLE INC",2046251,205.35,"428,026.00","87,895,139.10"
2.95,IBM,IBM,2005973,245.55,"357,617.00","87,812,854.35"
2.77,NOW,"SERVICENOW INC",B80NXX8,977.36,"84,311.00","82,402,198.96"
2.73,AVGO,"BROADCOM INC",BDZ78H9,203.64,"398,424.00","81,135,063.36"
2.70,ACN,"ACCENTURE PLC-CL A",B4BNMY3,305.33,"263,533.00","80,464,530.89"
2.67,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.03,"483,548.00","79,316,378.44"
2.64,CRM,"SALESFORCE INC",2310525,275.08,"286,052.00","78,687,184.16"
2.60,ORCL,"ORACLE CORP",2661568,150.73,"513,391.00","77,383,425.43"
2.60,AMZN,"AMAZON.COM INC",2000019,189.98,"406,651.00","77,255,556.98"
2.57,TSM,"TAIWAN SEMIC-ADR",2113382,179.28,"426,190.00","76,407,343.20"
2.50,NVDA,"NVIDIA CORP",2379504,114.50,"650,280.00","74,457,060.00"
2.48,"SIE GR","SIEMENS AG-REG",5727973,238.52,"309,009.00","73,705,732.51"
2.31,UBER,"UBER TECHNOLOGIES INC",BK6N347,84.28,"814,425.00","68,639,739.00"
2.24,TSLA,"TESLA INC",B616C79,287.21,"231,757.00","66,562,927.97"
2.15,ADBE,"ADOBE INC",2008154,380.87,"168,192.00","64,059,287.04"
2.08,AMD,"ADVANCED MICRO DEVICES",2007849,98.80,"627,657.00","62,012,511.60"
2.02,QCOM,"QUALCOMM INC",2714923,139.81,"429,698.00","60,076,077.38"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,99.25,"469,085.00","46,556,686.25"
1.25,"000660 KS","SK HYNIX INC",6450267,132.28,"281,627.00","37,253,838.28"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,17.10,"2,134,715.00","36,496,504.86"
1.19,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,307.58,"115,283.00","35,458,745.14"
1.17,MU,"MICRON TECHNOLOGY INC",2588184,80.72,"430,929.00","34,784,588.88"
1.15,INTC,"INTEL CORP",2463247,20.62,"1,662,232.00","34,275,223.84"
1.10,CDNS,"CADENCE DESIGN SYS INC",2302232,308.15,"105,944.00","32,646,643.60"
1.08,TRI,"THOMSON REUTERS CORP",BNBXPB4,184.51,"174,020.00","32,108,430.20"
1.05,FTNT,"FORTINET INC",B5B2106,106.18,"295,420.00","31,367,695.60"
0.95,SNPS,"SYNOPSYS INC",2867719,472.28,"59,772.00","28,229,120.16"
0.72,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,167.66,"127,680.00","21,406,828.80"
0.70,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,62.33,"333,685.00","20,798,586.05"
0.69,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,248.68,"82,644.00","20,551,909.92"
0.62,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,188.14,"98,107.00","18,457,850.98"
0.61,"EXPN LN","EXPERIAN PLC",B19NLV4,51.34,"353,544.00","18,151,958.01"
0.59,"6702 JP","FUJITSU LIMITED",6356945,21.90,"796,105.00","17,436,910.90"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.14,"503,077.00","17,172,840.36"
0.55,"WKL NA","WOLTERS KLUWER",5671519,177.58,"91,958.00","16,330,339.03"
0.51,STNE,"STONECO LTD-A",BGKG6M3,13.77,"1,110,822.00","15,296,018.94"
0.47,"6701 JP","NEC CORP",6640400,24.27,"572,435.00","13,893,474.48"
0.46,ZS,"ZSCALER INC",BZ00V34,230.47,"59,206.00","13,645,206.82"
0.43,DDOG,"DATADOG INC - CLASS A",BKT9Y49,105.00,"120,832.00","12,687,360.00"
0.42,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,70.53,"176,016.00","12,414,408.48"
