"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/19/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.81,INTC,"INTEL CORP",2463247,46.66,"720,416.00","33,614,610.56"
3.38,NOW,"SERVICENOW INC",B80NXX8,707.71,"42,112.00","29,803,083.52"
3.31,META,"META PLATFORMS INC",B7TL820,350.36,"83,286.00","29,180,082.96"
3.29,AMZN,"AMAZON.COM INC",2000019,153.79,"188,525.00","28,993,259.75"
3.23,ADBE,"ADOBE INC",2008154,604.64,"47,115.00","28,487,613.60"
3.23,IBM,IBM,2005973,161.56,"176,158.00","28,460,086.48"
3.22,CRM,"SALESFORCE INC",2310525,264.34,"107,383.00","28,385,622.22"
3.22,NFLX,"NETFLIX INC",2857817,495.02,"57,329.00","28,379,001.58"
3.19,QCOM,"QUALCOMM INC",2714923,143.23,"196,509.00","28,145,984.07"
3.17,GOOGL,"ALPHABET INC-CL A",BYVY8G0,136.65,"204,207.00","27,904,886.55"
3.11,NVDA,"NVIDIA CORP",2379504,496.04,"55,309.00","27,435,476.36"
3.05,"SIE GR","SIEMENS AG-REG",5727973,184.55,"145,467.00","26,846,053.83"
3.02,MSFT,"MICROSOFT CORP",2588173,373.26,"71,293.00","26,610,825.18"
3.02,ACN,"ACCENTURE PLC-CL A",B4BNMY3,341.51,"77,851.00","26,586,895.01"
2.85,AAPL,"APPLE INC",2046251,196.94,"127,690.00","25,147,268.60"
2.85,"005930 KS","SAMSUNG ELECTRON",6771720,56.12,"447,445.00","25,110,836.46"
2.75,TSLA,"TESLA INC",B616C79,257.22,"94,255.00","24,244,271.10"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,50.18,"465,681.00","23,367,872.58"
2.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.98,"575,343.00","23,002,948.90"
2.51,ORCL,"ORACLE CORP",2661568,106.25,"208,316.00","22,133,575.00"
2.48,UBER,"UBER TECHNOLOGIES INC",BK6N347,62.12,"352,238.00","21,881,024.56"
2.24,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.39,"265,902.00","19,780,449.78"
