"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/30/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.29,NVDA,"NVIDIA CORP",2379504,864.02,"82,316.00","71,122,670.32"
3.82,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,44.39,"1,428,543.00","63,416,116.40"
3.33,AMZN,"AMAZON.COM INC",2000019,175.00,"315,639.00","55,236,825.00"
3.32,META,"META PLATFORMS INC",B7TL820,430.17,"128,006.00","55,064,341.02"
3.31,NFLX,"NETFLIX INC",2857817,550.64,"99,883.00","54,999,575.12"
3.29,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.78,"335,044.00","54,538,462.32"
3.21,QCOM,"QUALCOMM INC",2714923,165.85,"320,816.00","53,207,333.60"
3.16,AVGO,"BROADCOM INC",BDZ78H9,"1,300.27","40,281.00","52,376,175.87"
3.02,ORCL,"ORACLE CORP",2661568,113.75,"440,314.00","50,085,717.50"
3.00,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.85,"665,485.00","49,811,552.25"
2.95,"005930 KS","SAMSUNG ELECTRON",6771720,56.07,"873,229.00","48,965,521.67"
2.90,MSFT,"MICROSOFT CORP",2588173,389.33,"123,524.00","48,091,598.92"
2.88,CRM,"SALESFORCE INC",2310525,268.94,"177,724.00","47,797,092.56"
2.84,IBM,IBM,2005973,166.20,"283,266.00","47,078,809.20"
2.74,NOW,"SERVICENOW INC",B80NXX8,693.33,"65,552.00","45,449,168.16"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,46.98,"951,409.00","44,697,194.82"
2.61,"SIE GR","SIEMENS AG-REG",5727973,188.08,"230,518.00","43,356,304.01"
2.60,TSLA,"TESLA INC",B616C79,183.28,"235,679.00","43,195,247.12"
2.59,AAPL,"APPLE INC",2046251,170.33,"252,406.00","42,992,313.98"
2.42,ACN,"ACCENTURE PLC-CL A",B4BNMY3,300.91,"133,281.00","40,105,585.71"
2.36,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.27,"590,095.00","39,105,595.65"
2.30,ADBE,"ADOBE INC",2008154,462.83,"82,483.00","38,175,606.89"
2.15,MU,"MICRON TECHNOLOGY INC",2588184,112.96,"315,569.00","35,646,674.24"
1.85,INTC,"INTEL CORP",2463247,30.47,"1,007,318.00","30,692,979.46"
1.57,"000660 KS","SK HYNIX INC",6450267,126.04,"207,226.00","26,118,782.43"
1.46,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,70.20,"345,657.00","24,265,121.40"
1.39,SNPS,"SYNOPSYS INC",2867719,530.59,"43,478.00","23,068,992.02"
1.36,"3690 HK","MEITUAN-CLASS B",BGJW376,14.00,"1,609,315.00","22,531,068.44"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,275.63,"77,706.00","21,418,104.78"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,151.10,"129,895.00","19,627,134.50"
1.14,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,256.19,"73,699.00","18,880,946.81"
0.89,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,244.73,"60,130.00","14,715,614.90"
