"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/08/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.12,NVDA,"NVIDIA CORP",2379504,875.28,"71,088.00","62,221,904.64"
3.71,META,"META PLATFORMS INC",B7TL820,505.95,"110,651.00","55,983,873.45"
3.46,NFLX,"NETFLIX INC",2857817,604.82,"86,223.00","52,149,394.86"
3.18,IBM,IBM,2005973,195.95,"244,739.00","47,956,607.05"
3.17,AMZN,"AMAZON.COM INC",2000019,175.35,"273,063.00","47,881,597.05"
3.14,QCOM,"QUALCOMM INC",2714923,170.57,"277,563.00","47,343,920.91"
3.11,CRM,"SALESFORCE INC",2310525,305.28,"153,549.00","46,875,438.72"
3.01,AVGO,"BROADCOM INC",BDZ78H9,"1,308.72","34,714.00","45,430,906.08"
2.89,ACN,"ACCENTURE PLC-CL A",B4BNMY3,378.17,"115,222.00","43,573,503.74"
2.87,MSFT,"MICROSOFT CORP",2588173,406.22,"106,727.00","43,354,641.94"
2.84,ORCL,"ORACLE CORP",2661568,112.42,"380,868.00","42,817,180.56"
2.84,NOW,"SERVICENOW INC",B80NXX8,757.68,"56,481.00","42,794,524.08"
2.82,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,34.52,"1,233,843.00","42,597,993.73"
2.80,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.55,"575,015.00","42,292,353.25"
2.78,"005930 KS","SAMSUNG ELECTRON",6771720,55.54,"755,432.00","41,954,135.39"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,49.50,"820,419.00","40,610,740.50"
2.66,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.70,"510,593.00","40,183,669.10"
2.63,"SIE GR","SIEMENS AG-REG",5727973,199.38,"198,873.00","39,652,103.94"
2.61,ADBE,"ADOBE INC",2008154,551.69,"71,262.00","39,314,532.78"
2.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,135.41,"289,674.00","39,224,756.34"
2.54,INTC,"INTEL CORP",2463247,44.00,"871,617.00","38,351,148.00"
2.47,AAPL,"APPLE INC",2046251,170.73,"218,048.00","37,227,335.04"
2.36,TSLA,"TESLA INC",B616C79,175.34,"203,223.00","35,633,120.82"
1.77,MU,"MICRON TECHNOLOGY INC",2588184,97.62,"273,906.00","26,738,703.72"
1.55,"000660 KS","SK HYNIX INC",6450267,130.24,"179,906.00","23,431,330.38"
1.51,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,76.16,"299,896.00","22,840,079.36"
1.43,SNPS,"SYNOPSYS INC",2867719,571.29,"37,776.00","21,581,051.04"
1.38,CDNS,"CADENCE DESIGN SYS INC",2302232,308.60,"67,461.00","20,818,464.60"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.69,"112,820.00","17,677,765.80"
1.06,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,252.03,"63,650.00","16,041,709.50"
1.03,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,"1,140.01","13,689.00","15,605,596.89"
0.99,"3690 HK","MEITUAN-CLASS B",BGJW376,10.83,"1,385,315.00","15,003,667.35"
0.91,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,264.32,"51,934.00","13,727,194.88"
0.90,FTNT,"FORTINET INC",B5B2106,71.35,"189,925.00","13,551,148.75"
0.81,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.59,"324,487.00","12,196,580.12"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,93.87,"112,617.00","10,571,357.79"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,43.82,"228,647.00","10,019,928.82"
0.66,"WKL NA","WOLTERS KLUWER",5671519,160.23,"62,052.00","9,942,901.11"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,121.31,"75,342.00","9,139,738.02"
0.60,TTD,"TRADE DESK INC-A",BD8FDD1,81.59,"111,226.00","9,074,929.34"
0.56,"6702 JP","FUJITSU LIMITED",6356945,165.53,"50,968.00","8,436,608.66"
0.55,ROK,"ROCKWELL AUTOMATION INC",2754060,294.59,"28,024.00","8,255,590.16"
0.50,"6954 JP","FANUC CORP",6356934,30.40,"249,681.00","7,590,017.14"
0.48,ZS,"ZSCALER INC",BZ00V34,198.69,"36,538.00","7,259,735.22"
0.47,"5803 JP","FUJIKURA LTD",6356707,13.41,"530,561.00","7,113,475.54"
0.46,BIDU,"BAIDU INC - SPON ADR",B0FXT17,98.27,"70,808.00","6,958,302.16"
0.43,EBAY,"EBAY INC",2293819,50.37,"129,417.00","6,518,734.29"
0.43,SPLK,"SPLUNK INC",B424494,156.45,"41,374.00","6,472,962.30"
0.42,CLS,"CELESTICA INC",2262659,46.10,"138,821.00","6,399,648.10"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,17.99,"321,804.00","5,789,253.96"
0.38,PEGA,"PEGASYSTEMS INC",2675860,64.49,"88,826.00","5,728,388.74"
0.36,OKTA,"OKTA INC",BDFZSP1,110.30,"49,229.00","5,429,958.70"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.61,"959,529.00","5,386,073.90"
0.35,HUBB,"HUBBELL INC",BDFG6S3,393.14,"13,301.00","5,229,155.14"
0.34,"6526 JP","SOCIONEXT INC",BMTVX75,26.09,"196,621.00","5,129,301.62"
0.34,AI,"C3.AI INC-A",BMGNBJ2,31.70,"160,739.00","5,095,426.30"
0.34,"2395 TT","ADVANTECH CO LTD",6202673,12.50,"403,957.00","5,049,382.20"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,92.69,"52,512.00","4,867,337.28"
0.32,"AMP IM","AMPLIFON SPA",B14NJ71,36.90,"131,840.00","4,865,195.25"
0.32,CCCS,"CCC INTELLIGENT",BP4CXL8,12.63,"382,067.00","4,825,506.21"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,263.78,"17,984.00","4,743,819.52"
0.31,"6701 JP","NEC CORP",6640400,69.57,"67,536.00","4,698,515.96"
0.31,ZBRA,"ZEBRA TECH CORP",2989356,282.59,"16,534.00","4,672,343.06"
0.30,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,78.82,"57,989.00","4,570,692.98"
0.30,WIX,"WIX.COM LTD",BFZCHN7,139.04,"32,505.00","4,519,495.20"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,30.87,"145,395.00","4,488,343.65"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,31.83,"140,242.00","4,463,902.86"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,23.34,"184,773.00","4,313,482.86"
0.28,SNAP,"SNAP INC - A",BD8DJ71,12.39,"344,640.00","4,270,089.60"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.56,"767,353.00","4,266,482.68"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,23.66,"179,990.00","4,258,563.40"
0.28,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,121.66,"34,914.00","4,247,580.35"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.67,"205,414.00","4,246,717.40"
0.28,STNE,"STONECO LTD-A",BGKG6M3,16.68,"249,077.00","4,154,604.36"
0.27,AMBA,"AMBARELLA INC",B7KH3G6,56.13,"73,550.00","4,128,361.50"
0.27,G,"GENPACT LTD",B23DBK6,34.37,"116,637.00","4,008,813.69"
0.26,"2353 TT","ACER INC",6005850,1.42,"2,783,600.00","3,939,829.20"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.86,"185,076.00","3,860,685.36"
0.25,DOCU,"DOCUSIGN INC",BFYT7B7,55.97,"67,853.00","3,797,732.41"
0.25,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.34,"90,926.00","3,758,880.84"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,47.39,"77,051.00","3,651,531.94"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,61.86,"58,093.00","3,593,632.98"
0.23,TDC,"TERADATA CORP",B247H10,38.06,"89,651.00","3,412,117.06"
0.22,VSAT,"VIASAT INC",2946243,18.81,"175,791.00","3,306,628.71"
0.22,"TEMN SW","TEMENOS AG - REG",7147892,75.66,"43,328.00","3,278,367.38"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"686,602.51","686,602.51"
0.01,,CASH,,1.00,"182,305.65","182,305.65"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.10,-312.48,-342.48
0.00,,"BRITISH STERLING POUND",,1.29,-895.43,"-1,153.44"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
