"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/07/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.63,NOW,"SERVICENOW INC",B80NXX8,"1,015.28","84,930.00","86,227,730.40"
3.60,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.14,"854,326.00","85,552,205.64"
3.57,ORCL,"ORACLE CORP",2661568,186.37,"454,286.00","84,665,281.82"
3.43,CSCO,"CISCO SYSTEMS INC",2198163,58.08,"1,402,380.00","81,450,230.40"
3.39,NFLX,"NETFLIX INC",2857817,796.54,"101,157.00","80,575,596.78"
3.33,NVDA,"NVIDIA CORP",2379504,148.88,"530,340.00","78,957,019.20"
3.32,CRM,"SALESFORCE INC",2310525,310.78,"253,910.00","78,910,149.80"
3.32,META,"META PLATFORMS INC",B7TL820,591.70,"133,042.00","78,720,951.40"
3.30,TSLA,"TESLA INC",B616C79,296.91,"263,873.00","78,346,532.43"
3.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,55.13,"1,385,643.00","76,385,817.02"
3.18,IBM,IBM,2005973,213.69,"353,149.00","75,464,409.81"
3.09,AMZN,"AMAZON.COM INC",2000019,210.05,"348,767.00","73,258,508.35"
3.07,AVGO,"BROADCOM INC",BDZ78H9,183.81,"396,983.00","72,969,445.23"
2.99,ACN,"ACCENTURE PLC-CL A",B4BNMY3,360.71,"196,810.00","70,991,335.10"
2.77,AAPL,"APPLE INC",2046251,227.23,"288,932.00","65,654,018.36"
2.72,GOOGL,"ALPHABET INC-CL A",BYVY8G0,180.75,"357,642.00","64,643,791.50"
2.62,MSFT,"MICROSOFT CORP",2588173,425.43,"146,150.00","62,176,594.50"
2.51,ADBE,"ADOBE INC",2008154,500.92,"119,061.00","59,640,036.12"
2.47,"SIE GR","SIEMENS AG-REG",5727973,203.24,"288,300.00","58,595,128.12"
2.45,QCOM,"QUALCOMM INC",2714923,172.91,"336,249.00","58,140,814.59"
2.32,UBER,"UBER TECHNOLOGIES INC",BK6N347,73.13,"752,015.00","54,994,856.95"
2.16,"3690 HK","MEITUAN-CLASS B",BGJW376,25.72,"1,990,315.00","51,197,237.04"
1.91,MU,"MICRON TECHNOLOGY INC",2588184,113.41,"399,064.00","45,257,848.24"
1.86,"005930 KS","SAMSUNG ELECTRON",6771720,41.18,"1,074,128.00","44,232,872.59"
1.69,INTC,"INTEL CORP",2463247,26.23,"1,532,095.00","40,186,851.85"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,85.55,"435,266.00","37,237,006.30"
1.56,"000660 KS","SK HYNIX INC",6450267,141.37,"261,970.00","37,035,649.93"
1.33,SNPS,"SYNOPSYS INC",2867719,573.59,"55,026.00","31,562,363.34"
1.25,CDNS,"CADENCE DESIGN SYS INC",2302232,301.72,"97,954.00","29,554,680.88"
1.15,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.40,"162,155.00","27,306,902.00"
0.96,FTNT,"FORTINET INC",B5B2106,83.68,"273,509.00","22,887,233.12"
0.92,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,236.12,"92,019.00","21,727,526.28"
0.89,TTD,"TRADE DESK INC-A",BD8FDD1,132.53,"159,358.00","21,119,715.74"
0.83,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,257.98,"76,330.00","19,691,613.40"
0.70,"EXPN LN","EXPERIAN PLC",B19NLV4,50.28,"329,216.00","16,552,377.27"
