"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/11/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.53,NOW,"SERVICENOW INC",B80NXX8,875.96,"83,908.00","73,500,051.68"
3.51,IBM,IBM,2005973,209.89,"348,915.00","73,233,769.35"
3.43,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.81,"844,106.00","71,588,629.86"
3.39,ORCL,"ORACLE CORP",2661568,157.18,"448,884.00","70,555,587.12"
3.28,ADBE,"ADOBE INC",2008154,580.38,"117,674.00","68,295,636.12"
3.27,ACN,"ACCENTURE PLC-CL A",B4BNMY3,350.31,"194,474.00","68,126,186.94"
3.27,NFLX,"NETFLIX INC",2857817,681.47,"99,916.00","68,089,756.52"
3.26,CSCO,"CISCO SYSTEMS INC",2198163,49.11,"1,385,590.00","68,046,324.90"
3.23,META,"META PLATFORMS INC",B7TL820,511.83,"131,436.00","67,272,887.88"
3.12,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.47,"1,371,043.00","65,079,736.46"
3.05,AMZN,"AMAZON.COM INC",2000019,184.52,"344,606.00","63,586,699.12"
3.05,AAPL,"APPLE INC",2046251,222.66,"285,501.00","63,569,652.66"
3.00,CRM,"SALESFORCE INC",2310525,249.57,"250,844.00","62,603,137.08"
2.98,AVGO,"BROADCOM INC",BDZ78H9,158.27,"392,238.00","62,079,508.26"
2.94,NVDA,"NVIDIA CORP",2379504,116.90,"523,989.00","61,254,314.10"
2.93,MSFT,"MICROSOFT CORP",2588173,423.04,"144,398.00","61,086,129.92"
2.85,TSLA,"TESLA INC",B616C79,228.13,"260,734.00","59,481,247.42"
2.66,QCOM,"QUALCOMM INC",2714923,166.56,"332,234.00","55,336,895.04"
2.56,GOOGL,"ALPHABET INC-CL A",BYVY8G0,151.16,"353,335.00","53,410,118.60"
2.50,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.11,"743,036.00","52,094,253.96"
2.47,"005930 KS","SAMSUNG ELECTRON",6771720,48.47,"1,061,280.00","51,435,346.13"
2.44,"SIE GR","SIEMENS AG-REG",5727973,178.52,"284,869.00","50,853,446.29"
1.72,MU,"MICRON TECHNOLOGY INC",2588184,90.65,"394,319.00","35,745,017.35"
1.48,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,71.52,"430,083.00","30,759,536.16"
1.46,"000660 KS","SK HYNIX INC",6450267,117.39,"258,831.00","30,384,760.81"
1.45,"3690 HK","MEITUAN-CLASS B",BGJW376,15.31,"1,968,415.00","30,135,561.51"
1.43,INTC,"INTEL CORP",2463247,19.64,"1,513,772.00","29,730,482.08"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,172.13,"160,184.00","27,572,471.92"
1.26,SNPS,"SYNOPSYS INC",2867719,481.50,"54,369.00","26,178,673.50"
