"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/14/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.09,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.74,"1,962,743.00","130,988,651.16"
3.86,BABA,"ALIBABA GRP-ADR",BP41ZD1,134.05,"922,956.00","123,722,251.80"
3.50,NFLX,"NETFLIX INC",2857817,"1,150.99","97,516.00","112,239,940.84"
3.44,PLTR,"PALANTIR TECHN-A",BN78DQ4,130.18,"846,104.00","110,145,818.72"
3.24,"005930 KS","SAMSUNG ELECTRON",6771720,40.41,"2,570,271.00","103,860,299.47"
3.10,META,"META PLATFORMS INC",B7TL820,659.36,"150,899.00","99,496,764.64"
3.03,MSFT,"MICROSOFT CORP",2588173,452.11,"214,994.00","97,200,937.34"
2.95,CSCO,"CISCO SYSTEMS INC",2198163,61.29,"1,543,303.00","94,589,040.87"
2.89,AVGO,"BROADCOM INC",BDZ78H9,232.12,"399,699.00","92,778,131.88"
2.89,IBM,IBM,2005973,257.82,"358,767.00","92,497,307.94"
2.84,AAPL,"APPLE INC",2046251,212.33,"429,401.00","91,174,714.33"
2.75,NVDA,"NVIDIA CORP",2379504,135.34,"652,355.00","88,289,725.70"
2.71,NOW,"SERVICENOW INC",B80NXX8,"1,026.82","84,586.00","86,854,596.52"
2.68,AMZN,"AMAZON.COM INC",2000019,210.25,"407,951.00","85,771,697.75"
2.64,ACN,"ACCENTURE PLC-CL A",B4BNMY3,320.41,"264,383.00","84,710,957.03"
2.62,ORCL,"ORACLE CORP",2661568,162.95,"515,041.00","83,925,930.95"
2.60,CRM,"SALESFORCE INC",2310525,290.74,"286,977.00","83,435,692.98"
2.60,TSM,"TAIWAN SEMIC-ADR",2113382,194.76,"427,565.00","83,272,559.40"
2.52,TSLA,"TESLA INC",B616C79,347.68,"232,507.00","80,838,033.76"
2.50,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.37,"485,098.00","80,220,656.26"
2.43,"SIE GR","SIEMENS AG-REG",5727973,251.24,"310,009.00","77,886,380.55"
2.31,AMD,"ADVANCED MICRO DEVICES",2007849,117.72,"629,657.00","74,123,222.04"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.41,"817,025.00","73,867,230.25"
2.10,ADBE,"ADOBE INC",2008154,399.47,"168,742.00","67,407,366.74"
2.06,QCOM,"QUALCOMM INC",2714923,152.98,"431,073.00","65,945,547.54"
1.64,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,111.45,"470,585.00","52,446,698.25"
1.36,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,376.54,"115,658.00","43,549,863.32"
1.29,MU,"MICRON TECHNOLOGY INC",2588184,95.32,"432,304.00","41,207,217.28"
1.28,"000660 KS","SK HYNIX INC",6450267,145.02,"282,527.00","40,971,884.55"
1.19,"3690 HK","MEITUAN-CLASS B",BGJW376,17.86,"2,142,215.00","38,252,369.25"
1.12,INTC,"INTEL CORP",2463247,21.52,"1,667,557.00","35,885,826.64"
1.06,CDNS,"CADENCE DESIGN SYS INC",2302232,319.39,"106,294.00","33,949,240.66"
1.00,TRI,"THOMSON REUTERS CORP",BNBXPB4,184.51,"174,570.00","32,209,037.85"
0.97,SNPS,"SYNOPSYS INC",2867719,517.66,"59,972.00","31,045,105.52"
0.95,FTNT,"FORTINET INC",B5B2106,103.23,"296,370.00","30,594,275.10"
0.73,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,181.45,"128,080.00","23,240,116.00"
0.70,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,271.17,"82,919.00","22,485,145.23"
0.69,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,65.90,"334,760.00","22,060,684.00"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,211.33,"98,432.00","20,801,634.56"
0.61,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,38.74,"504,702.00","19,550,708.24"
0.57,"EXPN LN","EXPERIAN PLC",B19NLV4,51.47,"354,669.00","18,254,709.74"
0.56,"6702 JP","FUJITSU LIMITED",6356945,22.29,"798,655.00","17,799,439.28"
0.51,"WKL NA","WOLTERS KLUWER",5671519,175.88,"92,258.00","16,226,723.29"
0.49,STNE,"STONECO LTD-A",BGKG6M3,13.99,"1,114,397.00","15,590,414.03"
0.45,ZS,"ZSCALER INC",BZ00V34,244.45,"59,406.00","14,521,796.70"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,119.09,"121,232.00","14,437,518.88"
0.45,"6701 JP","NEC CORP",6640400,24.97,"574,310.00","14,338,124.86"
0.43,TTD,"TRADE DESK INC-A",BD8FDD1,79.14,"173,567.00","13,736,092.38"
0.42,OKTA,"OKTA INC",BDFZSP1,123.34,"108,350.00","13,363,889.00"
0.40,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,72.84,"176,591.00","12,862,888.44"
0.40,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,45.00,"285,317.00","12,839,265.00"
0.33,BIDU,"BAIDU INC - SPON ADR",B0FXT17,92.50,"115,649.00","10,697,532.50"
0.32,"6954 JP","FANUC CORP",6356934,26.89,"383,396.00","10,310,711.18"
0.31,NICE,"NICE LTD - SPON ADR",2639736,169.46,"59,442.00","10,073,041.32"
0.31,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.31,"1,188,815.00","9,879,052.65"
0.31,"4755 JP","RAKUTEN GROUP INC",6229597,6.04,"1,626,507.00","9,826,627.86"
0.30,"2353 TT","ACER INC",6005850,1.16,"8,410,300.00","9,762,463.72"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,114.29,"84,301.00","9,634,761.29"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.46,"829,957.00","9,510,594.88"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,354.76,"26,757.00","9,492,313.32"
0.30,"TIETO FH","TIETOEVRY OYJ",5479702,18.29,"516,810.00","9,452,074.61"
0.29,STX,"SEAGATE TECHNOLO",BKVD2N4,105.19,"87,719.00","9,227,161.61"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.21,"691,714.00","9,137,541.94"
0.28,"3443 TT","GLOBAL UNICHIP CORP",B056381,37.98,"238,865.00","9,071,371.96"
0.28,HPE,"HEWLETT PACKA",BYVYWS0,17.85,"506,921.00","9,048,539.85"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.64,"437,820.00","9,036,470.75"
0.28,G,"GENPACT LTD",B23DBK6,43.23,"206,834.00","8,941,433.82"
0.27,PEGA,"PEGASYSTEMS INC",2675860,97.83,"87,513.00","8,561,396.79"
0.26,"5803 JP","FUJIKURA LTD",6356707,41.19,"204,258.00","8,413,497.58"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,73.21,"112,315.00","8,222,739.92"
0.25,SNAP,"SNAP INC - A",BD8DJ71,9.03,"901,648.00","8,141,881.44"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,22.37,"351,375.00","7,860,606.04"
0.24,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,8.93,"856,811.00","7,651,322.23"
0.24,WIX,"WIX.COM LTD",BFZCHN7,189.61,"40,207.00","7,623,649.27"
0.24,CCCS,"CCC INTELLIGENT",BP4CXL8,9.03,"835,332.00","7,543,047.96"
0.23,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.39,"386,037.00","7,485,257.43"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,16.56,"450,701.00","7,463,608.56"
0.22,"6526 JP","SOCIONEXT INC",BMTVX75,13.06,"549,646.00","7,180,483.39"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,61.20,"115,610.00","7,075,332.00"
0.22,VRNT,"VERINT SYSTEMS INC",2849193,18.54,"373,351.00","6,921,927.54"
0.22,TDC,"TERADATA CORP",B247H10,23.34,"296,348.00","6,916,762.32"
0.21,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,11.76,"581,012.00","6,832,701.12"
0.21,ZBRA,"ZEBRA TECH CORP",2989356,299.27,"22,686.00","6,789,239.22"
0.21,AI,"C3.AI INC-A",BMGNBJ2,23.88,"280,012.00","6,686,686.56"
0.19,HUT,"HUT 8 CORP",BQQ8816,16.13,"374,463.00","6,040,088.19"
0.05,,CASH,,1.00,"1,650,523.67","1,650,523.67"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"886,939.51","886,939.51"
0.00,,"SWISS FRANC",,1.19,132.60,157.98
0.00,,"KOREAN WON",,0.00,0.76,0.00
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-199.14
0.00,,EURO,,1.12,-545.69,-611.91
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
