"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/05/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.41,PLTR,"PALANTIR TECHN-A",BN78DQ4,173.27,"832,578.00","144,260,790.06"
3.34,AMD,"ADVANCED MICRO DEVICES",2007849,174.31,"811,557.00","141,462,500.67"
3.26,META,"META PLATFORMS INC",B7TL820,763.46,"180,436.00","137,755,668.56"
3.21,ORCL,"ORACLE CORP",2661568,255.67,"532,110.00","136,044,563.70"
3.18,"005930 KS","SAMSUNG ELECTRON",6771720,50.35,"2,676,014.00","134,745,266.24"
3.18,NVDA,"NVIDIA CORP",2379504,178.26,"753,892.00","134,388,787.92"
3.17,MSFT,"MICROSOFT CORP",2588173,527.75,"254,562.00","134,345,095.50"
3.14,AVGO,"BROADCOM INC",BDZ78H9,292.93,"453,750.00","132,916,987.50"
3.11,GOOGL,"ALPHABET INC-CL A",BYVY8G0,194.67,"676,818.00","131,756,160.06"
3.08,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,71.21,"1,832,218.00","130,475,918.11"
2.99,CSCO,"CISCO SYSTEMS INC",2198163,67.52,"1,876,112.00","126,675,082.24"
2.97,NFLX,"NETFLIX INC",2857817,"1,147.87","109,328.00","125,494,331.36"
2.94,TSM,"TAIWAN SEMIC-ADR",2113382,232.47,"535,686.00","124,530,924.42"
2.90,BABA,"ALIBABA GRP-ADR",BP41ZD1,117.04,"1,050,267.00","122,923,249.68"
2.88,AAPL,"APPLE INC",2046251,202.92,"601,188.00","121,993,068.96"
2.85,AMZN,"AMAZON.COM INC",2000019,213.75,"563,945.00","120,543,243.75"
2.82,TSLA,"TESLA INC",B616C79,308.72,"387,032.00","119,484,519.04"
2.82,CRM,"SALESFORCE INC",2310525,247.49,"481,714.00","119,219,397.86"
2.70,IBM,IBM,2005973,250.67,"456,536.00","114,439,879.12"
2.22,"SIE GR","SIEMENS AG-REG",5727973,253.07,"370,878.00","93,856,241.50"
2.06,NOW,"SERVICENOW INC",B80NXX8,905.12,"96,081.00","86,964,834.72"
2.05,UBER,"UBER TECHNOLOGIES INC",BK6N347,89.39,"969,853.00","86,695,159.67"
1.77,QCOM,"QUALCOMM INC",2714923,146.71,"509,209.00","74,706,052.39"
1.70,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,127.00,"564,874.00","71,738,998.00"
1.69,ACN,"ACCENTURE PLC-CL A",B4BNMY3,247.07,"288,838.00","71,363,204.66"
1.58,ADBE,"ADOBE INC",2008154,338.74,"196,793.00","66,661,660.82"
1.52,"000660 KS","SK HYNIX INC",6450267,189.81,"338,784.00","64,305,996.25"
1.34,MU,"MICRON TECHNOLOGY INC",2588184,109.06,"518,837.00","56,584,363.22"
1.27,SNPS,"SYNOPSYS INC",2867719,628.50,"85,792.00","53,920,272.00"
1.27,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,377.93,"142,652.00","53,912,470.36"
1.08,CDNS,"CADENCE DESIGN SYS INC",2302232,360.50,"126,514.00","45,608,297.00"
0.99,TRI,"THOMSON REUTERS CORP",BNBXPB4,199.82,"208,783.00","41,719,019.06"
0.96,INTC,"INTEL CORP",2463247,20.19,"2,021,259.00","40,809,219.21"
0.95,"3690 HK","MEITUAN-CLASS B",BGJW376,15.66,"2,568,215.00","40,209,129.34"
0.81,FTNT,"FORTINET INC",B5B2106,96.21,"354,587.00","34,114,815.27"
0.75,SNOW,"SNOWFLAKE INC",BN134B7,205.77,"154,530.00","31,797,638.10"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,76.63,"399,393.00","30,605,485.59"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.83,"603,997.00","24,660,067.20"
0.58,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,208.47,"116,905.00","24,371,185.35"
0.54,"6702 JP","FUJITSU LIMITED",6356945,23.76,"958,973.00","22,789,795.46"
0.53,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,224.98,"99,887.00","22,472,577.26"
0.51,"EXPN LN","EXPERIAN PLC",B19NLV4,51.28,"424,153.00","21,752,447.63"
0.48,ZS,"ZSCALER INC",BZ00V34,281.96,"72,101.00","20,329,597.96"
0.46,DDOG,"DATADOG INC - CLASS A",BKT9Y49,132.94,"147,748.00","19,641,619.12"
0.45,CRWV,"COREWEAVE INC-CL A",BTTRKN7,111.84,"171,045.00","19,129,672.80"
0.45,"6701 JP","NEC CORP",6640400,30.24,"631,373.00","19,089,564.47"
