"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/11/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.92,INTC,"INTEL CORP",2463247,47.64,"781,136.00","37,213,319.04"
3.51,META,"META PLATFORMS INC",B7TL820,369.67,"90,246.00","33,361,238.82"
3.49,NOW,"SERVICENOW INC",B80NXX8,726.46,"45,712.00","33,207,939.52"
3.45,NVDA,"NVIDIA CORP",2379504,548.22,"59,869.00","32,821,383.18"
3.34,AMZN,"AMAZON.COM INC",2000019,155.18,"204,365.00","31,713,360.70"
3.33,CRM,"SALESFORCE INC",2310525,271.38,"116,503.00","31,616,584.14"
3.31,GOOGL,"ALPHABET INC-CL A",BYVY8G0,142.08,"221,487.00","31,468,872.96"
3.26,IBM,IBM,2005973,162.16,"191,038.00","30,978,722.08"
3.22,ADBE,"ADOBE INC",2008154,597.49,"51,195.00","30,588,500.55"
3.22,NFLX,"NETFLIX INC",2857817,492.23,"62,129.00","30,581,757.67"
3.13,MSFT,"MICROSOFT CORP",2588173,384.63,"77,293.00","29,729,206.59"
3.12,QCOM,"QUALCOMM INC",2714923,139.03,"213,069.00","29,622,983.07"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,347.97,"84,331.00","29,344,658.07"
2.92,"SIE GR","SIEMENS AG-REG",5727973,175.87,"157,707.00","27,735,494.86"
2.85,"005930 KS","SAMSUNG ELECTRON",6771720,55.75,"485,125.00","27,047,871.12"
2.70,AAPL,"APPLE INC",2046251,185.59,"138,490.00","25,702,359.10"
2.68,CSCO,"CISCO SYSTEMS INC",2198163,50.44,"505,041.00","25,474,268.04"
2.55,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.47,"381,998.00","24,245,413.06"
2.49,ORCL,"ORACLE CORP",2661568,104.77,"225,836.00","23,660,837.72"
2.44,TSLA,"TESLA INC",B616C79,227.22,"102,175.00","23,216,203.50"
2.41,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.76,"623,343.00","22,911,248.29"
2.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.38,"288,222.00","20,861,508.36"
1.94,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.30,"226,604.00","18,422,905.20"
1.50,SNPS,"SYNOPSYS INC",2867719,498.46,"28,681.00","14,296,331.26"
1.50,"000660 KS","SK HYNIX INC",6450267,103.59,"137,389.00","14,231,780.03"
1.45,CDNS,"CADENCE DESIGN SYS INC",2302232,266.79,"51,478.00","13,733,815.62"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,144.19,"85,770.00","12,367,176.30"
1.14,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,278.97,"38,937.00","10,862,254.89"
1.09,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,211.49,"49,105.00","10,385,216.45"
1.07,"3690 HK","MEITUAN-CLASS B",BGJW376,9.67,"1,054,415.00","10,194,554.98"
0.97,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.51,"246,852.00","9,260,361.50"
0.79,"STMMI IM","STMICROELECTRONICS NV",5962343,43.70,"172,679.00","7,546,779.06"
0.74,"WKL NA","WOLTERS KLUWER",5671519,144.06,"48,572.00","6,997,115.80"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,39.57,"172,957.00","6,844,318.27"
