"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/08/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.47,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,56.68,"1,962,743.00","111,240,921.34"
3.75,"005930 KS","SAMSUNG ELECTRON",6771720,36.32,"2,570,271.00","93,340,685.92"
3.69,BABA,"ALIBABA GRP-ADR",BP41ZD1,99.37,"922,956.00","91,714,137.72"
3.41,NFLX,"NETFLIX INC",2857817,870.40,"97,516.00","84,877,926.40"
3.30,CSCO,"CISCO SYSTEMS INC",2198163,53.19,"1,543,303.00","82,088,286.57"
3.19,IBM,IBM,2005973,221.03,"358,767.00","79,298,270.01"
3.10,META,"META PLATFORMS INC",B7TL820,510.45,"150,899.00","77,026,394.55"
3.07,MSFT,"MICROSOFT CORP",2588173,354.56,"214,994.00","76,228,272.64"
2.99,ACN,"ACCENTURE PLC-CL A",B4BNMY3,281.39,"264,383.00","74,394,732.37"
2.98,AAPL,"APPLE INC",2046251,172.42,"429,401.00","74,037,320.42"
2.82,GOOGL,"ALPHABET INC-CL A",BYVY8G0,144.70,"485,098.00","70,193,680.60"
2.82,CRM,"SALESFORCE INC",2310525,243.99,"286,977.00","70,019,518.23"
2.80,AMZN,"AMAZON.COM INC",2000019,170.66,"407,951.00","69,620,917.66"
2.63,PLTR,"PALANTIR TECHN-A",BN78DQ4,77.32,"846,104.00","65,420,761.28"
2.58,ORCL,"ORACLE CORP",2661568,124.50,"515,041.00","64,122,604.50"
2.53,NVDA,"NVIDIA CORP",2379504,96.30,"652,355.00","62,821,786.50"
2.51,AVGO,"BROADCOM INC",BDZ78H9,156.03,"399,699.00","62,365,034.97"
2.49,"SIE GR","SIEMENS AG-REG",5727973,199.39,"310,009.00","61,811,703.81"
2.48,NOW,"SERVICENOW INC",B80NXX8,727.60,"84,586.00","61,544,773.60"
2.43,TSM,"TAIWAN SEMIC-ADR",2113382,141.37,"427,565.00","60,444,864.05"
2.31,ADBE,"ADOBE INC",2008154,340.00,"168,742.00","57,372,280.00"
2.16,QCOM,"QUALCOMM INC",2714923,124.66,"431,073.00","53,737,560.18"
2.14,UBER,"UBER TECHNOLOGIES INC",BK6N347,65.07,"817,025.00","53,163,816.75"
2.07,TSLA,"TESLA INC",B616C79,221.86,"232,507.00","51,584,003.02"
1.98,AMD,"ADVANCED MICRO DEVICES",2007849,78.21,"629,657.00","49,245,473.97"
1.56,"3690 HK","MEITUAN-CLASS B",BGJW376,18.09,"2,142,215.00","38,761,645.59"
1.46,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,77.09,"470,585.00","36,277,397.65"
1.31,"000660 KS","SK HYNIX INC",6450267,115.06,"282,527.00","32,506,330.78"
1.22,INTC,"INTEL CORP",2463247,18.13,"1,667,557.00","30,232,808.41"
1.14,MU,"MICRON TECHNOLOGY INC",2588184,65.54,"432,304.00","28,333,204.16"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,161.45,"174,570.00","28,184,326.50"
1.09,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,235.28,"115,658.00","27,212,014.24"
1.05,FTNT,"FORTINET INC",B5B2106,88.15,"296,370.00","26,125,015.50"
0.99,CDNS,"CADENCE DESIGN SYS INC",2302232,231.64,"106,294.00","24,621,942.16"
0.92,SNPS,"SYNOPSYS INC",2867719,381.59,"59,972.00","22,884,715.48"
0.70,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,210.47,"82,919.00","17,451,961.93"
0.69,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,133.51,"128,080.00","17,099,960.80"
0.67,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,50.03,"334,760.00","16,748,042.80"
0.61,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,153.50,"98,432.00","15,109,312.00"
0.60,"EXPN LN","EXPERIAN PLC",B19NLV4,41.82,"354,669.00","14,830,847.70"
0.58,"6702 JP","FUJITSU LIMITED",6356945,18.05,"798,655.00","14,414,814.88"
0.56,"WKL NA","WOLTERS KLUWER",5671519,152.04,"92,258.00","14,027,290.81"
0.56,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,27.60,"504,702.00","13,932,156.33"
0.47,STNE,"STONECO LTD-A",BGKG6M3,10.43,"1,114,397.00","11,623,160.71"
0.44,"6701 JP","NEC CORP",6640400,19.05,"574,310.00","10,940,537.29"
0.42,DDOG,"DATADOG INC - CLASS A",BKT9Y49,87.00,"121,232.00","10,547,184.00"
0.42,ZS,"ZSCALER INC",BZ00V34,177.04,"59,406.00","10,517,238.24"
