"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/17/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,18.66,"544,002.00","10,152,262.61"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.42,"871,157.00","9,952,367.37"
0.28,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.16,"406,637.00","9,824,349.92"
0.28,"4755 JP","RAKUTEN GROUP INC",6229597,5.58,"1,712,615.00","9,561,579.44"
0.27,HPE,"HEWLETT PACKA",BYVYWS0,17.77,"533,701.00","9,483,866.77"
0.27,G,"GENPACT LTD",B23DBK6,43.01,"217,958.00","9,374,373.58"
0.27,PEGA,"PEGASYSTEMS INC",2675860,100.67,"92,045.00","9,265,709.93"
0.26,PATH,"UIPATH INC - CLASS A",BMD02L5,12.42,"728,382.00","9,046,504.44"
0.26,"6588 JP","TOSHIBA TEC CORP",6894887,19.31,"460,892.00","8,901,034.29"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,74.79,"118,083.00","8,831,070.93"
0.25,"3443 TT","GLOBAL UNICHIP CORP",B056381,36.78,"238,865.00","8,785,820.47"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,23.72,"369,915.00","8,775,316.93"
0.23,CCCS,"CCC INTELLIGENT",BP4CXL8,9.09,"879,416.00","7,993,891.44"
0.22,SNAP,"SNAP INC - A",BD8DJ71,8.18,"949,440.00","7,766,419.20"
0.21,DXC,"DXC TECHNOLOGY CO",BYXD7B3,15.56,"474,597.00","7,384,729.32"
0.20,AI,"C3.AI INC-A",BMGNBJ2,23.98,"294,844.00","7,070,359.12"
0.20,ZBRA,"ZEBRA TECH CORP",2989356,289.36,"23,922.00","6,922,069.92"
0.20,TDC,"TERADATA CORP",B247H10,22.15,"312,004.00","6,910,888.60"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,17.20,"393,127.00","6,761,784.40"
0.19,HUT,"HUT 8 CORP",BQQ8816,16.99,"394,239.00","6,698,120.61"
0.19,WIX,"WIX.COM LTD",BFZCHN7,157.15,"42,267.00","6,642,259.05"
0.18,AMBA,"AMBARELLA INC",B7KH3G6,52.39,"121,790.00","6,380,578.10"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,9.34,"611,912.00","5,715,258.08"
0.10,,CASH,,1.00,"3,482,077.58","3,482,077.58"
0.03,,"OTHER PAYABLE & RECEIVABLES",,1.00,"966,794.15","966,794.15"
0.00,,"SWISS FRANC",,1.23,132.60,162.57
0.00,,"CANADIAN DOLLAR",,0.74,-277.95,-204.49
0.00,,EURO,,1.15,-332.77,-383.58
0.00,,"TAIWAN DOLLAR",,0.03,"-1,183,741.00","-40,128.85"
-0.01,,"KOREAN WON",,0.00,"-443,255,115.54","-325,300.98"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
