"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/18/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.43,NVDA,"NVIDIA CORP",2379504,121.09,"967,237.00","117,122,728.33"
3.65,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.27,"1,667,643.00","78,835,042.14"
3.52,AVGO,"BROADCOM INC",BDZ78H9,160.52,"472,750.00","75,885,830.00"
3.51,NFLX,"NETFLIX INC",2857817,643.04,"117,719.00","75,698,025.76"
3.34,QCOM,"QUALCOMM INC",2714923,191.46,"376,740.00","72,130,640.40"
3.32,META,"META PLATFORMS INC",B7TL820,475.85,"150,556.00","71,642,072.60"
3.31,ORCL,"ORACLE CORP",2661568,138.03,"516,984.00","71,359,301.52"
3.24,GOOGL,"ALPHABET INC-CL A",BYVY8G0,177.69,"393,674.00","69,951,933.06"
3.20,TSLA,"TESLA INC",B616C79,249.23,"277,171.00","69,079,328.33"
3.16,AMZN,"AMAZON.COM INC",2000019,183.75,"370,661.00","68,108,958.75"
3.08,AAPL,"APPLE INC",2046251,224.18,"296,604.00","66,492,684.72"
2.99,"005930 KS","SAMSUNG ELECTRON",6771720,62.88,"1,025,667.00","64,493,822.21"
2.96,MSFT,"MICROSOFT CORP",2588173,440.37,"145,172.00","63,929,393.64"
2.86,IBM,IBM,2005973,185.22,"332,876.00","61,655,292.72"
2.77,BABA,"ALIBABA GRP-ADR",BP41ZD1,76.54,"781,843.00","59,842,263.22"
2.65,NOW,"SERVICENOW INC",B80NXX8,738.77,"77,278.00","57,090,668.06"
2.50,ADBE,"ADOBE INC",2008154,556.85,"96,915.00","53,967,117.75"
2.49,CSCO,"CISCO SYSTEMS INC",2198163,48.04,"1,117,377.00","53,678,791.08"
2.40,CRM,"SALESFORCE INC",2310525,247.35,"209,360.00","51,785,196.00"
2.38,ACN,"ACCENTURE PLC-CL A",B4BNMY3,328.10,"156,733.00","51,424,097.30"
2.34,"SIE GR","SIEMENS AG-REG",5727973,186.12,"271,108.00","50,459,342.87"
2.13,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.26,"692,923.00","45,913,077.98"
2.03,MU,"MICRON TECHNOLOGY INC",2588184,117.45,"372,565.00","43,757,759.25"
1.91,INTC,"INTEL CORP",2463247,34.87,"1,183,208.00","41,258,462.96"
1.75,"000660 KS","SK HYNIX INC",6450267,153.76,"244,910.00","37,658,013.75"
1.35,"3690 HK","MEITUAN-CLASS B",BGJW376,15.29,"1,902,915.00","29,092,312.45"
1.34,SNPS,"SYNOPSYS INC",2867719,560.38,"51,444.00","28,828,188.72"
1.19,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,63.11,"406,091.00","25,628,403.01"
1.17,CDNS,"CADENCE DESIGN SYS INC",2302232,277.83,"91,236.00","25,348,097.88"
1.16,TRI,"THOMSON REUTERS CORP",BNBXPB4,163.10,"153,652.00","25,060,641.20"
1.12,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,279.27,"86,327.00","24,108,541.29"
0.77,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.62,"440,033.00","16,553,409.68"
0.76,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,230.58,"70,954.00","16,360,573.32"
0.70,FTNT,"FORTINET INC",B5B2106,58.13,"257,921.00","14,992,947.73"
0.69,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,801.61,"18,576.00","14,890,707.36"
0.67,TTD,"TRADE DESK INC-A",BD8FDD1,95.72,"150,851.00","14,439,457.72"
0.66,"5803 JP","FUJIKURA LTD",6356707,19.84,"717,591.00","14,236,009.38"
0.65,"EXPN LN","EXPERIAN PLC",B19NLV4,45.45,"309,482.00","14,065,720.53"
0.64,"WKL NA","WOLTERS KLUWER",5671519,164.54,"84,242.00","13,861,490.23"
0.57,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,80.95,"152,242.00","12,323,989.90"
0.56,DDOG,"DATADOG INC - CLASS A",BKT9Y49,118.82,"102,287.00","12,153,741.34"
0.55,"6702 JP","FUJITSU LIMITED",6356945,16.84,"704,075.00","11,856,970.62"
0.49,CLS,"CELESTICA INC",BMDLRD5,56.32,"187,956.00","10,585,681.92"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,272.46,"38,008.00","10,355,659.68"
0.45,"6954 JP","FANUC CORP",6356934,28.51,"338,441.00","9,650,312.70"
0.44,EBAY,"EBAY INC",2293819,54.39,"175,382.00","9,539,026.98"
0.43,ZS,"ZSCALER INC",BZ00V34,190.37,"49,218.00","9,369,630.66"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.67,"435,924.00","9,010,549.08"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,90.90,"96,168.00","8,741,671.20"
0.36,"6701 JP","NEC CORP",6640400,85.13,"91,311.00","7,773,069.85"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,103.47,"71,532.00","7,401,416.04"
0.34,ZBRA,"ZEBRA TECH CORP",2989356,323.37,"22,874.00","7,396,765.38"
0.34,WIX,"WIX.COM LTD",BFZCHN7,162.68,"44,886.00","7,302,054.48"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.59,"1,301,730.00","7,275,704.56"
0.33,PEGA,"PEGASYSTEMS INC",2675860,59.62,"120,526.00","7,185,760.12"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.64,"1,038,229.00","6,893,840.56"
0.32,SNAP,"SNAP INC - A",BD8DJ71,14.57,"466,685.00","6,799,600.45"
0.31,HUBB,"HUBBELL INC",BDFG6S3,368.78,"18,056.00","6,658,691.68"
0.30,VRNT,"VERINT SYSTEMS INC",2849193,33.30,"196,358.00","6,538,721.40"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,261.81,"24,324.00","6,368,266.44"
0.29,OKTA,"OKTA INC",BDFZSP1,93.92,"66,664.00","6,261,082.88"
0.29,"6588 JP","TOSHIBA TEC CORP",6894887,22.45,"278,324.00","6,249,484.77"
0.29,"2395 TT","ADVANTECH CO LTD",6202673,11.37,"547,457.00","6,222,247.33"
0.29,AI,"C3.AI INC-A",BMGNBJ2,28.24,"217,799.00","6,150,643.76"
0.28,"6526 JP","SOCIONEXT INC",BMTVX75,22.38,"266,361.00","5,962,177.46"
0.28,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.81,"124,052.00","5,930,926.12"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.28,"518,377.00","5,847,292.56"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,32.49,"179,390.00","5,829,093.18"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,57.51,"98,910.00","5,688,314.10"
0.25,"2353 TT","ACER INC",6005850,1.44,"3,734,600.00","5,396,026.14"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.20,"79,687.00","5,354,966.40"
0.25,G,"GENPACT LTD",B23DBK6,33.68,"157,847.00","5,316,286.96"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,20.41,"251,184.00","5,126,931.46"
0.23,DOCU,"DOCUSIGN INC",BFYT7B7,54.59,"91,628.00","5,001,972.52"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.76,"250,061.00","4,941,205.36"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,45.09,"105,865.00","4,773,960.06"
0.22,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.01,"190,803.00","4,771,983.03"
0.21,TWLO,"TWILIO INC - A",BD6P5Q0,57.65,"78,698.00","4,536,939.70"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,74.48,"59,178.00","4,407,477.58"
0.20,STNE,"STONECO LTD-A",BGKG6M3,12.91,"337,837.00","4,361,475.67"
0.19,TDC,"TERADATA CORP",B247H10,34.39,"121,351.00","4,173,260.89"
0.19,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,86.51,"46,650.00","4,035,615.68"
0.18,VSAT,"VIASAT INC",2946243,16.02,"239,032.00","3,829,292.64"
0.14,PATH,"UIPATH INC - CLASS A",BMD02L5,12.09,"243,390.00","2,942,585.10"
0.12,,CASH,,1.00,"2,685,017.05","2,685,017.05"
0.05,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,086,858.37","1,086,858.37"
0.00,,"JAPANESE YEN",,0.01,"3,016,571.00","19,242.63"
0.00,,"SWISS FRANC",,1.13,132.60,149.97
0.00,,EURO,,1.09,-332.78,-363.23
0.00,,"TAIWAN DOLLAR",,0.03,"-1,312,325.66","-40,257.86"
-0.02,,"KOREAN WON",,0.00,"-469,633,782.04","-339,821.84"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
