"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/28/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.05,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,70.76,"2,404,543.00","170,155,877.26"
3.79,PLTR,"PALANTIR TECHN-A",BN78DQ4,157.88,"1,008,428.00","159,210,612.64"
3.72,"005930 KS","SAMSUNG ELECTRON",6771720,50.94,"3,063,255.00","156,032,958.54"
3.63,ORCL,"ORACLE CORP",2661568,247.71,"614,239.00","152,153,142.69"
3.34,AVGO,"BROADCOM INC",BDZ78H9,294.30,"476,352.00","140,190,393.60"
3.27,NVDA,"NVIDIA CORP",2379504,176.75,"777,104.00","137,353,132.00"
3.23,NFLX,"NETFLIX INC",2857817,"1,174.60","115,552.00","135,727,379.20"
3.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,122.15,"1,100,310.00","134,402,866.50"
3.12,MSFT,"MICROSOFT CORP",2588173,512.50,"255,575.00","130,982,187.50"
3.10,AMD,"ADVANCED MICRO DEVICES",2007849,173.66,"749,897.00","130,227,113.02"
3.07,META,"META PLATFORMS INC",B7TL820,717.63,"179,456.00","128,783,009.28"
2.98,CSCO,"CISCO SYSTEMS INC",2198163,67.92,"1,839,394.00","124,931,640.48"
2.95,TSM,"TAIWAN SEMIC-ADR",2113382,242.75,"510,230.00","123,858,332.50"
2.70,AMZN,"AMAZON.COM INC",2000019,232.79,"486,107.00","113,160,848.53"
2.68,IBM,IBM,2005973,263.21,"427,905.00","112,628,875.05"
2.65,GOOGL,"ALPHABET INC-CL A",BYVY8G0,192.58,"578,284.00","111,365,932.72"
2.61,AAPL,"APPLE INC",2046251,214.05,"512,066.00","109,607,727.30"
2.38,NOW,"SERVICENOW INC",B80NXX8,985.75,"101,119.00","99,678,054.25"
2.32,"SIE GR","SIEMENS AG-REG",5727973,262.60,"370,129.00","97,196,067.51"
2.20,CRM,"SALESFORCE INC",2310525,270.25,"342,093.00","92,450,633.25"
2.15,TSLA,"TESLA INC",B616C79,325.59,"277,597.00","90,382,807.23"
2.10,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.60,"973,337.00","88,184,332.20"
2.08,ACN,"ACCENTURE PLC-CL A",B4BNMY3,277.04,"315,485.00","87,401,964.40"
1.97,QCOM,"QUALCOMM INC",2714923,161.05,"513,738.00","82,737,504.90"
1.77,ADBE,"ADOBE INC",2008154,369.47,"201,443.00","74,427,145.21"
1.69,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,126.84,"560,765.00","71,127,432.60"
1.52,"000660 KS","SK HYNIX INC",6450267,189.57,"336,635.00","63,814,752.91"
1.37,MU,"MICRON TECHNOLOGY INC",2588184,111.25,"514,969.00","57,290,301.25"
1.22,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,370.96,"138,203.00","51,267,784.88"
1.01,"3690 HK","MEITUAN-CLASS B",BGJW376,16.48,"2,574,615.00","42,440,150.45"
1.01,SNPS,"SYNOPSYS INC",2867719,592.63,"71,553.00","42,404,454.39"
1.01,CDNS,"CADENCE DESIGN SYS INC",2302232,333.76,"126,841.00","42,334,452.16"
0.99,TRI,"THOMSON REUTERS CORP",BNBXPB4,200.78,"207,636.00","41,689,156.08"
0.98,INTC,"INTEL CORP",2463247,20.68,"1,987,696.00","41,105,553.28"
0.88,FTNT,"FORTINET INC",B5B2106,104.88,"353,484.00","37,073,401.92"
0.79,SNOW,"SNOWFLAKE INC",BN134B7,218.67,"152,128.00","33,265,829.76"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,75.91,"399,389.00","30,317,618.99"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,228.49,"117,413.00","26,827,696.37"
