"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/15/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.06,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.03,"1,971,143.00","130,163,865.56"
3.60,NFLX,"NETFLIX INC",2857817,"1,177.98","97,852.00","115,267,698.96"
3.58,BABA,"ALIBABA GRP-ADR",BP41ZD1,123.90,"926,260.00","114,763,614.00"
3.40,PLTR,"PALANTIR TECHN-A",BN78DQ4,128.12,"849,128.00","108,790,279.36"
3.31,"005930 KS","SAMSUNG ELECTRON",6771720,41.09,"2,579,455.00","105,982,196.69"
3.11,CSCO,"CISCO SYSTEMS INC",2198163,64.26,"1,548,819.00","99,527,108.94"
3.05,MSFT,"MICROSOFT CORP",2588173,453.13,"215,750.00","97,762,797.50"
3.04,META,"META PLATFORMS INC",B7TL820,643.88,"151,431.00","97,503,392.28"
3.00,IBM,IBM,2005973,266.68,"360,055.00","96,019,467.40"
2.91,AVGO,"BROADCOM INC",BDZ78H9,232.64,"401,127.00","93,318,185.28"
2.85,AAPL,"APPLE INC",2046251,211.45,"430,941.00","91,122,474.45"
2.76,NVDA,"NVIDIA CORP",2379504,134.83,"654,679.00","88,270,369.57"
2.74,NOW,"SERVICENOW INC",B80NXX8,"1,035.18","84,894.00","87,880,570.92"
2.68,ACN,"ACCENTURE PLC-CL A",B4BNMY3,323.21,"265,335.00","85,758,925.35"
2.62,AMZN,"AMAZON.COM INC",2000019,205.17,"409,407.00","83,998,034.19"
2.62,CRM,"SALESFORCE INC",2310525,290.76,"288,013.00","83,742,659.88"
2.60,TSM,"TAIWAN SEMIC-ADR",2113382,194.22,"429,105.00","83,340,773.10"
2.57,ORCL,"ORACLE CORP",2661568,159.40,"516,889.00","82,392,106.60"
2.50,TSLA,"TESLA INC",B616C79,342.82,"233,347.00","79,996,018.54"
2.49,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.96,"486,834.00","79,821,302.64"
