"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/24/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.33,TSLA,"TESLA INC",B616C79,406.58,"310,249.00","126,141,038.42"
4.00,NFLX,"NETFLIX INC",2857817,977.59,"119,058.00","116,389,910.22"
3.93,AVGO,"BROADCOM INC",BDZ78H9,244.70,"466,806.00","114,227,428.20"
3.86,NOW,"SERVICENOW INC",B80NXX8,"1,124.98","99,883.00","112,366,377.34"
3.53,CSCO,"CISCO SYSTEMS INC",2198163,62.23,"1,649,278.00","102,634,569.94"
3.48,META,"META PLATFORMS INC",B7TL820,647.49,"156,478.00","101,317,940.22"
3.43,CRM,"SALESFORCE INC",2310525,333.88,"298,640.00","99,709,923.20"
3.37,ORCL,"ORACLE CORP",2661568,183.60,"534,303.00","98,098,030.80"
3.31,AMZN,"AMAZON.COM INC",2000019,234.85,"410,090.00","96,309,636.50"
3.21,IBM,IBM,2005973,224.80,"415,291.00","93,357,416.80"
3.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,89.14,"1,004,786.00","89,566,624.04"
3.06,NVDA,"NVIDIA CORP",2379504,142.62,"623,645.00","88,944,249.90"
2.89,GOOGL,"ALPHABET INC-CL A",BYVY8G0,200.21,"420,618.00","84,211,929.78"
2.88,ACN,"ACCENTURE PLC-CL A",B4BNMY3,362.41,"231,389.00","83,857,687.49"
2.80,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,50.15,"1,624,843.00","81,487,279.42"
2.62,MSFT,"MICROSOFT CORP",2588173,444.06,"171,866.00","76,318,815.96"
2.60,AAPL,"APPLE INC",2046251,222.78,"339,879.00","75,718,243.62"
2.55,"SIE GR","SIEMENS AG-REG",5727973,219.25,"338,973.00","74,319,139.47"
2.34,QCOM,"QUALCOMM INC",2714923,172.11,"395,380.00","68,048,851.80"
2.10,ADBE,"ADOBE INC",2008154,435.38,"140,100.00","60,996,738.00"
2.08,UBER,"UBER TECHNOLOGIES INC",BK6N347,68.56,"884,439.00","60,637,137.84"
1.89,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,107.68,"511,957.00","55,127,529.76"
1.66,MU,"MICRON TECHNOLOGY INC",2588184,103.19,"469,376.00","48,434,909.44"
1.63,"000660 KS","SK HYNIX INC",6450267,154.42,"307,249.00","47,444,123.11"
1.62,"005930 KS","SAMSUNG ELECTRON",6771720,37.52,"1,259,637.00","47,262,791.29"
1.55,"3690 HK","MEITUAN-CLASS B",BGJW376,19.26,"2,336,015.00","44,989,696.35"
1.29,INTC,"INTEL CORP",2463247,20.83,"1,796,579.00","37,422,740.57"
1.27,CDNS,"CADENCE DESIGN SYS INC",2302232,320.48,"115,279.00","36,944,613.92"
1.22,SNPS,"SYNOPSYS INC",2867719,546.19,"64,836.00","35,412,774.84"
1.08,FTNT,"FORTINET INC",B5B2106,96.90,"323,295.00","31,327,285.50"
1.07,TRI,"THOMSON REUTERS CORP",BNBXPB4,163.20,"190,586.00","31,103,635.20"
0.80,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,258.28,"89,805.00","23,194,835.40"
0.79,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,213.43,"107,814.00","23,010,742.02"
0.78,TTD,"TRADE DESK INC-A",BD8FDD1,119.96,"188,367.00","22,596,505.32"
0.68,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.78,"553,392.00","19,801,625.92"
0.64,"WKL NA","WOLTERS KLUWER",5671519,178.12,"104,882.00","18,681,847.70"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,47.28,"389,125.00","18,398,816.06"
0.63,DDOG,"DATADOG INC - CLASS A",BKT9Y49,140.99,"129,963.00","18,323,483.37"
0.62,"5803 JP","FUJIKURA LTD",6356707,46.88,"382,104.00","17,913,233.79"
0.59,TWLO,"TWILIO INC - A",BD6P5Q0,136.23,"126,320.00","17,208,573.60"
0.59,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.67,"191,869.00","17,013,024.23"
0.55,CLS,"CELESTICA INC",BMDLRD5,121.69,"132,007.00","16,063,931.83"
0.53,"6702 JP","FUJITSU LIMITED",6356945,17.85,"868,547.00","15,500,703.93"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,288.43,"48,065.00","13,863,387.95"
0.47,EBAY,"EBAY INC",2293819,64.81,"211,073.00","13,679,641.13"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,24.37,"549,251.00","13,385,246.87"
0.45,PEGA,"PEGASYSTEMS INC",2675860,108.11,"120,510.00","13,028,336.10"
0.44,"6954 JP","FANUC CORP",6356934,30.59,"420,350.00","12,857,637.67"
0.43,DOCU,"DOCUSIGN INC",BFYT7B7,91.60,"134,877.00","12,354,733.20"
0.42,ZS,"ZSCALER INC",BZ00V34,193.47,"63,510.00","12,287,279.70"
0.37,WIX,"WIX.COM LTD",BFZCHN7,235.01,"45,247.00","10,633,497.47"
0.36,AMBA,"AMBARELLA INC",B7KH3G6,79.92,"132,432.00","10,583,965.44"
0.36,G,"GENPACT LTD",B23DBK6,46.36,"226,041.00","10,479,260.76"
0.36,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.40,"121,235.00","10,474,704.00"
0.35,HUBB,"HUBBELL INC",BDFG6S3,455.26,"22,559.00","10,270,210.34"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,359.72,"28,550.00","10,270,006.00"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.62,"1,306,461.00","9,955,232.82"
0.33,ZBRA,"ZEBRA TECH CORP",2989356,414.61,"23,042.00","9,553,443.62"
0.33,"6701 JP","NEC CORP",6640400,82.75,"114,877.00","9,505,764.67"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,108.19,"87,626.00","9,480,256.94"
0.31,"TEMN SW","TEMENOS AG - REG",7147892,85.13,"104,805.00","8,921,546.63"
0.30,AI,"C3.AI INC-A",BMGNBJ2,32.81,"266,173.00","8,733,136.13"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,13.92,"614,289.00","8,550,902.88"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,77.99,"107,881.00","8,413,639.19"
0.29,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,95.64,"86,650.00","8,286,925.57"
0.28,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,33.27,"247,855.00","8,246,135.85"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.09,"383,129.00","8,080,190.61"
0.27,"4755 JP","RAKUTEN GROUP INC",6229597,5.98,"1,313,946.00","7,853,383.05"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.36,"677,771.00","7,699,478.56"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.58,"661,357.00","7,658,711.29"
0.26,INFA,"INFORMATICA INC - CLASS A",BMG95P4,24.76,"303,990.00","7,526,792.40"
0.26,TDC,"TERADATA CORP",B247H10,31.95,"234,310.00","7,486,204.50"
0.25,"6588 JP","TOSHIBA TEC CORP",6894887,21.71,"335,521.00","7,282,927.01"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,18.91,"370,718.00","7,010,791.10"
0.24,OKTA,"OKTA INC",BDFZSP1,88.86,"78,677.00","6,991,238.22"
0.24,"3443 TT","GLOBAL UNICHIP CORP",B056381,40.33,"170,865.00","6,891,401.86"
0.23,,CASH,,1.00,"6,612,493.55","6,612,493.55"
0.22,SNAP,"SNAP INC - A",BD8DJ71,10.89,"587,517.00","6,398,060.13"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,26.98,"235,000.00","6,339,994.74"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.85,"362,762.00","6,111,846.05"
0.21,"2353 TT","ACER INC",6005850,1.14,"5,328,800.00","6,056,934.73"
0.19,VRNT,"VERINT SYSTEMS INC",2849193,25.18,"218,482.00","5,501,376.76"
0.17,VSAT,"VIASAT INC",2946243,11.50,"437,036.00","5,025,914.00"
0.17,STNE,"STONECO LTD-A",BGKG6M3,8.69,"556,849.00","4,839,017.81"
0.00,,"SWISS FRANC",,1.11,132.60,146.59
0.00,,EURO,,1.05,-332.77,-350.01
-0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-2,737,851.95","-2,737,851.95"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
