"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/22/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.90,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,67.01,"2,348,743.00","157,381,743.58"
3.65,PLTR,"PALANTIR TECHN-A",BN78DQ4,149.07,"988,340.00","147,331,843.80"
3.55,ORCL,"ORACLE CORP",2661568,238.11,"601,963.00","143,333,409.93"
3.54,"005930 KS","SAMSUNG ELECTRON",6771720,47.57,"3,002,247.00","142,819,880.35"
3.34,NFLX,"NETFLIX INC",2857817,"1,190.08","113,320.00","134,859,865.60"
3.22,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.71,"1,078,362.00","130,169,077.02"
3.22,AVGO,"BROADCOM INC",BDZ78H9,278.59,"466,866.00","130,064,198.94"
3.15,NVDA,"NVIDIA CORP",2379504,167.03,"761,666.00","127,221,071.98"
3.14,MSFT,"MICROSOFT CORP",2588173,505.27,"250,553.00","126,596,914.31"
3.07,META,"META PLATFORMS INC",B7TL820,704.81,"175,922.00","123,991,584.82"
3.04,CSCO,"CISCO SYSTEMS INC",2198163,68.16,"1,802,752.00","122,875,576.32"
2.93,IBM,IBM,2005973,281.96,"419,349.00","118,239,644.04"
2.91,TSM,"TAIWAN SEMIC-ADR",2113382,234.60,"500,000.00","117,300,000.00"
2.82,AMD,"ADVANCED MICRO DEVICES",2007849,154.72,"735,017.00","113,721,830.24"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,191.34,"566,752.00","108,442,327.68"
2.68,AMZN,"AMAZON.COM INC",2000019,227.47,"476,435.00","108,374,669.45"
2.67,AAPL,"APPLE INC",2046251,214.40,"501,836.00","107,593,638.40"
2.36,NOW,"SERVICENOW INC",B80NXX8,962.37,"99,073.00","95,344,883.01"
2.32,"SIE GR","SIEMENS AG-REG",5727973,258.33,"362,689.00","93,692,213.45"
2.24,TSLA,"TESLA INC",B616C79,332.11,"272,017.00","90,339,565.87"
2.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,286.96,"309,161.00","88,716,840.56"
2.19,CRM,"SALESFORCE INC",2310525,263.59,"335,211.00","88,358,267.49"
2.17,UBER,"UBER TECHNOLOGIES INC",BK6N347,91.79,"953,993.00","87,567,017.47"
1.97,QCOM,"QUALCOMM INC",2714923,157.99,"503,508.00","79,549,228.92"
1.82,ADBE,"ADOBE INC",2008154,372.87,"197,351.00","73,586,267.37"
1.68,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,123.71,"549,605.00","67,991,634.55"
1.58,"000660 KS","SK HYNIX INC",6450267,193.53,"329,939.00","63,852,257.10"
1.37,MU,"MICRON TECHNOLOGY INC",2588184,109.22,"504,739.00","55,127,593.58"
1.17,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,350.00,"135,413.00","47,394,550.00"
1.12,INTC,"INTEL CORP",2463247,23.24,"1,948,078.00","45,273,332.72"
1.07,SNPS,"SYNOPSYS INC",2867719,615.13,"70,065.00","43,099,083.45"
1.03,"3690 HK","MEITUAN-CLASS B",BGJW376,16.43,"2,518,815.00","41,392,255.36"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,202.62,"203,544.00","41,242,085.28"
