"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/15/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.80,INTC,"INTEL CORP",2463247,46.16,"707,321.00","32,649,937.36"
3.36,NOW,"SERVICENOW INC",B80NXX8,698.24,"41,306.00","28,841,501.44"
3.27,IBM,IBM,2005973,162.23,"173,244.00","28,105,374.12"
3.23,AMZN,"AMAZON.COM INC",2000019,149.97,"184,865.00","27,724,204.05"
3.22,CRM,"SALESFORCE INC",2310525,261.60,"105,597.00","27,624,175.20"
3.22,QCOM,"QUALCOMM INC",2714923,143.13,"192,921.00","27,612,782.73"
3.18,META,"META PLATFORMS INC",B7TL820,334.92,"81,498.00","27,295,310.16"
3.15,ADBE,"ADOBE INC",2008154,584.68,"46,235.00","27,032,679.80"
3.10,GOOGL,"ALPHABET INC-CL A",BYVY8G0,132.60,"200,502.00","26,586,565.20"
3.09,NFLX,"NETFLIX INC",2857817,472.06,"56,138.00","26,500,504.28"
3.09,NVDA,"NVIDIA CORP",2379504,488.90,"54,180.00","26,488,602.00"
3.05,ACN,"ACCENTURE PLC-CL A",B4BNMY3,344.15,"76,058.00","26,175,360.70"
3.03,"SIE GR","SIEMENS AG-REG",5727973,182.05,"142,724.00","25,982,675.73"
3.02,MSFT,"MICROSOFT CORP",2588173,370.73,"69,953.00","25,933,675.69"
2.89,"005930 KS","SAMSUNG ELECTRON",6771720,56.54,"439,148.00","24,828,993.33"
2.88,AAPL,"APPLE INC",2046251,197.57,"125,190.00","24,733,788.30"
2.73,TSLA,"TESLA INC",B616C79,253.50,"92,428.00","23,430,498.00"
2.65,CSCO,"CISCO SYSTEMS INC",2198163,49.87,"456,596.00","22,770,442.52"
2.64,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.29,"562,643.00","22,666,200.16"
2.50,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.86,"346,410.00","21,428,922.60"
2.46,ORCL,"ORACLE CORP",2661568,103.32,"204,347.00","21,113,132.04"
2.26,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.51,"260,649.00","19,420,956.99"
1.83,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,76.82,"204,729.00","15,727,281.78"
1.68,SNPS,"SYNOPSYS INC",2867719,556.27,"25,955.00","14,437,987.85"
1.57,"000660 KS","SK HYNIX INC",6450267,107.99,"124,511.00","13,445,593.74"
1.47,CDNS,"CADENCE DESIGN SYS INC",2302232,271.52,"46,599.00","12,652,560.48"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,138.85,"77,734.00","10,793,365.90"
1.22,"3690 HK","MEITUAN-CLASS B",BGJW376,10.88,"957,915.00","10,426,861.85"
1.21,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,232.93,"44,513.00","10,368,413.09"
1.12,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,272.70,"35,206.00","9,600,676.20"
1.11,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,42.48,"223,892.00","9,510,393.92"
0.93,"STMMI IM","STMICROELECTRONICS NV",5962343,51.13,"156,607.00","8,007,020.71"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,40.63,"156,885.00","6,373,583.87"
0.73,"WKL NA","WOLTERS KLUWER",5671519,141.57,"43,980.00","6,226,415.47"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,122.60,"50,278.00","6,164,082.80"
0.70,ROK,"ROCKWELL AUTOMATION INC",2754060,304.37,"19,601.00","5,965,956.37"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,75.01,"77,889.00","5,842,453.89"
0.66,TTD,"TRADE DESK INC-A",BD8FDD1,74.89,"75,677.00","5,667,450.53"
0.64,ZS,"ZSCALER INC",BZ00V34,221.66,"24,886.00","5,516,230.76"
0.64,BIDU,"BAIDU INC - SPON ADR",B0FXT17,114.12,"47,763.00","5,450,713.56"
0.60,"6702 JP","FUJITSU LIMITED",6356945,146.27,"35,283.00","5,160,967.90"
0.58,"6954 JP","FANUC CORP",6356934,29.00,"172,535.00","5,003,642.80"
0.50,SPLK,"SPLUNK INC",B424494,152.56,"27,976.00","4,268,018.56"
0.46,SNAP,"SNAP INC - A",BD8DJ71,16.92,"231,151.00","3,911,074.92"
0.45,EBAY,"EBAY INC",2293819,41.75,"91,441.00","3,817,661.75"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,28.98,"128,468.00","3,723,002.64"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,16.72,"219,578.00","3,671,344.16"
0.42,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,110.13,"32,690.00","3,600,070.43"
0.41,PATH,"UIPATH INC - CLASS A",BMD02L5,25.68,"136,842.00","3,514,102.56"
0.40,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,24.15,"141,524.00","3,417,804.60"
0.39,STX,"SEAGATE TECHNOLO",BKVD2N4,84.28,"39,718.00","3,347,433.04"
0.38,CYBR,"CYBERARK SOFTWAR",BQT3XY6,205.93,"15,664.00","3,225,687.52"
0.37,WIX,"WIX.COM LTD",BFZCHN7,112.35,"28,336.00","3,183,549.60"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.99,"525,934.00","3,150,344.66"
0.36,STNE,"STONECO LTD-A",BGKG6M3,17.08,"182,678.00","3,120,140.24"
