"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/22/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.75,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.46,"849,846.00","85,375,529.16"
3.59,IBM,IBM,2005973,232.25,"351,293.00","81,587,799.25"
3.48,ORCL,"ORACLE CORP",2661568,175.31,"451,918.00","79,225,744.58"
3.47,CSCO,"CISCO SYSTEMS INC",2198163,56.60,"1,395,020.00","78,958,132.00"
3.41,NOW,"SERVICENOW INC",B80NXX8,917.95,"84,482.00","77,550,251.90"
3.39,META,"META PLATFORMS INC",B7TL820,582.01,"132,338.00","77,022,039.38"
3.38,NFLX,"NETFLIX INC",2857817,764.24,"100,613.00","76,892,479.12"
3.33,NVDA,"NVIDIA CORP",2379504,143.59,"527,556.00","75,751,766.04"
3.29,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.24,"1,379,243.00","74,815,062.21"
3.20,CRM,"SALESFORCE INC",2310525,288.33,"252,566.00","72,822,354.78"
3.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,371.79,"195,786.00","72,791,276.94"
3.11,AVGO,"BROADCOM INC",BDZ78H9,179.38,"394,903.00","70,837,700.14"
2.98,AAPL,"APPLE INC",2046251,235.86,"287,428.00","67,792,768.08"
2.89,AMZN,"AMAZON.COM INC",2000019,189.70,"346,943.00","65,815,087.10"
2.73,MSFT,"MICROSOFT CORP",2588173,427.51,"145,382.00","62,152,258.82"
2.64,UBER,"UBER TECHNOLOGIES INC",BK6N347,80.41,"748,079.00","60,153,032.39"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,165.14,"355,754.00","58,749,215.56"
2.57,ADBE,"ADOBE INC",2008154,493.11,"118,453.00","58,410,358.83"
2.55,QCOM,"QUALCOMM INC",2714923,173.18,"334,489.00","57,926,805.02"
2.51,TSLA,"TESLA INC",B616C79,217.97,"262,497.00","57,216,471.09"
2.50,"SIE GR","SIEMENS AG-REG",5727973,198.36,"286,796.00","56,889,820.23"
2.07,"3690 HK","MEITUAN-CLASS B",BGJW376,23.78,"1,980,715.00","47,094,653.74"
1.96,"005930 KS","SAMSUNG ELECTRON",6771720,41.81,"1,068,496.00","44,672,284.04"
1.88,MU,"MICRON TECHNOLOGY INC",2588184,107.82,"396,984.00","42,802,814.88"
1.56,"000660 KS","SK HYNIX INC",6450267,136.08,"260,594.00","35,460,874.72"
1.55,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.61,"432,994.00","35,336,640.34"
1.50,INTC,"INTEL CORP",2463247,22.40,"1,524,063.00","34,139,011.20"
1.21,SNPS,"SYNOPSYS INC",2867719,502.41,"54,738.00","27,500,918.58"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.72,"161,291.00","26,890,435.52"
1.08,CDNS,"CADENCE DESIGN SYS INC",2302232,251.51,"97,442.00","24,507,637.42"
0.99,FTNT,"FORTINET INC",B5B2106,82.44,"272,069.00","22,429,368.36"
0.93,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,231.52,"91,539.00","21,193,109.28"
0.83,TTD,"TRADE DESK INC-A",BD8FDD1,118.94,"158,526.00","18,855,082.44"
0.82,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,246.76,"75,946.00","18,740,434.96"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,49.86,"327,488.00","16,328,500.00"
0.66,"WKL NA","WOLTERS KLUWER",5671519,170.31,"88,607.00","15,090,785.40"
0.66,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.08,"465,737.00","14,940,215.85"
0.65,"6702 JP","FUJITSU LIMITED",6356945,20.03,"736,177.00","14,744,506.06"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,89.31,"162,574.00","14,519,483.94"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,124.62,"110,433.00","13,762,160.46"
0.50,EBAY,"EBAY INC",2293819,63.32,"178,523.00","11,304,076.36"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,268.79,"40,470.00","10,877,931.30"
0.47,"5803 JP","FUJIKURA LTD",6356707,33.50,"320,399.00","10,733,371.81"
0.44,ZS,"ZSCALER INC",BZ00V34,186.16,"53,745.00","10,005,169.20"
0.42,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,45.97,"208,640.00","9,591,180.80"
0.42,BIDU,"BAIDU INC - SPON ADR",B0FXT17,91.98,"102,790.00","9,454,624.20"
0.41,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.43,"1,108,991.00","9,348,794.13"
0.41,"6954 JP","FANUC CORP",6356934,26.00,"356,335.00","9,263,270.36"
0.41,HPE,"HEWLETT PACKA",BYVYWS0,19.89,"465,706.00","9,262,892.34"
0.38,HUBB,"HUBBELL INC",BDFG6S3,448.37,"19,304.00","8,655,334.48"
0.38,"6701 JP","NEC CORP",6640400,88.06,"97,517.00","8,586,869.66"
0.37,STX,"SEAGATE TECHNOLO",BKVD2N4,112.64,"74,606.00","8,403,619.84"
0.36,DOCU,"DOCUSIGN INC",BFYT7B7,70.68,"114,262.00","8,076,038.16"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.64,"106,790.00","7,543,645.60"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.86,"132,754.00","7,415,638.44"
0.32,G,"GENPACT LTD",B23DBK6,38.21,"191,321.00","7,310,375.41"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,299.50,"24,210.00","7,250,895.00"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,372.00,"19,373.00","7,206,756.00"
0.32,PEGA,"PEGASYSTEMS INC",2675860,70.50,"102,065.00","7,195,582.50"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,26.85,"257,335.00","6,909,444.75"
0.30,"4755 JP","RAKUTEN GROUP INC",6229597,6.20,"1,113,040.00","6,904,482.33"
0.29,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.46,"324,539.00","6,640,067.94"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,74.59,"88,530.00","6,603,815.22"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,12.64,"520,798.00","6,582,886.72"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.32,"574,515.00","6,503,509.80"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.75,"284,526.00","6,473,138.46"
0.28,AMBA,"AMBARELLA INC",B7KH3G6,57.34,"110,917.00","6,359,980.78"
0.28,TDC,"TERADATA CORP",B247H10,32.00,"198,505.00","6,352,160.00"
0.28,WIX,"WIX.COM LTD",BFZCHN7,166.93,"37,986.00","6,341,002.98"
0.27,CLS,"CELESTICA INC",BMDLRD5,56.00,"110,994.00","6,215,664.00"
0.27,"TIETO FH","TIETOEVRY OYJ",5479702,19.32,"314,298.00","6,071,438.12"
0.26,"2353 TT","ACER INC",6005850,1.31,"4,574,400.00","6,005,620.73"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,39.92,"147,865.00","5,902,242.18"
0.26,"AMP IM","AMPLIFON SPA",B14NJ71,29.58,"199,195.00","5,891,419.24"
0.26,"6526 JP","SOCIONEXT INC",BMTVX75,19.04,"307,427.00","5,851,874.01"
0.25,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,62.60,"91,606.00","5,734,535.60"
0.25,AI,"C3.AI INC-A",BMGNBJ2,25.22,"225,847.00","5,695,861.34"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.03,"567,057.00","5,685,247.31"
0.23,STNE,"STONECO LTD-A",BGKG6M3,11.12,"472,038.00","5,249,062.56"
0.22,SNAP,"SNAP INC - A",BD8DJ71,9.98,"498,547.00","4,975,499.06"
0.22,OKTA,"OKTA INC",BDFZSP1,74.03,"66,742.00","4,940,910.26"
0.21,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,63.77,"74,650.00","4,760,633.99"
0.18,VRNT,"VERINT SYSTEMS INC",2849193,22.02,"184,847.00","4,070,330.94"
0.17,VSAT,"VIASAT INC",2946243,10.61,"370,670.00","3,930,955.35"
0.14,,CASH,,1.00,"3,106,289.91","3,106,289.91"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"479,922.11","479,922.11"
0.00,,"SWISS FRANC",,1.16,132.60,153.23
0.00,,"KOREAN WON",,0.00,-4.04,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,"TAIWAN DOLLAR",,0.03,-0.68,-0.02
0.00,,EURO,,1.08,-332.78,-359.73
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
