"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/01/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.14,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,61.52,"1,955,243.00","120,279,215.65"
3.82,BABA,"ALIBABA GRP-ADR",BP41ZD1,120.53,"920,006.00","110,888,323.18"
3.79,NFLX,"NETFLIX INC",2857817,"1,133.47","97,216.00","110,191,419.52"
3.44,"005930 KS","SAMSUNG ELECTRON",6771720,39.04,"2,562,071.00","100,031,614.84"
3.37,PLTR,"PALANTIR TECHN-A",BN78DQ4,116.20,"843,404.00","98,003,544.80"
3.14,AAPL,"APPLE INC",2046251,213.32,"428,026.00","91,306,506.32"
3.14,MSFT,"MICROSOFT CORP",2588173,425.40,"214,319.00","91,171,302.60"
3.08,CSCO,"CISCO SYSTEMS INC",2198163,58.12,"1,538,378.00","89,410,529.36"
2.96,META,"META PLATFORMS INC",B7TL820,572.21,"150,424.00","86,074,117.04"
2.95,IBM,IBM,2005973,239.66,"357,617.00","85,706,490.22"
2.78,NOW,"SERVICENOW INC",B80NXX8,957.95,"84,311.00","80,765,722.45"
2.73,ACN,"ACCENTURE PLC-CL A",B4BNMY3,300.53,"263,533.00","79,199,572.49"
2.71,AVGO,"BROADCOM INC",BDZ78H9,197.33,"398,424.00","78,621,007.92"
2.69,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.30,"483,548.00","77,996,292.40"
2.66,AMZN,"AMAZON.COM INC",2000019,190.20,"406,651.00","77,345,020.20"
2.65,CRM,"SALESFORCE INC",2310525,269.33,"286,052.00","77,042,385.16"
2.57,ORCL,"ORACLE CORP",2661568,145.49,"513,391.00","74,693,256.59"
2.53,TSM,"TAIWAN SEMIC-ADR",2113382,172.72,"426,190.00","73,611,536.80"
2.50,NVDA,"NVIDIA CORP",2379504,111.61,"650,280.00","72,577,750.80"
2.42,"SIE GR","SIEMENS AG-REG",5727973,227.83,"309,009.00","70,401,244.97"
2.27,UBER,"UBER TECHNOLOGIES INC",BK6N347,80.89,"814,425.00","65,878,838.25"
2.24,TSLA,"TESLA INC",B616C79,280.52,"231,757.00","65,012,473.64"
2.17,ADBE,"ADOBE INC",2008154,374.63,"168,192.00","63,009,768.96"
2.09,AMD,"ADVANCED MICRO DEVICES",2007849,96.65,"627,657.00","60,663,049.05"
2.00,QCOM,"QUALCOMM INC",2714923,135.21,"429,698.00","58,099,466.58"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,97.01,"469,085.00","45,505,935.85"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,16.80,"2,134,715.00","35,856,981.75"
1.21,"000660 KS","SK HYNIX INC",6450267,124.87,"281,627.00","35,166,227.58"
