"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/02/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.42,NVDA,"NVIDIA CORP",2379504,122.67,"945,613.00","115,998,346.71"
3.63,NFLX,"NETFLIX INC",2857817,679.58,"114,437.00","77,769,096.46"
3.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.25,"1,635,143.00","77,258,594.64"
3.59,AVGO,"BROADCOM INC",BDZ78H9,"1,657.48","46,409.00","76,921,989.32"
3.50,META,"META PLATFORMS INC",B7TL820,509.50,"147,156.00","74,975,982.00"
3.44,QCOM,"QUALCOMM INC",2714923,200.16,"368,308.00","73,720,529.28"
3.39,AMZN,"AMAZON.COM INC",2000019,200.00,"362,365.00","72,473,000.00"
3.38,ORCL,"ORACLE CORP",2661568,143.28,"505,424.00","72,417,150.72"
3.33,GOOGL,"ALPHABET INC-CL A",BYVY8G0,185.24,"384,834.00","71,286,650.16"
3.05,MSFT,"MICROSOFT CORP",2588173,459.28,"141,908.00","65,175,506.24"
2.98,AAPL,"APPLE INC",2046251,220.27,"289,940.00","63,865,083.80"
2.93,TSLA,"TESLA INC",B616C79,231.26,"270,915.00","62,651,802.90"
2.80,NOW,"SERVICENOW INC",B80NXX8,794.11,"75,510.00","59,963,246.10"
2.76,"005930 KS","SAMSUNG ELECTRON",6771720,58.91,"1,002,683.00","59,066,303.76"
2.70,IBM,IBM,2005973,177.30,"325,396.00","57,692,710.80"
2.63,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.68,"764,299.00","56,313,550.32"
2.51,ADBE,"ADOBE INC",2008154,567.71,"94,739.00","53,784,277.69"
2.44,CRM,"SALESFORCE INC",2310525,256.19,"203,768.00","52,203,323.92"
2.41,CSCO,"CISCO SYSTEMS INC",2198163,47.28,"1,092,353.00","51,646,449.84"
2.33,"SIE GR","SIEMENS AG-REG",5727973,187.83,"264,988.00","49,772,787.93"
2.24,MU,"MICRON TECHNOLOGY INC",2588184,132.59,"362,295.00","48,036,694.05"
2.24,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.67,"677,419.00","47,873,200.73"
2.18,ACN,"ACCENTURE PLC-CL A",B4BNMY3,303.83,"153,197.00","46,545,844.51"
1.86,"000660 KS","SK HYNIX INC",6450267,167.07,"237,866.00","39,741,402.85"
1.68,INTC,"INTEL CORP",2463247,31.07,"1,156,688.00","35,938,296.16"
1.41,SNPS,"SYNOPSYS INC",2867719,609.66,"49,606.00","30,242,793.96"
1.32,CDNS,"CADENCE DESIGN SYS INC",2302232,316.78,"89,196.00","28,255,508.88"
1.23,"3690 HK","MEITUAN-CLASS B",BGJW376,14.36,"1,839,115.00","26,407,732.71"
1.23,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,66.06,"396,979.00","26,224,432.74"
1.17,TRI,"THOMSON REUTERS CORP",BNBXPB4,168.35,"149,044.00","25,091,557.40"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,272.04,"84,423.00","22,966,432.92"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.68,"430,105.00","15,774,767.63"
0.73,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,226.76,"69,322.00","15,719,456.72"
0.72,FTNT,"FORTINET INC",B5B2106,61.01,"252,073.00","15,378,973.73"
0.71,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,837.17,"18,168.00","15,209,704.56"
0.68,TTD,"TRADE DESK INC-A",BD8FDD1,98.34,"147,451.00","14,500,331.34"
0.66,"EXPN LN","EXPERIAN PLC",B19NLV4,46.41,"302,546.00","14,040,779.18"
0.65,"5803 JP","FUJIKURA LTD",6356707,19.76,"701,543.00","13,861,823.96"
0.64,"WKL NA","WOLTERS KLUWER",5671519,165.39,"82,338.00","13,617,737.85"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,131.75,"99,975.00","13,171,706.25"
0.53,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.33,"148,842.00","11,361,109.86"
0.52,"6702 JP","FUJITSU LIMITED",6356945,16.04,"688,435.00","11,044,297.75"
0.50,CLS,"CELESTICA INC",BMDLRD5,58.67,"183,740.00","10,780,025.80"
0.46,ROK,"ROCKWELL AUTOMATION INC",2754060,264.90,"37,192.00","9,852,160.80"
0.46,,CASH,,1.00,"9,820,080.63","9,820,080.63"
0.44,ZS,"ZSCALER INC",BZ00V34,196.66,"48,130.00","9,465,245.80"
0.43,"6954 JP","FANUC CORP",6356934,27.66,"330,825.00","9,151,503.30"
0.43,EBAY,"EBAY INC",2293819,53.25,"171,438.00","9,129,073.50"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,21.12,"426,132.00","8,999,907.84"
0.38,BIDU,"BAIDU INC - SPON ADR",B0FXT17,86.87,"93,992.00","8,165,085.04"
0.35,"6701 JP","NEC CORP",6640400,84.08,"89,271.00","7,506,295.18"
0.35,SNAP,"SNAP INC - A",BD8DJ71,16.26,"456,213.00","7,418,023.38"
0.34,STX,"SEAGATE TECHNOLO",BKVD2N4,103.13,"69,900.00","7,208,787.00"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,310.03,"22,330.00","6,922,969.90"
