"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/01/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.13,NVDA,"NVIDIA CORP",2379504,830.41,"82,316.00","68,356,029.56"
3.83,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,44.38,"1,428,543.00","63,396,662.61"
3.42,AMZN,"AMAZON.COM INC",2000019,179.00,"315,639.00","56,499,381.00"
3.40,META,"META PLATFORMS INC",B7TL820,439.19,"128,006.00","56,218,955.14"
3.33,NFLX,"NETFLIX INC",2857817,551.71,"99,883.00","55,106,449.93"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,163.86,"335,044.00","54,900,309.84"
3.18,QCOM,"QUALCOMM INC",2714923,164.11,"320,816.00","52,649,113.76"
3.05,ORCL,"ORACLE CORP",2661568,114.63,"440,314.00","50,473,193.82"
3.04,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.51,"665,485.00","50,250,772.35"
3.03,AVGO,"BROADCOM INC",BDZ78H9,"1,242.86","40,281.00","50,063,643.66"
2.96,"005930 KS","SAMSUNG ELECTRON",6771720,56.07,"873,229.00","48,965,521.67"
2.95,MSFT,"MICROSOFT CORP",2588173,394.94,"123,524.00","48,784,568.56"
2.89,CRM,"SALESFORCE INC",2310525,268.69,"177,724.00","47,752,661.56"
2.82,IBM,IBM,2005973,164.43,"283,266.00","46,577,428.38"
2.72,NOW,"SERVICENOW INC",B80NXX8,685.61,"65,552.00","44,943,106.72"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,46.84,"951,409.00","44,563,997.56"
2.62,"SIE GR","SIEMENS AG-REG",5727973,187.92,"230,518.00","43,319,711.33"
2.58,AAPL,"APPLE INC",2046251,169.30,"252,406.00","42,732,335.80"
2.56,TSLA,"TESLA INC",B616C79,179.99,"235,679.00","42,419,863.21"
2.42,UBER,"UBER TECHNOLOGIES INC",BK6N347,67.79,"590,095.00","40,002,540.05"
2.41,ACN,"ACCENTURE PLC-CL A",B4BNMY3,298.66,"133,281.00","39,805,703.46"
2.34,ADBE,"ADOBE INC",2008154,469.39,"82,483.00","38,716,695.37"
2.09,MU,"MICRON TECHNOLOGY INC",2588184,109.70,"315,569.00","34,617,919.30"
1.85,INTC,"INTEL CORP",2463247,30.37,"1,007,318.00","30,592,247.66"
1.58,"000660 KS","SK HYNIX INC",6450267,126.04,"207,226.00","26,118,782.43"
1.47,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,70.40,"345,657.00","24,334,252.80"
1.37,SNPS,"SYNOPSYS INC",2867719,522.18,"43,478.00","22,703,342.04"
