"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/18/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.55,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.21,"145,926.00","20,168,432.46"
3.44,INTC,"INTEL CORP",2463247,37.99,"515,547.00","19,585,630.53"
3.32,AMZN,"AMAZON.COM INC",2000019,139.98,"134,837.00","18,874,483.26"
3.29,CSCO,"CISCO SYSTEMS INC",2198163,56.11,"333,042.00","18,686,986.62"
3.22,IBM,IBM,2005973,145.09,"126,248.00","18,317,322.32"
3.17,META,"META PLATFORMS INC",B7TL820,302.55,"59,516.00","18,006,565.80"
3.15,ADBE,"ADOBE INC",2008154,532.42,"33,680.00","17,931,905.60"
3.14,TSLA,"TESLA INC",B616C79,265.28,"67,414.00","17,883,585.92"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.88,"55,592.00","17,560,400.96"
3.06,NOW,"SERVICENOW INC",B80NXX8,578.51,"30,096.00","17,410,836.96"
3.05,NVDA,"NVIDIA CORP",2379504,439.66,"39,433.00","17,337,112.78"
2.98,"005930 KS","SAMSUNG ELECTRON",6771720,53.01,"320,142.00","16,969,810.40"
2.95,MSFT,"MICROSOFT CORP",2588173,329.06,"51,003.00","16,783,047.18"
2.94,ORCL,"ORACLE CORP",2661568,112.21,"149,013.00","16,720,748.73"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,87.02,"190,155.00","16,547,288.10"
2.90,CRM,"SALESFORCE INC",2310525,215.00,"76,793.00","16,510,495.00"
2.89,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.92,"411,043.00","16,409,972.33"
2.86,AAPL,"APPLE INC",2046251,177.97,"91,429.00","16,271,619.13"
2.84,NFLX,"NETFLIX INC",2857817,394.40,"40,978.00","16,161,723.20"
2.79,QCOM,"QUALCOMM INC",2714923,112.75,"140,619.00","15,854,792.25"
2.68,"SIE GR","SIEMENS AG-REG",5727973,146.45,"104,066.00","15,240,171.96"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.51,"252,418.00","11,739,961.18"
1.92,"3690 HK","MEITUAN-CLASS B",BGJW376,15.60,"700,315.00","10,925,490.72"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.50,"149,395.00","8,889,002.50"
1.52,SNPS,"SYNOPSYS INC",2867719,460.01,"18,795.00","8,645,887.95"
1.44,"000660 KS","SK HYNIX INC",6450267,89.86,"91,159.00","8,191,128.48"
1.41,CDNS,"CADENCE DESIGN SYS INC",2302232,236.83,"33,954.00","8,041,325.82"
1.29,TRI,"THOMSON REUTERS CORP",BNBXPB4,130.23,"56,510.00","7,359,297.30"
1.13,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,199.29,"32,385.00","6,454,006.65"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,244.33,"25,801.00","6,303,958.33"
0.96,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.52,"163,252.00","5,472,406.70"
0.87,"STMMI IM","STMICROELECTRONICS NV",5962343,43.39,"114,159.00","4,953,446.66"
0.82,BIDU,"BAIDU INC - SPON ADR",B0FXT17,134.01,"34,877.00","4,673,866.77"
0.78,TTD,"TRADE DESK INC-A",BD8FDD1,80.71,"55,211.00","4,456,079.81"
0.73,ROK,"ROCKWELL AUTOMATION INC",2754060,288.73,"14,295.00","4,127,395.35"
0.72,"WKL NA","WOLTERS KLUWER",5671519,125.28,"32,526.00","4,074,778.06"
0.69,"EXPN LN","EXPERIAN PLC",B19NLV4,34.27,"114,437.00","3,921,530.37"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,66.28,"56,665.00","3,755,756.20"
0.61,"6954 JP","FANUC CORP",6356934,27.51,"126,297.00","3,473,969.28"
0.61,DDOG,"DATADOG INC - CLASS A",BKT9Y49,94.50,"36,634.00","3,461,913.00"
0.59,"6702 JP","FUJITSU LIMITED",6356945,126.73,"26,329.00","3,336,700.42"
0.51,EBAY,"EBAY INC",2293819,43.91,"66,427.00","2,916,809.57"
0.49,ZS,"ZSCALER INC",BZ00V34,154.72,"18,064.00","2,794,862.08"
0.48,HPE,"HEWLETT PACKA",BYVYWS0,17.00,"159,696.00","2,714,832.00"
0.43,SPLK,"SPLUNK INC",B424494,119.25,"20,396.00","2,432,223.00"
0.36,"6701 JP","NEC CORP",6640400,57.02,"36,266.00","2,067,782.09"
0.36,OKTA,"OKTA INC",BDFZSP1,83.16,"24,812.00","2,063,365.92"
0.36,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,19.89,"102,866.00","2,046,004.74"
0.36,HUBB,"HUBBELL INC",BDFG6S3,320.19,"6,380.00","2,042,812.20"
0.35,INFA,"INFORMATICA INC - CLASS A",BMG95P4,21.36,"93,600.00","1,999,296.00"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,170.95,"11,527.00","1,970,540.65"
0.35,WIX,"WIX.COM LTD",BFZCHN7,94.70,"20,756.00","1,965,593.20"
0.34,IONQ,"IONQ INC",BP484B3,16.16,"121,170.00","1,958,107.20"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.07,"383,430.00","1,943,990.10"
0.34,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,81.79,"23,690.00","1,937,612.60"
0.33,CCCS,"CCC INTELLIGENT",BP4CXL8,11.96,"157,686.00","1,885,924.56"
0.33,STX,"SEAGATE TECHNOLO",BKVD2N4,64.23,"29,106.00","1,869,478.38"
0.32,"6526 JP","SOCIONEXT INC",BMTVX75,105.03,"17,559.00","1,844,185.47"
0.32,BAH,"BOOZ ALLEN HAMIL",B5367T7,111.67,"16,355.00","1,826,362.85"
0.32,"2353 TT","ACER INC",6005850,1.16,"1,553,200.00","1,802,318.28"
0.32,"5803 JP","FUJIKURA LTD",6356707,8.40,"212,999.00","1,789,956.05"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,17.41,"99,700.00","1,735,777.00"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,41.52,"41,396.00","1,718,761.92"
0.30,"6502 JP","TOSHIBA CORP",6897217,31.20,"54,974.00","1,715,389.82"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,60.86,"28,071.00","1,708,401.06"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,15.08,"112,549.00","1,697,238.92"
0.30,G,"GENPACT LTD",B23DBK6,36.82,"45,957.00","1,692,136.74"
0.29,"TIETO FH","TIETOEVRY OYJ",5479702,23.66,"70,361.00","1,664,531.30"
0.28,"XRO AU","XERO LTD",B8P4LP4,76.00,"21,034.00","1,598,638.64"
0.28,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,244.30,"6,443.00","1,574,024.90"
0.28,ZBRA,"ZEBRA TECH CORP",2989356,253.20,"6,201.00","1,570,093.20"
0.28,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,63.50,"24,612.00","1,562,862.00"
0.27,STNE,"STONECO LTD-A",BGKG6M3,11.39,"136,132.00","1,550,543.48"
0.27,"AMP IM","AMPLIFON SPA",B14NJ71,30.52,"49,337.00","1,505,834.01"
0.26,SNAP,"SNAP INC - A",BD8DJ71,8.89,"168,995.00","1,502,365.55"
0.26,"TEMN SW","TEMENOS AG - REG",7147892,72.81,"20,337.00","1,480,825.33"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.79,"136,057.00","1,468,149.16"
