"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.58,NOW,"SERVICENOW INC",B80NXX8,925.55,"83,908.00","77,661,049.40"
3.54,IBM,IBM,2005973,220.50,"348,915.00","76,935,757.50"
3.50,BABA,"ALIBABA GRP-ADR",BP41ZD1,90.09,"844,106.00","76,045,509.54"
3.43,ORCL,"ORACLE CORP",2661568,165.95,"448,884.00","74,492,299.80"
3.42,META,"META PLATFORMS INC",B7TL820,564.41,"131,436.00","74,183,792.76"
3.33,CSCO,"CISCO SYSTEMS INC",2198163,52.19,"1,385,590.00","72,313,942.10"
3.25,NFLX,"NETFLIX INC",2857817,705.37,"99,916.00","70,477,748.92"
3.14,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.79,"1,371,043.00","68,257,617.32"
3.13,AVGO,"BROADCOM INC",BDZ78H9,172.94,"392,238.00","67,833,639.72"
3.08,AMZN,"AMAZON.COM INC",2000019,193.88,"344,606.00","66,812,211.28"
3.05,CRM,"SALESFORCE INC",2310525,264.21,"250,844.00","66,275,493.24"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,339.21,"194,474.00","65,967,525.54"
3.00,TSLA,"TESLA INC",B616C79,250.00,"260,734.00","65,183,500.00"
2.98,AAPL,"APPLE INC",2046251,226.47,"285,501.00","64,657,411.47"
2.88,MSFT,"MICROSOFT CORP",2588173,433.51,"144,398.00","62,597,976.98"
2.86,ADBE,"ADOBE INC",2008154,527.87,"117,674.00","62,116,574.38"
2.81,NVDA,"NVIDIA CORP",2379504,116.26,"523,989.00","60,918,961.14"
2.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,161.85,"353,335.00","57,187,269.75"
2.56,UBER,"UBER TECHNOLOGIES INC",BK6N347,74.71,"743,036.00","55,512,219.56"
2.54,QCOM,"QUALCOMM INC",2714923,165.96,"332,234.00","55,137,554.64"
2.45,"SIE GR","SIEMENS AG-REG",5727973,186.46,"284,869.00","53,117,028.09"
2.29,"005930 KS","SAMSUNG ELECTRON",6771720,46.86,"1,061,280.00","49,729,501.85"
1.70,MU,"MICRON TECHNOLOGY INC",2588184,93.57,"394,319.00","36,896,428.83"
1.59,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.11,"430,083.00","34,453,949.13"
1.57,INTC,"INTEL CORP",2463247,22.56,"1,513,772.00","34,150,696.32"
1.55,"3690 HK","MEITUAN-CLASS B",BGJW376,17.06,"1,968,415.00","33,576,159.63"
1.45,"000660 KS","SK HYNIX INC",6450267,121.26,"258,831.00","31,386,370.75"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,171.73,"160,184.00","27,508,398.32"
1.27,SNPS,"SYNOPSYS INC",2867719,505.79,"54,369.00","27,499,296.51"
