"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/19/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.57,NOW,"SERVICENOW INC",B80NXX8,919.25,"83,908.00","77,132,429.00"
3.48,ORCL,"ORACLE CORP",2661568,167.59,"448,884.00","75,228,469.56"
3.46,BABA,"ALIBABA GRP-ADR",BP41ZD1,88.49,"844,106.00","74,694,939.94"
3.45,IBM,IBM,2005973,213.89,"348,915.00","74,629,429.35"
3.40,META,"META PLATFORMS INC",B7TL820,559.10,"131,436.00","73,485,867.60"
3.30,CSCO,"CISCO SYSTEMS INC",2198163,51.44,"1,385,590.00","71,274,749.60"
3.26,NFLX,"NETFLIX INC",2857817,704.32,"99,916.00","70,372,837.12"
3.16,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,49.88,"1,371,043.00","68,390,759.77"
3.09,CRM,"SALESFORCE INC",2310525,265.99,"250,844.00","66,721,995.56"
3.04,AVGO,"BROADCOM INC",BDZ78H9,167.42,"392,238.00","65,668,485.96"
3.03,AMZN,"AMAZON.COM INC",2000019,189.87,"344,606.00","65,430,341.22"
3.02,AAPL,"APPLE INC",2046251,228.87,"285,501.00","65,342,613.87"
3.02,ACN,"ACCENTURE PLC-CL A",B4BNMY3,335.24,"194,474.00","65,195,463.76"
2.94,TSLA,"TESLA INC",B616C79,243.92,"260,734.00","63,598,237.28"
2.93,MSFT,"MICROSOFT CORP",2588173,438.69,"144,398.00","63,345,958.62"
2.87,ADBE,"ADOBE INC",2008154,526.44,"117,674.00","61,948,300.56"
2.86,NVDA,"NVIDIA CORP",2379504,117.87,"523,989.00","61,762,583.43"
2.67,QCOM,"QUALCOMM INC",2714923,173.92,"332,234.00","57,782,137.28"
2.65,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.14,"353,335.00","57,289,736.90"
2.59,UBER,"UBER TECHNOLOGIES INC",BK6N347,75.28,"743,036.00","55,935,750.08"
2.49,"SIE GR","SIEMENS AG-REG",5727973,189.10,"284,869.00","53,870,057.85"
2.33,"005930 KS","SAMSUNG ELECTRON",6771720,47.47,"1,061,280.00","50,383,153.14"
1.63,MU,"MICRON TECHNOLOGY INC",2588184,89.25,"394,319.00","35,192,970.75"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.68,"430,083.00","33,838,930.44"
1.56,"3690 HK","MEITUAN-CLASS B",BGJW376,17.17,"1,968,415.00","33,790,364.43"
1.48,INTC,"INTEL CORP",2463247,21.14,"1,513,772.00","32,001,140.08"
1.38,"000660 KS","SK HYNIX INC",6450267,114.96,"258,831.00","29,755,390.14"
1.29,SNPS,"SYNOPSYS INC",2867719,514.12,"54,369.00","27,952,190.28"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,170.27,"160,184.00","27,274,529.68"
1.26,CDNS,"CADENCE DESIGN SYS INC",2302232,280.35,"96,786.00","27,133,955.10"
1.00,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,238.72,"90,924.00","21,705,377.28"
0.95,FTNT,"FORTINET INC",B5B2106,75.66,"270,224.00","20,445,147.84"
0.86,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,247.43,"75,454.00","18,669,583.22"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,110.14,"157,460.00","17,342,644.40"
0.77,"EXPN LN","EXPERIAN PLC",B19NLV4,51.39,"325,274.00","16,715,643.06"
0.73,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.32,"462,580.00","15,874,079.68"
0.71,"WKL NA","WOLTERS KLUWER",5671519,173.95,"87,992.00","15,305,936.90"
0.69,"6702 JP","FUJITSU LIMITED",6356945,20.45,"731,175.00","14,950,910.88"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,90.62,"161,467.00","14,632,139.54"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,115.52,"109,695.00","12,671,966.40"
0.52,EBAY,"EBAY INC",2293819,63.22,"177,293.00","11,208,463.46"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,268.23,"40,183.00","10,778,286.09"
0.46,"5803 JP","FUJIKURA LTD",6356707,30.91,"318,226.00","9,836,784.80"
0.44,"6954 JP","FANUC CORP",6356934,26.76,"353,916.00","9,471,601.89"
0.43,ZS,"ZSCALER INC",BZ00V34,172.58,"53,376.00","9,211,630.08"
0.42,"6701 JP","NEC CORP",6640400,93.90,"96,861.00","9,094,802.31"
0.42,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,437.20,"20,741.00","9,067,965.20"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,87.02,"102,093.00","8,884,132.86"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,18.85,"462,549.00","8,719,048.65"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.46,"1,101,529.00","8,217,406.34"
0.38,HUBB,"HUBBELL INC",BDFG6S3,422.54,"19,181.00","8,104,739.74"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,104.12,"74,114.00","7,716,749.68"
