"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/26/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.11,INTC,"INTEL CORP",2463247,50.50,"728,259.00","36,777,079.50"
3.34,META,"META PLATFORMS INC",B7TL820,354.83,"84,185.00","29,871,363.55"
3.33,NOW,"SERVICENOW INC",B80NXX8,701.23,"42,577.00","29,856,269.71"
3.27,AMZN,"AMAZON.COM INC",2000019,153.41,"190,571.00","29,235,497.11"
3.26,GOOGL,"ALPHABET INC-CL A",BYVY8G0,141.52,"206,439.00","29,215,247.28"
3.25,IBM,IBM,2005973,163.21,"178,080.00","29,064,436.80"
3.23,CRM,"SALESFORCE INC",2310525,266.22,"108,561.00","28,901,109.42"
3.23,QCOM,"QUALCOMM INC",2714923,145.46,"198,648.00","28,895,338.08"
3.18,ADBE,"ADOBE INC",2008154,598.26,"47,642.00","28,502,302.92"
3.18,NFLX,"NETFLIX INC",2857817,491.19,"57,949.00","28,463,969.31"
3.11,ACN,"ACCENTURE PLC-CL A",B4BNMY3,353.43,"78,688.00","27,810,699.84"
3.08,NVDA,"NVIDIA CORP",2379504,492.79,"55,898.00","27,545,975.42"
3.04,"SIE GR","SIEMENS AG-REG",5727973,185.33,"147,048.00","27,252,790.07"
3.02,MSFT,"MICROSOFT CORP",2588173,374.66,"72,068.00","27,000,996.88"
2.98,"005930 KS","SAMSUNG ELECTRON",6771720,58.90,"452,312.00","26,639,742.41"
2.78,AAPL,"APPLE INC",2046251,193.05,"129,085.00","24,919,859.25"
2.73,TSLA,"TESLA INC",B616C79,256.61,"95,278.00","24,449,287.58"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,50.28,"470,765.00","23,670,064.20"
2.50,ORCL,"ORACLE CORP",2661568,106.19,"210,579.00","22,361,384.01"
2.47,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.98,"356,082.00","22,069,962.36"
2.28,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.08,"581,543.00","20,400,445.80"
2.28,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.85,"268,785.00","20,387,342.25"
1.85,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,78.21,"211,347.00","16,529,448.87"
1.56,SNPS,"SYNOPSYS INC",2867719,520.25,"26,800.00","13,942,700.00"
1.55,"000660 KS","SK HYNIX INC",6450267,108.62,"127,984.00","13,901,309.75"
1.47,CDNS,"CADENCE DESIGN SYS INC",2302232,274.96,"47,925.00","13,177,458.00"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,143.43,"79,918.00","11,462,638.74"
1.19,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,231.95,"45,761.00","10,614,263.95"
1.11,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.97,"36,220.00","9,923,193.40"
1.09,"3690 HK","MEITUAN-CLASS B",BGJW376,9.81,"991,715.00","9,725,745.80"
1.07,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,41.48,"230,132.00","9,546,223.81"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,50.20,"160,975.00","8,081,498.44"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,40.47,"161,253.00","6,525,185.24"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.56,"52,202.00","6,450,079.12"
0.72,"WKL NA","WOLTERS KLUWER",5671519,142.46,"45,228.00","6,443,260.74"
0.70,ROK,"ROCKWELL AUTOMATION INC",2754060,311.04,"20,147.00","6,266,522.88"
0.70,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.14,"80,073.00","6,256,904.22"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,73.59,"78,374.00","5,767,542.66"
0.64,ZS,"ZSCALER INC",BZ00V34,224.59,"25,588.00","5,746,808.92"
0.64,BIDU,"BAIDU INC - SPON ADR",B0FXT17,114.67,"49,963.00","5,729,257.21"
0.60,"6702 JP","FUJITSU LIMITED",6356945,147.62,"36,297.00","5,358,007.36"
0.58,"6954 JP","FANUC CORP",6356934,29.16,"177,293.00","5,169,595.33"
0.50,SPLK,"SPLUNK INC",B424494,152.25,"29,176.00","4,442,046.00"
0.46,EBAY,"EBAY INC",2293819,43.48,"94,015.00","4,087,772.20"
0.45,SNAP,"SNAP INC - A",BD8DJ71,16.78,"237,588.00","3,986,726.64"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,17.23,"225,740.00","3,889,500.20"
0.43,INFA,"INFORMATICA INC - CLASS A",BMG95P4,29.11,"132,056.00","3,844,150.16"
0.43,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,110.11,"34,690.00","3,819,820.34"
0.41,WIX,"WIX.COM LTD",BFZCHN7,124.62,"29,616.00","3,690,745.92"
0.40,"2353 TT","ACER INC",6005850,1.63,"2,222,000.00","3,619,987.77"
0.40,PATH,"UIPATH INC - CLASS A",BMD02L5,25.72,"140,664.00","3,617,878.08"
0.40,STX,"SEAGATE TECHNOLO",BKVD2N4,85.87,"41,544.00","3,567,383.28"
0.40,CYBR,"CYBERARK SOFTWAR",BQT3XY6,220.41,"16,132.00","3,555,654.12"
0.39,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,23.84,"145,502.00","3,468,767.68"
0.38,STNE,"STONECO LTD-A",BGKG6M3,18.16,"187,826.00","3,410,920.16"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.24,"540,639.00","3,373,587.36"
0.36,OKTA,"OKTA INC",BDFZSP1,91.72,"35,381.00","3,245,145.32"
0.35,HUBB,"HUBBELL INC",BDFG6S3,328.89,"9,432.00","3,102,090.48"
0.34,TWLO,"TWILIO INC - A",BD6P5Q0,76.91,"39,775.00","3,059,095.25"
0.33,"6701 JP","NEC CORP",6640400,58.31,"51,314.00","2,992,117.18"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,127.41,"23,043.00","2,935,908.63"
0.31,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,48.07,"58,157.00","2,795,606.99"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,294.33,"9,241.00","2,719,903.53"
0.30,"TEMN SW","TEMENOS AG - REG",7147892,91.26,"29,349.00","2,678,415.78"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.50,"227,917.00","2,621,045.50"
0.28,BZ,"KANZHUN LTD - ADR",BM91SH0,15.76,"158,570.00","2,499,063.20"
0.28,ZBRA,"ZEBRA TECH CORP",2989356,275.50,"9,057.00","2,495,203.50"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,34.77,"71,731.00","2,493,828.97"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,69.69,"34,644.00","2,414,340.36"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,23.66,"99,621.00","2,357,308.51"
0.26,IONQ,"IONQ INC",BP484B3,13.52,"171,330.00","2,316,381.60"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,11.66,"196,657.00","2,292,083.90"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,56.83,"40,200.00","2,284,458.61"
0.25,PEGA,"PEGASYSTEMS INC",2675860,50.11,"45,454.00","2,277,699.94"
0.25,G,"GENPACT LTD",B23DBK6,34.62,"65,185.00","2,256,704.70"
0.25,"XRO AU","XERO LTD",B8P4LP4,74.92,"30,104.00","2,255,284.45"
0.25,"5803 JP","FUJIKURA LTD",6356707,7.48,"300,779.00","2,250,569.38"
0.24,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,8.45,"255,568.00","2,159,972.95"
0.24,VSAT,"VIASAT INC",2946243,27.54,"78,154.00","2,152,361.16"
0.23,"6526 JP","SOCIONEXT INC",BMTVX75,81.52,"25,083.00","2,044,809.78"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,22.99,"88,438.00","2,033,189.62"
0.22,ENV,"ENVESTNET INC",B474ZK7,49.80,"40,086.00","1,996,282.80"
0.22,TDC,"TERADATA CORP",B247H10,44.12,"45,182.00","1,993,429.84"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,63.13,"31,294.00","1,975,590.22"
0.21,CGNX,"COGNEX CORP",2208288,42.62,"43,560.00","1,856,527.20"
0.20,VRNT,"VERINT SYSTEMS INC",2849193,27.48,"65,611.00","1,802,990.28"
0.07,,CASH,,1.00,"653,884.33","653,884.33"
0.02,,"OTHER PAYABLE & RECEIVABLES",,1.00,"136,307.36","136,307.36"
0.00,,"JAPANESE YEN",,0.01,"4,407,897.00","30,910.92"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"TAIWAN DOLLAR",,0.00,-0.08,0.00
0.00,,EURO,,1.10,-332.77,-366.93
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
