"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/30/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.80,NVDA,"NVIDIA CORP",2379504,627.74,"70,034.00","43,963,143.16"
3.66,META,"META PLATFORMS INC",B7TL820,400.06,"105,761.00","42,310,745.66"
3.65,NOW,"SERVICENOW INC",B80NXX8,785.73,"53,737.00","42,222,773.01"
3.65,IBM,IBM,2005973,187.87,"224,208.00","42,121,956.96"
3.55,NFLX,"NETFLIX INC",2857817,562.85,"72,829.00","40,991,802.65"
3.41,GOOGL,"ALPHABET INC-CL A",BYVY8G0,151.46,"260,007.00","39,380,660.22"
3.41,CRM,"SALESFORCE INC",2310525,287.73,"136,833.00","39,370,959.09"
3.40,INTC,"INTEL CORP",2463247,42.92,"916,491.00","39,335,793.72"
3.30,AMZN,"AMAZON.COM INC",2000019,159.00,"239,675.00","38,108,325.00"
3.28,ADBE,"ADOBE INC",2008154,627.96,"60,290.00","37,859,708.40"
3.21,MSFT,"MICROSOFT CORP",2588173,408.59,"90,668.00","37,046,038.12"
3.17,ACN,"ACCENTURE PLC-CL A",B4BNMY3,371.30,"98,776.00","36,675,528.80"
3.16,QCOM,"QUALCOMM INC",2714923,145.98,"249,984.00","36,492,664.32"
2.94,"SIE GR","SIEMENS AG-REG",5727973,183.48,"184,992.00","33,942,897.71"
2.75,"005930 KS","SAMSUNG ELECTRON",6771720,55.89,"569,120.00","31,809,242.11"
2.68,CSCO,"CISCO SYSTEMS INC",2198163,52.24,"592,781.00","30,966,879.44"
2.65,AAPL,"APPLE INC",2046251,188.04,"162,565.00","30,568,722.60"
2.62,ORCL,"ORACLE CORP",2661568,114.16,"264,891.00","30,239,956.56"
2.59,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.84,"448,338.00","29,966,911.92"
2.21,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,35.02,"730,343.00","25,578,704.03"
2.12,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.32,"337,977.00","24,442,496.64"
1.99,TSLA,"TESLA INC",B616C79,191.59,"119,830.00","22,958,229.70"
1.89,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,82.33,"265,659.00","21,871,705.47"
1.57,SNPS,"SYNOPSYS INC",2867719,543.18,"33,496.00","18,194,357.28"
1.54,CDNS,"CADENCE DESIGN SYS INC",2302232,294.62,"60,573.00","17,846,017.26"
1.44,"000660 KS","SK HYNIX INC",6450267,102.98,"161,464.00","16,627,992.33"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,150.78,"100,750.00","15,191,085.00"
1.17,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,294.86,"45,892.00","13,531,715.12"
1.07,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,215.17,"57,665.00","12,407,778.05"
0.93,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.08,"289,652.00","10,740,988.33"
0.88,"3690 HK","MEITUAN-CLASS B",BGJW376,8.37,"1,214,915.00","10,163,466.60"
0.78,"STMMI IM","STMICROELECTRONICS NV",5962343,44.54,"202,639.00","9,025,111.24"
0.74,"WKL NA","WOLTERS KLUWER",5671519,150.52,"57,132.00","8,599,424.37"
0.74,"EXPN LN","EXPERIAN PLC",B19NLV4,41.96,"202,917.00","8,515,276.14"
