"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.92,INTC,"INTEL CORP",2463247,48.89,"800,364.00","39,129,795.96"
3.68,NVDA,"NVIDIA CORP",2379504,598.73,"61,313.00","36,709,932.49"
3.57,META,"META PLATFORMS INC",B7TL820,385.20,"92,450.00","35,611,740.00"
3.53,NOW,"SERVICENOW INC",B80NXX8,753.42,"46,852.00","35,299,233.84"
3.41,IBM,IBM,2005973,173.94,"195,750.00","34,048,755.00"
3.36,QCOM,"QUALCOMM INC",2714923,153.50,"218,313.00","33,511,045.50"
3.34,GOOGL,"ALPHABET INC-CL A",BYVY8G0,147.04,"226,959.00","33,372,051.36"
3.31,CRM,"SALESFORCE INC",2310525,276.77,"119,391.00","33,043,847.07"
3.27,AMZN,"AMAZON.COM INC",2000019,156.02,"209,381.00","32,667,623.62"
3.20,ACN,"ACCENTURE PLC-CL A",B4BNMY3,369.86,"86,383.00","31,949,616.38"
3.16,MSFT,"MICROSOFT CORP",2588173,398.90,"79,193.00","31,590,087.70"
3.14,ADBE,"ADOBE INC",2008154,597.18,"52,487.00","31,344,186.66"
3.14,NFLX,"NETFLIX INC",2857817,492.19,"63,649.00","31,327,401.31"
2.84,"SIE GR","SIEMENS AG-REG",5727973,175.53,"161,583.00","28,362,573.06"
2.81,"005930 KS","SAMSUNG ELECTRON",6771720,56.40,"497,057.00","28,033,664.38"
2.77,AAPL,"APPLE INC",2046251,195.18,"141,910.00","27,697,993.80"
2.68,CSCO,"CISCO SYSTEMS INC",2198163,51.76,"517,505.00","26,786,058.80"
2.59,ORCL,"ORACLE CORP",2661568,111.83,"231,384.00","25,875,672.72"
2.52,UBER,"UBER TECHNOLOGIES INC",BK6N347,64.32,"391,422.00","25,176,263.04"
2.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,34.78,"638,543.00","22,205,506.00"
2.19,TSLA,"TESLA INC",B616C79,209.14,"104,683.00","21,893,402.62"
2.19,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.02,"295,290.00","21,857,365.80"
1.89,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.14,"232,152.00","18,836,813.28"
1.61,SNPS,"SYNOPSYS INC",2867719,548.90,"29,365.00","16,118,448.50"
1.56,CDNS,"CADENCE DESIGN SYS INC",2302232,295.54,"52,770.00","15,595,645.80"
1.49,"000660 KS","SK HYNIX INC",6450267,105.60,"140,809.00","14,869,244.53"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,150.12,"87,898.00","13,195,247.76"
1.16,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,291.32,"39,925.00","11,630,951.00"
1.13,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,223.93,"50,321.00","11,268,381.53"
0.96,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.72,"252,932.00","9,540,261.32"
0.91,"3690 HK","MEITUAN-CLASS B",BGJW376,8.48,"1,077,215.00","9,130,983.17"
0.81,"STMMI IM","STMICROELECTRONICS NV",5962343,45.85,"176,935.00","8,113,154.47"
0.74,"WKL NA","WOLTERS KLUWER",5671519,148.62,"49,788.00","7,399,570.60"
0.74,DDOG,"DATADOG INC - CLASS A",BKT9Y49,129.01,"57,332.00","7,396,401.32"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,40.80,"177,213.00","7,230,114.42"
0.68,ZS,"ZSCALER INC",BZ00V34,242.59,"28,153.00","6,829,636.27"
0.67,ROK,"ROCKWELL AUTOMATION INC",2754060,304.27,"22,142.00","6,737,146.34"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.67,"88,053.00","6,486,864.51"
0.61,TTD,"TRADE DESK INC-A",BD8FDD1,70.18,"86,069.00","6,040,322.42"
