"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/12/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.87,INTC,"INTEL CORP",2463247,47.12,"781,136.00","36,807,128.32"
3.55,META,"META PLATFORMS INC",B7TL820,374.49,"90,246.00","33,796,224.54"
3.50,NOW,"SERVICENOW INC",B80NXX8,729.18,"45,712.00","33,332,276.16"
3.44,NVDA,"NVIDIA CORP",2379504,547.10,"59,869.00","32,754,329.90"
3.33,CRM,"SALESFORCE INC",2310525,271.93,"116,503.00","31,680,660.79"
3.33,IBM,IBM,2005973,165.80,"191,038.00","31,674,100.40"
3.32,AMZN,"AMAZON.COM INC",2000019,154.62,"204,365.00","31,598,916.30"
3.32,GOOGL,"ALPHABET INC-CL A",BYVY8G0,142.65,"221,487.00","31,595,120.55"
3.21,NFLX,"NETFLIX INC",2857817,492.16,"62,129.00","30,577,408.64"
3.21,ADBE,"ADOBE INC",2008154,596.54,"51,195.00","30,539,865.30"
3.16,ACN,"ACCENTURE PLC-CL A",B4BNMY3,356.33,"84,331.00","30,049,665.23"
3.15,MSFT,"MICROSOFT CORP",2588173,388.47,"77,293.00","30,026,011.71"
3.14,QCOM,"QUALCOMM INC",2714923,140.20,"213,069.00","29,872,273.80"
2.96,"SIE GR","SIEMENS AG-REG",5727973,178.87,"157,707.00","28,208,965.23"
2.84,"005930 KS","SAMSUNG ELECTRON",6771720,55.65,"485,125.00","26,995,499.18"
2.71,AAPL,"APPLE INC",2046251,185.92,"138,490.00","25,748,060.80"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,50.34,"505,041.00","25,423,763.94"
2.54,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.20,"381,998.00","24,142,273.60"
2.53,ORCL,"ORACLE CORP",2661568,106.60,"225,836.00","24,074,117.60"
2.42,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.88,"623,343.00","22,988,615.32"
2.35,TSLA,"TESLA INC",B616C79,218.89,"102,175.00","22,365,085.75"
2.18,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.84,"288,222.00","20,705,868.48"
1.94,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.40,"226,604.00","18,445,565.60"
1.49,SNPS,"SYNOPSYS INC",2867719,494.40,"28,681.00","14,179,886.40"
1.47,"000660 KS","SK HYNIX INC",6450267,102.08,"137,389.00","14,024,941.88"
1.45,CDNS,"CADENCE DESIGN SYS INC",2302232,268.50,"51,478.00","13,821,843.00"
1.31,TRI,"THOMSON REUTERS CORP",BNBXPB4,145.46,"85,770.00","12,476,104.20"
1.16,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,283.24,"38,937.00","11,028,515.88"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,209.11,"49,105.00","10,268,346.55"
1.07,"3690 HK","MEITUAN-CLASS B",BGJW376,9.62,"1,054,415.00","10,146,319.88"
0.97,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,37.57,"246,852.00","9,275,052.12"
0.79,"STMMI IM","STMICROELECTRONICS NV",5962343,43.56,"172,679.00","7,521,037.21"
0.75,"WKL NA","WOLTERS KLUWER",5671519,146.94,"48,572.00","7,137,066.73"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,40.40,"172,957.00","6,987,938.67"
0.72,DDOG,"DATADOG INC - CLASS A",BKT9Y49,123.00,"55,964.00","6,883,572.00"
0.69,ROK,"ROCKWELL AUTOMATION INC",2754060,304.59,"21,610.00","6,582,189.90"
0.69,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,76.17,"85,925.00","6,544,907.25"
0.67,ZS,"ZSCALER INC",BZ00V34,230.77,"27,469.00","6,339,021.13"
0.61,BIDU,"BAIDU INC - SPON ADR",B0FXT17,109.11,"53,516.00","5,839,130.76"
0.61,"6954 JP","FANUC CORP",6356934,30.40,"190,042.00","5,776,436.40"
0.59,TTD,"TRADE DESK INC-A",BD8FDD1,66.96,"84,017.00","5,625,778.32"
0.59,"6702 JP","FUJITSU LIMITED",6356945,144.10,"39,014.00","5,621,951.77"
0.50,SPLK,"SPLUNK INC",B424494,152.65,"31,266.00","4,772,754.90"
