"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/05/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.14,NVDA,"NVIDIA CORP",2379504,880.08,"79,052.00","69,572,084.16"
3.85,META,"META PLATFORMS INC",B7TL820,527.34,"122,906.00","64,813,250.04"
3.63,NFLX,"NETFLIX INC",2857817,636.18,"96,007.00","61,077,733.26"
3.34,AMZN,"AMAZON.COM INC",2000019,185.07,"303,195.00","56,112,298.65"
3.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.60,"1,367,343.00","54,147,009.87"
3.14,QCOM,"QUALCOMM INC",2714923,171.53,"308,168.00","52,860,057.04"
3.14,ORCL,"ORACLE CORP",2661568,124.90,"422,974.00","52,829,452.60"
3.11,"005930 KS","SAMSUNG ELECTRON",6771720,62.46,"838,753.00","52,391,061.87"
3.08,AVGO,"BROADCOM INC",BDZ78H9,"1,339.43","38,649.00","51,767,630.07"
3.07,CRM,"SALESFORCE INC",2310525,301.91,"170,788.00","51,562,605.08"
3.06,IBM,IBM,2005973,189.14,"272,046.00","51,454,780.44"
3.00,MSFT,"MICROSOFT CORP",2588173,425.52,"118,628.00","50,478,586.56"
2.93,NOW,"SERVICENOW INC",B80NXX8,783.50,"62,900.00","49,282,150.00"
2.92,GOOGL,"ALPHABET INC-CL A",BYVY8G0,152.50,"321,784.00","49,072,060.00"
2.72,BABA,"ALIBABA GRP-ADR",BP41ZD1,71.66,"639,169.00","45,802,850.54"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,48.55,"913,873.00","44,368,534.15"
2.60,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.16,"566,839.00","43,737,297.24"
2.53,ACN,"ACCENTURE PLC-CL A",B4BNMY3,333.00,"127,977.00","42,616,341.00"
2.45,"SIE GR","SIEMENS AG-REG",5727973,186.46,"221,338.00","41,270,262.21"
2.44,AAPL,"APPLE INC",2046251,169.58,"242,410.00","41,107,887.80"
2.29,ADBE,"ADOBE INC",2008154,485.12,"79,219.00","38,430,721.28"
2.23,MU,"MICRON TECHNOLOGY INC",2588184,123.58,"303,125.00","37,460,187.50"
2.23,INTC,"INTEL CORP",2463247,38.71,"967,538.00","37,453,395.98"
2.22,TSLA,"TESLA INC",B616C79,164.90,"226,295.00","37,316,045.50"
1.60,"000660 KS","SK HYNIX INC",6450267,135.13,"199,066.00","26,899,219.99"
1.49,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,75.28,"331,989.00","24,992,131.92"
1.43,SNPS,"SYNOPSYS INC",2867719,575.45,"41,846.00","24,080,280.70"
1.37,CDNS,"CADENCE DESIGN SYS INC",2302232,308.02,"74,646.00","22,992,460.92"
1.18,"3690 HK","MEITUAN-CLASS B",BGJW376,12.83,"1,548,115.00","19,855,107.59"
1.13,TRI,"THOMSON REUTERS CORP",BNBXPB4,151.94,"124,795.00","18,961,352.30"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,241.01,"70,843.00","17,073,871.43"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,268.32,"57,682.00","15,477,234.24"
0.89,FTNT,"FORTINET INC",B5B2106,70.91,"210,363.00","14,916,840.33"
0.86,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,948.02,"15,258.00","14,464,889.16"
0.73,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,34.18,"359,295.00","12,282,393.79"
0.66,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,88.47,"124,592.00","11,022,654.24"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,42.77,"253,076.00","10,824,681.08"
0.63,TTD,"TRADE DESK INC-A",BD8FDD1,85.83,"123,201.00","10,574,341.83"
0.62,"WKL NA","WOLTERS KLUWER",5671519,152.64,"68,758.00","10,495,303.71"
0.62,DDOG,"DATADOG INC - CLASS A",BKT9Y49,124.40,"83,485.00","10,385,534.00"
0.54,"5803 JP","FUJIKURA LTD",6356707,15.45,"587,083.00","9,072,273.34"
0.54,"6702 JP","FUJITSU LIMITED",6356945,15.73,"572,570.00","9,008,565.64"
0.52,ROK,"ROCKWELL AUTOMATION INC",2754060,279.24,"31,372.00","8,760,317.28"
0.50,BIDU,"BAIDU INC - SPON ADR",B0FXT17,106.49,"78,472.00","8,356,483.28"
0.46,"6954 JP","FANUC CORP",6356934,27.90,"276,505.00","7,713,788.00"
0.45,CLS,"CELESTICA INC",2262659,49.39,"153,670.00","7,589,761.30"
0.44,EBAY,"EBAY INC",2293819,52.06,"143,308.00","7,460,614.48"
0.44,ZS,"ZSCALER INC",BZ00V34,183.34,"40,370.00","7,401,435.80"
0.39,"6526 JP","SOCIONEXT INC",BMTVX75,30.48,"217,697.00","6,636,271.58"
0.38,HPE,"HEWLETT PACKA",BYVYWS0,18.00,"356,292.00","6,413,256.00"
0.37,HUBB,"HUBBELL INC",BDFG6S3,417.08,"14,738.00","6,146,925.04"
0.36,PEGA,"PEGASYSTEMS INC",2675860,62.10,"98,406.00","6,111,012.60"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.69,"1,062,834.00","6,049,994.34"
0.34,INFA,"INFORMATICA INC - CLASS A",BMG95P4,36.66,"155,411.00","5,697,367.26"
0.33,OKTA,"OKTA INC",BDFZSP1,101.50,"54,498.00","5,531,547.00"
0.32,"6701 JP","NEC CORP",6640400,72.94,"74,721.00","5,450,434.86"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,290.38,"18,450.00","5,357,511.00"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,12.17,"432,157.00","5,260,760.59"
0.31,STX,"SEAGATE TECHNOLO",BKVD2N4,89.99,"58,260.00","5,242,817.40"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,257.51,"19,900.00","5,124,449.00"
