"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/19/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,20.86,"192,497.00","4,015,487.42"
0.25,SNAP,"SNAP INC - A",BD8DJ71,11.05,"358,577.00","3,962,275.85"
0.25,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,103.95,"37,362.00","3,883,734.92"
0.24,AMBA,"AMBARELLA INC",B7KH3G6,49.64,"76,446.00","3,794,779.44"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,61.59,"60,446.00","3,722,869.14"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.59,"94,568.00","3,649,379.12"
0.23,TDC,"TERADATA CORP",B247H10,38.17,"93,271.00","3,560,154.07"
0.21,"3443 TT","GLOBAL UNICHIP CORP",B056381,41.52,"80,128.00","3,326,643.29"
0.21,"TEMN SW","TEMENOS AG - REG",7147892,71.11,"45,138.00","3,209,768.16"
0.19,VSAT,"VIASAT INC",2946243,16.20,"182,872.00","2,962,526.40"
0.14,,"OTHER PAYABLE & RECEIVABLES",,1.00,"2,234,103.22","2,234,103.22"
0.08,,CASH,,1.00,"1,283,759.60","1,283,759.60"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.09,-312.48,-339.32
0.00,,"BRITISH STERLING POUND",,1.27,-895.43,"-1,138.22"
-0.01,,"TAIWAN DOLLAR",,0.03,"-3,575,929.00","-112,470.05"
-0.03,,"KOREAN WON",,0.00,"-564,297,633.00","-421,117.64"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
