"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/06/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.47,IBM,IBM,2005973,200.74,"348,915.00","70,041,197.10"
3.43,NOW,"SERVICENOW INC",B80NXX8,825.04,"83,908.00","69,227,456.32"
3.39,BABA,"ALIBABA GRP-ADR",BP41ZD1,81.18,"844,106.00","68,524,525.08"
3.33,CSCO,"CISCO SYSTEMS INC",2198163,48.50,"1,385,590.00","67,201,115.00"
3.29,NFLX,"NETFLIX INC",2857817,665.77,"99,916.00","66,521,075.32"
3.28,ADBE,"ADOBE INC",2008154,563.41,"117,674.00","66,298,708.34"
3.27,ACN,"ACCENTURE PLC-CL A",B4BNMY3,339.84,"194,474.00","66,090,044.16"
3.26,META,"META PLATFORMS INC",B7TL820,500.27,"131,436.00","65,753,487.72"
3.25,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.91,"1,371,043.00","65,687,765.84"
3.15,ORCL,"ORACLE CORP",2661568,141.81,"448,884.00","63,656,240.04"
3.12,AAPL,"APPLE INC",2046251,220.82,"285,501.00","63,044,330.82"
3.03,CRM,"SALESFORCE INC",2310525,243.97,"250,844.00","61,198,410.68"
2.92,AMZN,"AMAZON.COM INC",2000019,171.39,"344,606.00","59,062,022.34"
2.87,MSFT,"MICROSOFT CORP",2588173,401.70,"144,398.00","58,004,676.60"
2.73,"005930 KS","SAMSUNG ELECTRON",6771720,51.90,"1,061,280.00","55,084,705.26"
2.72,TSLA,"TESLA INC",B616C79,210.73,"260,734.00","54,944,475.82"
2.67,NVDA,"NVIDIA CORP",2379504,102.83,"523,989.00","53,881,788.87"
2.66,AVGO,"BROADCOM INC",BDZ78H9,137.00,"392,238.00","53,734,644.81"
2.64,GOOGL,"ALPHABET INC-CL A",BYVY8G0,150.72,"353,335.00","53,254,651.20"
2.60,QCOM,"QUALCOMM INC",2714923,158.19,"332,234.00","52,556,096.46"
2.56,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.58,"743,036.00","51,700,444.88"
2.53,"SIE GR","SIEMENS AG-REG",5727973,179.20,"284,869.00","51,047,318.47"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,86.38,"394,319.00","34,061,275.22"
1.51,"000660 KS","SK HYNIX INC",6450267,117.82,"258,831.00","30,495,437.42"
1.49,"3690 HK","MEITUAN-CLASS B",BGJW376,15.31,"1,968,415.00","30,131,184.94"
1.43,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,67.01,"430,083.00","28,819,861.83"
1.42,INTC,"INTEL CORP",2463247,18.89,"1,513,772.00","28,595,153.08"
1.32,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.24,"160,184.00","26,628,988.16"
1.25,SNPS,"SYNOPSYS INC",2867719,463.97,"54,369.00","25,225,584.93"
1.19,CDNS,"CADENCE DESIGN SYS INC",2302232,247.52,"96,786.00","23,956,470.72"
1.02,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,226.70,"90,924.00","20,612,470.80"
1.01,FTNT,"FORTINET INC",B5B2106,75.16,"270,224.00","20,308,684.72"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,254.60,"75,454.00","19,210,588.40"
0.78,TTD,"TRADE DESK INC-A",BD8FDD1,100.31,"157,460.00","15,794,812.60"
0.77,"EXPN LN","EXPERIAN PLC",B19NLV4,47.50,"325,274.00","15,450,654.33"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.23,"462,580.00","14,907,664.69"
0.73,"WKL NA","WOLTERS KLUWER",5671519,166.47,"87,992.00","14,648,372.40"
0.71,"6702 JP","FUJITSU LIMITED",6356945,19.58,"731,175.00","14,319,336.13"
