"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/18/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.28,CYBR,"CYBERARK SOFTWAR",BQT3XY6,165.46,"7,873.00","1,302,666.58"
0.28,STNE,"STONECO LTD-A",BGKG6M3,12.33,"105,596.00","1,301,998.68"
0.27,TWLO,"TWILIO INC - A",BD6P5Q0,65.53,"18,944.00","1,241,400.32"
0.26,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,17.66,"69,677.00","1,230,495.82"
0.26,STX,"SEAGATE TECHNOLO",BKVD2N4,61.39,"19,907.00","1,222,090.73"
0.26,"5803 JP","FUJIKURA LTD",6356707,8.47,"144,134.00","1,220,135.25"
0.26,CGNX,"COGNEX CORP",2208288,58.93,"20,342.00","1,198,754.06"
0.26,INFA,"INFORMATICA INC - CLASS A",BMG95P4,18.89,"62,864.00","1,187,500.96"
0.24,VRNT,"VERINT SYSTEMS INC",2849193,39.84,"28,498.00","1,135,360.32"
0.24,OKTA,"OKTA INC",BDFZSP1,70.84,"15,631.00","1,107,300.04"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,43.10,"25,045.00","1,079,439.50"
0.23,WIX,"WIX.COM LTD",BFZCHN7,87.00,"12,080.00","1,050,960.00"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,28.30,"36,378.00","1,029,497.40"
0.22,AMBA,"AMBARELLA INC",B7KH3G6,83.41,"11,988.00","999,919.08"
0.21,ENV,"ENVESTNET INC",B474ZK7,61.74,"15,874.00","980,060.76"
0.21,"TIETO FH","TIETOEVRY OYJ",5479702,27.57,"34,826.00","960,301.63"
0.19,VSAT,"VIASAT INC",2946243,30.16,"29,783.00","898,255.28"
0.19,G,"GENPACT LTD",B23DBK6,39.35,"22,111.00","870,067.85"
0.14,BZ,"KANZHUN LTD - ADR",BM91SH0,15.02,"42,534.00","638,860.68"
0.00,,"OTHER PAYABLE & RECEIVABLES",,1.00,"7,139.24","7,139.24"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,"CANADIAN DOLLAR",,0.76,-486.69,-369.38
0.00,,EURO,,1.12,-332.77,-373.92
-0.01,,"TAIWAN DOLLAR",,0.03,"-1,608,249.42","-51,885.71"
-0.05,,"KOREAN WON",,0.00,"-318,718,784.00","-252,861.11"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
