"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 05/27/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.03,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,65.32,"1,992,743.00","130,161,561.50"
3.71,NFLX,"NETFLIX INC",2857817,"1,211.57","98,716.00","119,601,344.12"
3.46,BABA,"ALIBABA GRP-ADR",BP41ZD1,119.52,"934,756.00","111,722,037.12"
3.28,PLTR,"PALANTIR TECHN-A",BN78DQ4,123.39,"856,904.00","105,733,384.56"
3.17,"005930 KS","SAMSUNG ELECTRON",6771720,39.35,"2,603,071.00","102,442,703.64"
3.11,MSFT,"MICROSOFT CORP",2588173,460.69,"217,694.00","100,289,448.86"
3.09,CSCO,"CISCO SYSTEMS INC",2198163,63.75,"1,563,003.00","99,641,441.25"
3.04,META,"META PLATFORMS INC",B7TL820,642.32,"152,799.00","98,145,853.68"
2.96,IBM,IBM,2005973,263.23,"363,367.00","95,649,095.41"
2.96,AVGO,"BROADCOM INC",BDZ78H9,235.65,"404,799.00","95,390,884.35"
2.77,NVDA,"NVIDIA CORP",2379504,135.50,"660,655.00","89,518,752.50"
2.73,NOW,"SERVICENOW INC",B80NXX8,"1,027.39","85,686.00","88,032,939.54"
2.70,AAPL,"APPLE INC",2046251,200.21,"434,901.00","87,071,529.21"
2.65,TSM,"TAIWAN SEMIC-ADR",2113382,197.68,"433,065.00","85,608,289.20"
2.65,TSLA,"TESLA INC",B616C79,362.89,"235,507.00","85,463,135.23"
2.64,AMZN,"AMAZON.COM INC",2000019,206.02,"413,151.00","85,117,369.02"
2.63,GOOGL,"ALPHABET INC-CL A",BYVY8G0,172.90,"491,298.00","84,945,424.20"
2.62,ACN,"ACCENTURE PLC-CL A",B4BNMY3,315.43,"267,783.00","84,466,791.69"
2.62,ORCL,"ORACLE CORP",2661568,161.91,"521,641.00","84,458,894.31"
2.50,CRM,"SALESFORCE INC",2310525,277.19,"290,677.00","80,572,757.63"
