"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/01/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.20,META,"META PLATFORMS INC",B7TL820,322.71,"51,541.00","16,632,796.11"
3.20,GOOGL,"ALPHABET INC-CL A",BYVY8G0,131.55,"126,436.00","16,632,655.80"
3.17,BABA,"ALIBABA GRP-ADR",BP41ZD1,100.10,"164,580.00","16,474,458.00"
3.11,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,45.42,"356,043.00","16,171,106.61"
3.09,QCOM,"QUALCOMM INC",2714923,132.08,"121,644.00","16,066,739.52"
3.09,ADBE,"ADOBE INC",2008154,549.10,"29,197.00","16,032,072.70"
3.07,INTC,"INTEL CORP",2463247,35.80,"445,972.00","15,965,797.60"
3.06,NVDA,"NVIDIA CORP",2379504,465.07,"34,208.00","15,909,114.56"
3.01,IBM,IBM,2005973,143.33,"109,198.00","15,651,349.34"
3.00,NFLX,"NETFLIX INC",2857817,438.62,"35,478.00","15,561,360.36"
2.98,AAPL,"APPLE INC",2046251,195.61,"79,054.00","15,463,357.67"
2.98,ACN,"ACCENTURE PLC-CL A",B4BNMY3,320.97,"48,167.00","15,460,161.99"
2.97,NOW,"SERVICENOW INC",B80NXX8,590.39,"26,082.00","15,398,551.98"
2.96,AMZN,"AMAZON.COM INC",2000019,131.69,"116,687.00","15,366,511.03"
2.95,"005930 KS","SAMSUNG ELECTRON",6771720,55.38,"276,967.00","15,338,515.95"
2.93,TSLA,"TESLA INC",B616C79,261.07,"58,339.00","15,230,562.73"
2.93,ORCL,"ORACLE CORP",2661568,117.91,"128,938.00","15,203,079.58"
2.92,CSCO,"CISCO SYSTEMS INC",2198163,52.66,"288,217.00","15,177,507.22"
2.87,CRM,"SALESFORCE INC",2310525,224.27,"66,542.00","14,923,374.34"
2.86,"SIE GR","SIEMENS AG-REG",5727973,165.20,"90,041.00","14,874,525.26"
2.86,MSFT,"MICROSOFT CORP",2588173,336.34,"44,128.00","14,842,011.52"
2.17,"3690 HK","MEITUAN-CLASS B",BGJW376,18.67,"604,815.00","11,290,666.34"
1.96,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.65,"218,318.00","10,184,534.70"
1.68,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,67.45,"129,320.00","8,722,634.00"
1.48,"000660 KS","SK HYNIX INC",6450267,97.44,"79,059.00","7,703,610.94"
1.43,SNPS,"SYNOPSYS INC",2867719,453.51,"16,320.00","7,401,283.20"
1.33,CDNS,"CADENCE DESIGN SYS INC",2302232,233.63,"29,650.00","6,927,129.50"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,135.14,"49,228.00","6,652,671.92"
1.20,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,223.48,"27,985.00","6,254,087.80"
1.17,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,43.17,"141,252.00","6,097,258.84"
1.03,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,239.80,"22,226.00","5,329,794.80"
1.01,"STMMI IM","STMICROELECTRONICS NV",5962343,53.29,"98,759.00","5,263,300.94"
0.89,BIDU,"BAIDU INC - SPON ADR",B0FXT17,153.19,"30,202.00","4,626,644.38"
0.83,TTD,"TRADE DESK INC-A",BD8FDD1,90.05,"47,786.00","4,303,129.30"
0.74,ROK,"ROCKWELL AUTOMATION INC",2754060,310.91,"12,370.00","3,845,956.70"
0.73,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,77.69,"48,965.00","3,804,090.85"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,38.14,"99,037.00","3,777,520.20"
0.70,DDOG,"DATADOG INC - CLASS A",BKT9Y49,114.95,"31,684.00","3,642,075.80"
0.67,"WKL NA","WOLTERS KLUWER",5671519,124.51,"28,126.00","3,501,892.20"
0.62,"6954 JP","FANUC CORP",6356934,29.45,"109,522.00","3,225,844.29"
0.56,"6702 JP","FUJITSU LIMITED",6356945,126.61,"22,754.00","2,880,876.36"
