"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/21/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.27,NVDA,"NVIDIA CORP",2379504,914.35,"75,532.00","69,062,684.20"
3.69,META,"META PLATFORMS INC",B7TL820,507.76,"117,406.00","59,614,070.56"
3.54,NFLX,"NETFLIX INC",2857817,622.71,"91,827.00","57,181,591.17"
3.23,ORCL,"ORACLE CORP",2661568,129.01,"404,274.00","52,155,388.74"
3.19,AMZN,"AMAZON.COM INC",2000019,178.15,"289,775.00","51,623,416.25"
3.12,CRM,"SALESFORCE INC",2310525,308.39,"163,308.00","50,362,554.12"
3.11,QCOM,"QUALCOMM INC",2714923,170.85,"294,528.00","50,320,108.80"
3.09,IBM,IBM,2005973,191.90,"259,946.00","49,883,637.40"
3.08,AVGO,"BROADCOM INC",BDZ78H9,"1,348.00","36,889.00","49,726,372.00"
3.01,MSFT,"MICROSOFT CORP",2588173,429.37,"113,348.00","48,668,230.76"
3.00,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,37.23,"1,301,343.00","48,447,136.79"
2.97,"005930 KS","SAMSUNG ELECTRON",6771720,59.96,"801,573.00","48,064,074.78"
2.87,NOW,"SERVICENOW INC",B80NXX8,773.18,"60,040.00","46,421,727.20"
2.81,GOOGL,"ALPHABET INC-CL A",BYVY8G0,147.60,"307,484.00","45,384,638.40"
2.79,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.83,"610,789.00","45,094,551.87"
2.69,CSCO,"CISCO SYSTEMS INC",2198163,49.88,"873,393.00","43,564,842.84"
2.69,UBER,"UBER TECHNOLOGIES INC",BK6N347,80.25,"541,759.00","43,476,159.75"
2.61,ACN,"ACCENTURE PLC-CL A",B4BNMY3,345.03,"122,257.00","42,182,332.71"
2.48,"SIE GR","SIEMENS AG-REG",5727973,189.89,"211,438.00","40,150,554.36"
2.46,AAPL,"APPLE INC",2046251,171.37,"231,630.00","39,694,433.10"
2.43,INTC,"INTEL CORP",2463247,42.42,"924,638.00","39,223,143.96"
2.39,ADBE,"ADOBE INC",2008154,511.25,"75,699.00","38,701,113.75"
2.31,TSLA,"TESLA INC",B616C79,172.82,"216,175.00","37,359,363.50"
1.97,MU,"MICRON TECHNOLOGY INC",2588184,109.85,"289,705.00","31,824,094.25"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,79.59,"317,249.00","25,249,847.91"
1.51,"000660 KS","SK HYNIX INC",6450267,128.54,"190,266.00","24,457,633.27"
1.49,SNPS,"SYNOPSYS INC",2867719,602.01,"40,086.00","24,132,172.86"
1.42,CDNS,"CADENCE DESIGN SYS INC",2302232,322.80,"71,346.00","23,030,488.80"
1.15,TRI,"THOMSON REUTERS CORP",BNBXPB4,156.31,"119,295.00","18,647,001.45"
