"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/29/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.77,NVDA,"NVIDIA CORP",2379504,624.65,"69,084.00","43,153,320.60"
3.65,META,"META PLATFORMS INC",B7TL820,401.02,"104,311.00","41,830,797.22"
3.64,NOW,"SERVICENOW INC",B80NXX8,787.24,"52,987.00","41,713,485.88"
3.61,IBM,IBM,2005973,187.14,"221,108.00","41,378,151.12"
3.61,NFLX,"NETFLIX INC",2857817,575.79,"71,829.00","41,358,419.91"
3.46,INTC,"INTEL CORP",2463247,43.84,"903,841.00","39,624,389.44"
3.43,GOOGL,"ALPHABET INC-CL A",BYVY8G0,153.51,"256,407.00","39,361,038.57"
3.39,CRM,"SALESFORCE INC",2310525,287.86,"134,933.00","38,841,813.38"
3.33,AMZN,"AMAZON.COM INC",2000019,161.26,"236,375.00","38,117,832.50"
3.27,ADBE,"ADOBE INC",2008154,630.23,"59,440.00","37,460,871.20"
3.22,QCOM,"QUALCOMM INC",2714923,149.64,"246,534.00","36,891,347.76"
3.20,MSFT,"MICROSOFT CORP",2588173,409.72,"89,418.00","36,636,342.96"
3.17,ACN,"ACCENTURE PLC-CL A",B4BNMY3,373.35,"97,426.00","36,373,997.10"
2.88,"SIE GR","SIEMENS AG-REG",5727973,180.70,"182,442.00","32,967,814.14"
2.73,"005930 KS","SAMSUNG ELECTRON",6771720,55.70,"561,270.00","31,262,203.26"
2.68,AAPL,"APPLE INC",2046251,191.73,"160,315.00","30,737,194.95"
2.67,CSCO,"CISCO SYSTEMS INC",2198163,52.29,"584,581.00","30,567,740.49"
2.59,ORCL,"ORACLE CORP",2661568,113.75,"261,241.00","29,716,163.75"
2.58,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.98,"442,138.00","29,614,403.24"
2.27,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.09,"720,343.00","25,994,014.65"
2.14,BABA,"ALIBABA GRP-ADR",BP41ZD1,73.58,"333,327.00","24,526,200.66"
1.97,TSLA,"TESLA INC",B616C79,190.93,"118,180.00","22,564,107.40"
1.91,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,83.54,"262,009.00","21,888,231.86"
1.56,SNPS,"SYNOPSYS INC",2867719,539.90,"33,046.00","17,841,535.40"
1.53,CDNS,"CADENCE DESIGN SYS INC",2302232,294.37,"59,723.00","17,580,659.51"
1.40,"000660 KS","SK HYNIX INC",6450267,101.07,"159,214.00","16,091,252.11"
1.30,TRI,"THOMSON REUTERS CORP",BNBXPB4,149.52,"99,350.00","14,854,812.00"
1.17,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,296.73,"45,242.00","13,424,658.66"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,217.47,"56,865.00","12,366,431.55"
0.90,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,36.20,"285,652.00","10,339,673.93"
0.90,"3690 HK","MEITUAN-CLASS B",BGJW376,8.61,"1,199,915.00","10,333,571.71"
0.77,"STMMI IM","STMICROELECTRONICS NV",5962343,44.21,"199,839.00","8,835,816.48"
0.73,"WKL NA","WOLTERS KLUWER",5671519,149.40,"56,332.00","8,415,887.05"
0.73,DDOG,"DATADOG INC - CLASS A",BKT9Y49,128.87,"64,694.00","8,337,115.78"
0.72,"EXPN LN","EXPERIAN PLC",B19NLV4,41.29,"200,117.00","8,263,573.15"
0.68,ZS,"ZSCALER INC",BZ00V34,245.05,"31,834.00","7,800,921.70"
0.67,ROK,"ROCKWELL AUTOMATION INC",2754060,304.62,"25,005.00","7,617,023.10"
0.65,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,74.38,"99,505.00","7,401,181.90"
0.61,TTD,"TRADE DESK INC-A",BD8FDD1,71.51,"97,112.00","6,944,479.12"
0.58,BIDU,"BAIDU INC - SPON ADR",B0FXT17,107.76,"61,761.00","6,655,365.36"
0.56,"6954 JP","FANUC CORP",6356934,29.02,"219,627.00","6,372,789.54"
0.56,"6702 JP","FUJITSU LIMITED",6356945,140.48,"45,319.00","6,366,295.28"
0.49,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,495.67,"11,323.00","5,612,471.41"
0.48,SPLK,"SPLUNK INC",B424494,153.64,"36,116.00","5,548,862.24"
0.44,INFA,"INFORMATICA INC - CLASS A",BMG95P4,30.75,"163,980.00","5,042,385.00"
0.44,SNAP,"SNAP INC - A",BD8DJ71,16.89,"295,190.00","4,985,759.10"
0.44,EBAY,"EBAY INC",2293819,42.62,"116,917.00","4,983,002.54"
0.42,CYBR,"CYBERARK SOFTWAR",BQT3XY6,236.07,"20,296.00","4,791,276.72"
0.41,WIX,"WIX.COM LTD",BFZCHN7,128.92,"36,556.00","4,712,799.52"
0.40,STX,"SEAGATE TECHNOLO",BKVD2N4,88.63,"51,260.00","4,543,173.80"
0.39,HPE,"HEWLETT PACKA",BYVYWS0,15.80,"280,566.00","4,432,942.80"
0.37,STNE,"STONECO LTD-A",BGKG6M3,18.32,"233,630.00","4,280,101.60"
0.37,PATH,"UIPATH INC - CLASS A",BMD02L5,24.19,"174,670.00","4,225,267.30"
0.37,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,121.69,"34,690.00","4,221,478.55"
0.37,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,23.29,"180,896.00","4,213,067.84"
0.36,"2353 TT","ACER INC",6005850,1.50,"2,777,200.00","4,162,264.74"
0.36,BAH,"BOOZ ALLEN HAMIL",B5367T7,144.40,"28,595.00","4,129,118.00"
0.35,"6701 JP","NEC CORP",6640400,62.90,"63,806.00","4,013,502.18"
0.34,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.78,"671,805.00","3,883,032.90"
0.33,HUBB,"HUBBELL INC",BDFG6S3,332.56,"11,514.00","3,829,095.84"
0.33,OKTA,"OKTA INC",BDFZSP1,87.16,"43,709.00","3,809,676.44"
0.32,"TEMN SW","TEMENOS AG - REG",7147892,102.08,"36,289.00","3,704,519.59"
0.32,TWLO,"TWILIO INC - A",BD6P5Q0,74.59,"49,491.00","3,691,533.69"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.37,"72,731.00","3,445,267.47"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,21.70,"155,275.00","3,368,891.82"
0.28,CCCS,"CCC INTELLIGENT",BP4CXL8,11.18,"282,743.00","3,161,066.74"
0.27,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,72.73,"42,972.00","3,125,353.56"
0.26,"5803 JP","FUJIKURA LTD",6356707,7.97,"373,649.00","2,979,324.17"
0.26,,CASH,,1.00,"2,955,630.51","2,955,630.51"
0.26,G,"GENPACT LTD",B23DBK6,36.37,"81,147.00","2,951,316.39"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,23.69,"123,911.00","2,935,702.54"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,32.48,"89,081.00","2,893,533.26"
0.25,"2395 TT","ADVANTECH CO LTD",6202673,10.82,"266,057.00","2,879,838.15"
0.25,ZBRA,"ZEBRA TECH CORP",2989356,255.93,"11,139.00","2,850,804.27"
0.25,PEGA,"PEGASYSTEMS INC",2675860,49.75,"56,558.00","2,813,760.50"
0.24,BZ,"KANZHUN LTD - ADR",BM91SH0,14.00,"197,434.00","2,764,076.00"
0.24,ENV,"ENVESTNET INC",B474ZK7,54.02,"49,802.00","2,690,304.04"
0.23,TDC,"TERADATA CORP",B247H10,47.63,"56,286.00","2,680,902.18"
0.23,"XRO AU","XERO LTD",B8P4LP4,72.00,"37,044.00","2,667,037.10"
0.22,DXC,"DXC TECHNOLOGY CO",BYXD7B3,23.16,"109,952.00","2,546,488.32"
0.22,VRNT,"VERINT SYSTEMS INC",2849193,31.14,"81,573.00","2,540,183.22"
0.21,"3665 TT","BIZLINK HOLDING INC",B5SG8Y4,7.54,"324,968.00","2,450,801.85"
0.21,IONQ,"IONQ INC",BP484B3,11.21,"212,970.00","2,387,393.70"
0.20,VSAT,"VIASAT INC",2946243,23.79,"97,586.00","2,321,570.94"
0.19,AMBA,"AMBARELLA INC",B7KH3G6,56.52,"38,928.00","2,200,210.56"
0.18,CGNX,"COGNEX CORP",2208288,37.97,"53,970.00","2,049,240.90"
0.18,"3443 TT","GLOBAL UNICHIP CORP",B056381,49.96,"40,200.00","2,008,294.24"
0.00,,"KOREAN WON",,0.00,-4.00,0.00
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.08,-332.77,-359.34
-0.06,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-660,364.40","-660,364.40"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
