"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/02/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.94,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.54,"2,016,743.00","128,138,587.90"
3.74,NFLX,"NETFLIX INC",2857817,"1,218.98","99,676.00","121,503,050.48"
3.51,PLTR,"PALANTIR TECHN-A",BN78DQ4,132.04,"865,544.00","114,286,429.76"
3.34,"005930 KS","SAMSUNG ELECTRON",6771720,41.36,"2,629,311.00","108,740,982.09"
3.33,BABA,"ALIBABA GRP-ADR",BP41ZD1,114.75,"944,196.00","108,346,491.00"
3.18,META,"META PLATFORMS INC",B7TL820,670.90,"154,319.00","103,532,617.10"
3.13,AVGO,"BROADCOM INC",BDZ78H9,248.71,"408,879.00","101,692,296.09"
3.12,MSFT,"MICROSOFT CORP",2588173,461.97,"219,854.00","101,565,952.38"
3.10,CSCO,"CISCO SYSTEMS INC",2198163,63.85,"1,578,763.00","100,804,017.55"
2.98,IBM,IBM,2005973,263.90,"367,047.00","96,863,703.30"
2.82,NVDA,"NVIDIA CORP",2379504,137.38,"667,295.00","91,672,987.10"
2.72,AAPL,"APPLE INC",2046251,201.70,"439,301.00","88,607,011.70"
2.70,ORCL,"ORACLE CORP",2661568,166.57,"526,921.00","87,769,230.97"
2.69,NOW,"SERVICENOW INC",B80NXX8,"1,012.11","86,566.00","87,614,314.26"
2.65,AMZN,"AMAZON.COM INC",2000019,206.65,"417,311.00","86,237,318.15"
2.62,TSM,"TAIWAN SEMIC-ADR",2113382,194.84,"437,465.00","85,235,680.60"
2.62,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.47,"270,503.00","85,065,078.41"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,169.03,"496,258.00","83,882,489.74"
2.51,TSLA,"TESLA INC",B616C79,342.69,"237,907.00","81,528,349.83"
2.38,"SIE GR","SIEMENS AG-REG",5727973,244.32,"317,209.00","77,500,317.74"
2.36,CRM,"SALESFORCE INC",2310525,261.62,"293,637.00","76,821,311.94"
2.27,AMD,"ADVANCED MICRO DEVICES",2007849,114.63,"644,057.00","73,828,253.91"
2.15,UBER,"UBER TECHNOLOGIES INC",BK6N347,83.64,"835,745.00","69,901,711.80"
2.14,ADBE,"ADOBE INC",2008154,403.40,"172,702.00","69,667,986.80"
