"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/20/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.58,NVDA,"NVIDIA CORP",2379504,455.20,"58,515.00","26,636,028.00"
4.97,META,"META PLATFORMS INC",B7TL820,302.52,"78,466.00","23,737,534.32"
4.31,TSLA,"TESLA INC",B616C79,262.90,"78,252.00","20,572,450.80"
3.44,CRM,"SALESFORCE INC",2310525,228.16,"71,977.00","16,422,272.32"
3.37,MSFT,"MICROSOFT CORP",2588173,346.87,"46,436.00","16,107,255.32"
3.35,ADBE,"ADOBE INC",2008154,516.88,"30,914.00","15,978,828.32"
3.23,AAPL,"APPLE INC",2046251,193.13,"79,854.00","15,422,203.02"
3.13,AMZN,"AMAZON.COM INC",2000019,129.96,"115,026.00","14,948,778.96"
3.07,ORCL,"ORACLE CORP",2661568,115.88,"126,502.00","14,659,051.76"
2.89,NFLX,"NETFLIX INC",2857817,437.42,"31,514.00","13,784,853.88"
2.82,GOOGL,"ALPHABET INC-CL A",BYVY8G0,119.20,"112,860.00","13,452,912.00"
2.63,ACN,"ACCENTURE PLC-CL A",B4BNMY3,312.47,"40,245.00","12,575,355.15"
2.63,"005930 KS","SAMSUNG ELECTRON",6771720,55.92,"224,798.00","12,569,921.64"
2.60,INTC,"INTEL CORP",2463247,33.37,"372,434.00","12,428,122.58"
2.59,CSCO,"CISCO SYSTEMS INC",2198163,52.37,"236,542.00","12,387,704.54"
2.53,"SIE GR","SIEMENS AG-REG",5727973,168.77,"71,699.00","12,100,894.70"
2.48,NOW,"SERVICENOW INC",B80NXX8,578.88,"20,482.00","11,856,620.16"
2.30,IBM,IBM,2005973,138.38,"79,425.00","10,990,831.50"
2.17,QCOM,"QUALCOMM INC",2714923,120.72,"85,995.00","10,381,316.40"
1.98,UBER,"UBER TECHNOLOGIES INC",BK6N347,46.57,"202,938.00","9,450,822.66"
1.98,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.59,"221,843.00","9,448,826.46"
1.81,BABA,"ALIBABA GRP-ADR",BP41ZD1,91.90,"94,261.00","8,662,585.90"
1.77,"3690 HK","MEITUAN-CLASS B",BGJW376,16.22,"520,515.00","8,440,315.67"
1.46,SNPS,"SYNOPSYS INC",2867719,451.71,"15,411.00","6,961,302.81"
1.44,"000660 KS","SK HYNIX INC",6450267,92.07,"74,615.00","6,869,457.37"
1.40,CDNS,"CADENCE DESIGN SYS INC",2302232,238.79,"27,933.00","6,670,121.07"
1.39,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,65.44,"101,673.00","6,653,481.12"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,132.11,"46,400.78","6,130,006.58"
1.17,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,211.95,"26,369.00","5,588,909.55"
1.14,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.96,"133,172.00","5,454,194.01"
1.01,"STMMI IM","STMICROELECTRONICS NV",5962343,51.54,"93,103.00","4,798,064.44"
0.96,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,302.95,"15,060.00","4,562,427.00"
0.95,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,222.32,"20,435.00","4,543,109.20"
0.85,BIDU,"BAIDU INC - SPON ADR",B0FXT17,143.03,"28,485.00","4,074,209.55"
0.84,ROK,"ROCKWELL AUTOMATION INC",2754060,342.56,"11,663.00","3,995,277.28"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,84.40,"45,059.00","3,802,979.60"
0.78,IONQ,"IONQ INC",BP484B3,14.92,"249,688.00","3,725,344.96"
0.75,"EXPN LN","EXPERIAN PLC",B19NLV4,38.57,"93,381.00","3,601,643.05"
0.73,"6954 JP","FANUC CORP",6356934,33.64,"103,336.00","3,475,954.39"
0.70,"WKL NA","WOLTERS KLUWER",5671519,125.74,"26,510.00","3,333,476.02"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,109.90,"29,866.00","3,282,273.40"
0.58,"6702 JP","FUJITSU LIMITED",6356945,128.99,"21,441.00","2,765,693.42"
0.56,EBAY,"EBAY INC",2293819,48.84,"55,031.00","2,687,714.04"
0.56,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,69.17,"38,690.00","2,676,302.62"
0.56,"3443 TT","GLOBAL UNICHIP CORP",B056381,58.88,"45,200.00","2,661,261.52"
0.52,,CASH,,1.00,"2,482,693.18","2,482,693.18"
0.47,HPE,"HEWLETT PACKA",BYVYWS0,17.20,"130,017.00","2,236,292.40"
0.46,ZS,"ZSCALER INC",BZ00V34,147.90,"14,680.00","2,171,172.00"
0.39,"XRO AU","XERO LTD",B8P4LP4,86.31,"21,672.00","1,870,545.08"
0.38,TDC,"TERADATA CORP",B247H10,54.83,"33,230.00","1,822,000.90"
0.37,SNAP,"SNAP INC - A",BD8DJ71,12.93,"138,138.00","1,786,124.34"
0.37,HUBB,"HUBBELL INC",BDFG6S3,337.81,"5,252.00","1,774,178.12"
0.37,SPLK,"SPLUNK INC",B424494,104.79,"16,636.00","1,743,286.44"
0.34,"6701 JP","NEC CORP",6640400,48.47,"33,348.00","1,616,303.79"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.10,"312,742.00","1,594,984.20"
0.33,PEGA,"PEGASYSTEMS INC",2675860,54.79,"28,457.00","1,559,159.03"
0.33,BAH,"BOOZ ALLEN HAMIL",B5367T7,116.25,"13,347.00","1,551,588.75"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,304.54,"5,073.00","1,544,931.42"
0.32,"2353 TT","ACER INC",6005850,1.14,"1,350,400.00","1,533,681.45"
0.30,"6502 JP","TOSHIBA CORP",6897217,32.36,"44,822.00","1,450,518.12"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,12.76,"113,457.44","1,447,352.11"
