"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/23/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.07,NVDA,"NVIDIA CORP",2379504,824.23,"81,964.00","67,557,187.72"
3.81,META,"META PLATFORMS INC",B7TL820,496.10,"127,456.00","63,230,921.60"
3.63,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.42,"1,421,943.00","60,317,101.28"
3.46,NFLX,"NETFLIX INC",2857817,577.75,"99,465.00","57,465,903.75"
3.40,AMZN,"AMAZON.COM INC",2000019,179.54,"314,297.00","56,428,883.38"
3.18,GOOGL,"ALPHABET INC-CL A",BYVY8G0,158.26,"333,614.00","52,797,751.64"
3.10,QCOM,"QUALCOMM INC",2714923,161.35,"319,452.00","51,543,580.20"
3.10,IBM,IBM,2005973,182.19,"282,056.00","51,387,782.64"
3.04,ORCL,"ORACLE CORP",2661568,115.09,"438,444.00","50,460,519.96"
3.02,MSFT,"MICROSOFT CORP",2588173,407.57,"122,996.00","50,129,479.72"
3.02,AVGO,"BROADCOM INC",BDZ78H9,"1,249.19","40,105.00","50,098,764.95"
2.95,CRM,"SALESFORCE INC",2310525,276.68,"176,976.00","48,965,719.68"
2.91,NOW,"SERVICENOW INC",B80NXX8,740.95,"65,266.00","48,358,842.70"
2.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.51,"662,647.00","48,048,533.97"
2.87,"005930 KS","SAMSUNG ELECTRON",6771720,54.78,"869,511.00","47,631,475.06"
2.76,CSCO,"CISCO SYSTEMS INC",2198163,48.32,"947,361.00","45,776,483.52"
2.59,"SIE GR","SIEMENS AG-REG",5727973,187.58,"229,528.00","43,054,762.79"
2.53,ACN,"ACCENTURE PLC-CL A",B4BNMY3,316.83,"132,709.00","42,046,192.47"
2.53,AAPL,"APPLE INC",2046251,166.90,"251,328.00","41,946,643.20"
2.51,UBER,"UBER TECHNOLOGIES INC",BK6N347,70.80,"587,587.00","41,601,159.60"
2.34,ADBE,"ADOBE INC",2008154,472.90,"82,131.00","38,839,749.90"
2.13,MU,"MICRON TECHNOLOGY INC",2588184,112.46,"314,227.00","35,337,968.42"
2.07,INTC,"INTEL CORP",2463247,34.28,"1,003,028.00","34,383,799.84"
2.05,TSLA,"TESLA INC",B616C79,144.68,"234,667.00","33,951,621.56"
1.54,"000660 KS","SK HYNIX INC",6450267,124.07,"206,346.00","25,601,426.45"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,74.01,"344,183.00","25,472,983.83"
1.38,SNPS,"SYNOPSYS INC",2867719,527.50,"43,302.00","22,841,805.00"
1.34,"3690 HK","MEITUAN-CLASS B",BGJW376,13.86,"1,602,715.00","22,211,781.17"
1.31,CDNS,"CADENCE DESIGN SYS INC",2302232,281.76,"77,376.00","21,801,461.76"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,153.59,"129,345.00","19,866,098.55"
1.00,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,225.61,"73,391.00","16,557,743.51"
0.93,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,256.82,"59,866.00","15,374,786.12"
0.85,FTNT,"FORTINET INC",B5B2106,64.80,"218,189.00","14,138,647.20"
0.73,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,761.86,"15,804.00","12,040,435.44"
0.72,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,31.89,"372,581.00","11,879,942.98"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,86.24,"129,142.00","11,137,206.08"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,126.44,"86,579.00","10,947,048.76"
0.65,"WKL NA","WOLTERS KLUWER",5671519,152.39,"71,306.00","10,866,584.33"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,40.69,"262,358.00","10,676,601.86"
0.62,TTD,"TRADE DESK INC-A",BD8FDD1,81.07,"127,751.00","10,356,773.57"
0.62,"5803 JP","FUJIKURA LTD",6356707,16.84,"608,559.00","10,249,125.06"
0.57,"6702 JP","FUJITSU LIMITED",6356945,15.94,"594,410.00","9,477,075.36"
