"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/24/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.62,BABA,"ALIBABA GRP-ADR",BP41ZD1,96.36,"849,846.00","81,891,160.56"
3.58,NOW,"SERVICENOW INC",B80NXX8,956.58,"84,482.00","80,813,791.56"
3.49,ORCL,"ORACLE CORP",2661568,174.38,"451,918.00","78,805,460.84"
3.45,CSCO,"CISCO SYSTEMS INC",2198163,55.96,"1,395,020.00","78,065,319.20"
3.40,IBM,IBM,2005973,218.39,"351,293.00","76,718,878.27"
3.36,NFLX,"NETFLIX INC",2857817,754.55,"100,613.00","75,917,539.15"
3.33,META,"META PLATFORMS INC",B7TL820,567.78,"132,338.00","75,138,869.64"
3.32,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,54.31,"1,379,243.00","74,904,355.09"
3.28,NVDA,"NVIDIA CORP",2379504,140.41,"527,556.00","74,074,137.96"
3.21,CRM,"SALESFORCE INC",2310525,286.76,"252,566.00","72,425,826.16"
3.16,ACN,"ACCENTURE PLC-CL A",B4BNMY3,364.23,"195,786.00","71,311,134.78"
3.03,TSLA,"TESLA INC",B616C79,260.48,"262,497.00","68,375,218.56"
2.99,AVGO,"BROADCOM INC",BDZ78H9,171.35,"394,903.00","67,666,629.05"
2.93,AAPL,"APPLE INC",2046251,230.57,"287,428.00","66,272,273.96"
2.86,AMZN,"AMAZON.COM INC",2000019,186.38,"346,943.00","64,663,236.34"
2.73,MSFT,"MICROSOFT CORP",2588173,424.73,"145,382.00","61,748,096.86"
2.60,UBER,"UBER TECHNOLOGIES INC",BK6N347,78.38,"748,079.00","58,634,432.02"
2.56,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.72,"355,754.00","57,888,290.88"
2.53,ADBE,"ADOBE INC",2008154,482.87,"118,453.00","57,197,400.11"
2.49,QCOM,"QUALCOMM INC",2714923,168.10,"334,489.00","56,227,600.90"
2.46,"SIE GR","SIEMENS AG-REG",5727973,193.77,"286,796.00","55,573,034.49"
2.11,"3690 HK","MEITUAN-CLASS B",BGJW376,24.07,"1,980,715.00","47,666,956.87"
1.94,"005930 KS","SAMSUNG ELECTRON",6771720,41.01,"1,068,496.00","43,814,296.60"
1.88,MU,"MICRON TECHNOLOGY INC",2588184,106.85,"396,984.00","42,417,740.40"
1.66,"000660 KS","SK HYNIX INC",6450267,143.59,"260,594.00","37,419,206.55"
1.53,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,79.82,"432,994.00","34,561,581.08"
1.51,INTC,"INTEL CORP",2463247,22.34,"1,524,063.00","34,047,567.42"
1.20,SNPS,"SYNOPSYS INC",2867719,495.25,"54,738.00","27,108,994.50"
1.19,TRI,"THOMSON REUTERS CORP",BNBXPB4,166.39,"161,291.00","26,837,209.49"
