"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/15/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.37,GOOGL,"ALPHABET INC-CL A",BYVY8G0,129.78,"130,612.00","16,950,825.36"
3.30,AMZN,"AMAZON.COM INC",2000019,137.67,"120,515.00","16,591,300.05"
3.20,META,"META PLATFORMS INC",B7TL820,301.95,"53,223.00","16,070,684.85"
3.18,INTC,"INTEL CORP",2463247,34.77,"460,646.00","16,016,661.42"
3.18,IBM,IBM,2005973,141.87,"112,794.00","16,002,084.78"
3.16,CSCO,"CISCO SYSTEMS INC",2198163,53.35,"297,671.00","15,880,747.85"
3.11,ADBE,"ADOBE INC",2008154,518.70,"30,183.00","15,655,922.10"
3.11,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,42.51,"367,643.00","15,629,685.34"
3.11,ORCL,"ORACLE CORP",2661568,117.29,"133,172.00","15,619,743.88"
3.10,BABA,"ALIBABA GRP-ADR",BP41ZD1,91.59,"169,974.00","15,567,918.66"
3.09,NFLX,"NETFLIX INC",2857817,423.70,"36,638.00","15,523,520.60"
3.09,NVDA,"NVIDIA CORP",2379504,439.40,"35,310.00","15,515,214.00"
3.04,ACN,"ACCENTURE PLC-CL A",B4BNMY3,307.40,"49,733.00","15,287,924.20"
3.00,NOW,"SERVICENOW INC",B80NXX8,559.60,"26,952.00","15,082,339.20"
2.91,MSFT,"MICROSOFT CORP",2588173,321.18,"45,578.00","14,638,742.04"
2.88,AAPL,"APPLE INC",2046251,177.45,"81,664.00","14,491,276.80"
2.85,CRM,"SALESFORCE INC",2310525,208.78,"68,746.00","14,352,789.88"
2.84,"005930 KS","SAMSUNG ELECTRON",6771720,50.57,"282,619.00","14,292,349.49"
2.79,TSLA,"TESLA INC",B616C79,232.96,"60,253.00","14,036,538.88"
2.79,QCOM,"QUALCOMM INC",2714923,111.68,"125,646.00","14,032,145.28"
2.78,"SIE GR","SIEMENS AG-REG",5727973,150.59,"92,999.00","14,004,990.96"
2.12,"3690 HK","MEITUAN-CLASS B",BGJW376,17.12,"622,215.00","10,649,341.21"
1.98,UBER,"UBER TECHNOLOGIES INC",BK6N347,44.08,"225,510.00","9,940,480.80"
1.47,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,55.34,"133,554.00","7,390,878.36"
1.46,SNPS,"SYNOPSYS INC",2867719,436.74,"16,842.00","7,355,575.08"
