"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/08/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.61,INTC,"INTEL CORP",2463247,42.70,"690,117.00","29,467,995.90"
3.45,NOW,"SERVICENOW INC",B80NXX8,699.08,"40,286.00","28,163,136.88"
3.37,ADBE,"ADOBE INC",2008154,610.01,"45,079.00","27,498,640.79"
3.36,IBM,IBM,2005973,161.96,"169,028.00","27,375,774.88"
3.26,AMZN,"AMAZON.COM INC",2000019,147.42,"180,377.00","26,591,177.34"
3.25,META,"META PLATFORMS INC",B7TL820,332.75,"79,526.00","26,462,276.50"
3.24,GOOGL,"ALPHABET INC-CL A",BYVY8G0,134.99,"195,606.00","26,404,853.94"
3.17,CRM,"SALESFORCE INC",2310525,250.81,"103,013.00","25,836,690.53"
3.13,MSFT,"MICROSOFT CORP",2588173,374.23,"68,253.00","25,542,320.19"
3.08,NVDA,"NVIDIA CORP",2379504,475.06,"52,888.00","25,124,973.28"
3.07,ACN,"ACCENTURE PLC-CL A",B4BNMY3,337.23,"74,222.00","25,029,885.06"
3.07,QCOM,"QUALCOMM INC",2714923,132.97,"188,229.00","25,028,810.13"
3.05,NFLX,"NETFLIX INC",2857817,453.76,"54,778.00","24,856,065.28"
2.99,"SIE GR","SIEMENS AG-REG",5727973,174.90,"139,256.00","24,356,266.24"
2.93,AAPL,"APPLE INC",2046251,195.71,"122,130.00","23,902,062.30"
2.92,"005930 KS","SAMSUNG ELECTRON",6771720,55.55,"428,472.00","23,802,178.59"
2.78,ORCL,"ORACLE CORP",2661568,113.61,"199,383.00","22,651,902.63"
2.70,TSLA,"TESLA INC",B616C79,243.84,"90,184.00","21,990,466.56"
2.64,CSCO,"CISCO SYSTEMS INC",2198163,48.38,"445,512.00","21,553,870.56"
2.63,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,39.13,"549,043.00","21,484,230.17"
2.56,UBER,"UBER TECHNOLOGIES INC",BK6N347,61.70,"337,978.00","20,853,242.60"
2.25,BABA,"ALIBABA GRP-ADR",BP41ZD1,72.14,"254,325.00","18,347,005.50"
1.78,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,72.52,"199,765.00","14,486,957.80"
1.67,SNPS,"SYNOPSYS INC",2867719,535.93,"25,343.00","13,582,073.99"
1.45,"000660 KS","SK HYNIX INC",6450267,97.56,"121,519.00","11,855,285.41"
1.45,CDNS,"CADENCE DESIGN SYS INC",2302232,259.93,"45,443.00","11,811,998.99"
1.31,TRI,"THOMSON REUTERS CORP",BNBXPB4,141.38,"75,830.00","10,720,845.40"
1.28,"3690 HK","MEITUAN-CLASS B",BGJW376,11.10,"937,515.00","10,401,761.22"
1.15,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,273.41,"34,322.00","9,383,978.02"
1.15,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,215.55,"43,425.00","9,360,258.75"
1.07,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.02,"218,452.00","8,741,561.57"
0.90,"STMMI IM","STMICROELECTRONICS NV",5962343,47.75,"152,799.00","7,295,691.45"
0.74,"WKL NA","WOLTERS KLUWER",5671519,139.78,"42,892.00","5,995,263.56"
0.73,"EXPN LN","EXPERIAN PLC",B19NLV4,38.65,"153,077.00","5,916,158.47"
0.69,DDOG,"DATADOG INC - CLASS A",BKT9Y49,113.83,"49,054.00","5,583,816.82"
0.65,ROK,"ROCKWELL AUTOMATION INC",2754060,278.53,"19,125.00","5,326,886.25"
0.65,BIDU,"BAIDU INC - SPON ADR",B0FXT17,113.45,"46,607.00","5,287,564.15"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,70.63,"73,841.00","5,215,389.83"
0.64,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.52,"75,985.00","5,206,492.20"
0.63,"6702 JP","FUJITSU LIMITED",6356945,149.23,"34,399.00","5,133,308.66"
0.59,ZS,"ZSCALER INC",BZ00V34,198.80,"24,274.00","4,825,671.20"
0.57,"6954 JP","FANUC CORP",6356934,27.40,"168,387.00","4,613,134.96"
0.51,SPLK,"SPLUNK INC",B424494,150.95,"27,296.00","4,120,331.20"
0.45,EBAY,"EBAY INC",2293819,41.29,"89,197.00","3,682,944.13"
0.43,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,106.35,"32,690.00","3,476,716.89"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,16.22,"214,206.00","3,474,421.32"
0.42,INFA,"INFORMATICA INC - CLASS A",BMG95P4,27.33,"125,340.00","3,425,542.20"
0.42,SNAP,"SNAP INC - A",BD8DJ71,15.09,"225,575.00","3,403,926.75"
0.40,PATH,"UIPATH INC - CLASS A",BMD02L5,24.63,"133,510.00","3,288,351.30"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,80.59,"38,766.00","3,124,151.94"
0.38,CYBR,"CYBERARK SOFTWAR",BQT3XY6,201.06,"15,256.00","3,067,371.36"
0.36,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.66,"513,150.00","2,904,429.00"
0.35,WIX,"WIX.COM LTD",BFZCHN7,103.18,"27,656.00","2,853,546.08"
0.35,STNE,"STONECO LTD-A",BGKG6M3,15.84,"178,190.00","2,822,529.60"
0.34,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,20.26,"138,056.00","2,797,014.56"
0.34,"6701 JP","NEC CORP",6640400,56.38,"48,686.00","2,744,757.05"
0.34,BAH,"BOOZ ALLEN HAMIL",B5367T7,125.29,"21,875.00","2,740,718.75"
0.33,TWLO,"TWILIO INC - A",BD6P5Q0,70.61,"37,731.00","2,664,185.91"
0.33,HUBB,"HUBBELL INC",BDFG6S3,308.17,"8,592.00","2,647,796.64"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.53,"212,196.00","2,446,619.88"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,44.16,"55,196.00","2,437,455.36"
0.29,OKTA,"OKTA INC",BDFZSP1,72.01,"33,092.00","2,382,954.92"
0.29,"TEMN SW","TEMENOS AG - REG",7147892,87.33,"27,237.00","2,378,612.33"
0.29,"2353 TT","ACER INC",6005850,1.12,"2,105,200.00","2,363,167.98"
0.29,"6502 JP","TOSHIBA CORP",6897217,31.80,"73,604.00","2,340,394.30"
0.29,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,272.65,"8,513.00","2,321,069.45"
0.28,BZ,"KANZHUN LTD - ADR",BM91SH0,15.20,"150,499.00","2,287,584.80"
0.28,PEGA,"PEGASYSTEMS INC",2675860,52.43,"43,118.00","2,260,676.74"
0.28,"3443 TT","GLOBAL UNICHIP CORP",B056381,60.43,"37,200.00","2,248,074.62"
