"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 08/11/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.55,PLTR,"PALANTIR TECHN-A",BN78DQ4,182.68,"848,934.00","155,083,263.12"
3.27,AMD,"ADVANCED MICRO DEVICES",2007849,172.28,"827,537.00","142,568,074.36"
3.23,META,"META PLATFORMS INC",B7TL820,765.87,"184,008.00","140,926,206.96"
3.22,AVGO,"BROADCOM INC",BDZ78H9,303.90,"462,586.00","140,579,885.40"
3.21,NVDA,"NVIDIA CORP",2379504,182.06,"768,744.00","139,957,532.64"
3.20,"005930 KS","SAMSUNG ELECTRON",6771720,51.16,"2,728,466.00","139,593,648.71"
3.19,AAPL,"APPLE INC",2046251,227.18,"613,032.00","139,268,609.76"
3.18,GOOGL,"ALPHABET INC-CL A",BYVY8G0,201.00,"690,166.00","138,723,366.00"
3.14,ORCL,"ORACLE CORP",2661568,252.68,"542,450.00","137,066,266.00"
3.11,NFLX,"NETFLIX INC",2857817,"1,218.31","111,396.00","135,714,860.76"
3.10,MSFT,"MICROSOFT CORP",2588173,521.77,"259,638.00","135,471,319.26"
3.10,CSCO,"CISCO SYSTEMS INC",2198163,70.67,"1,912,960.00","135,188,883.20"
3.07,TSLA,"TESLA INC",B616C79,339.03,"394,552.00","133,764,964.56"
3.06,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,71.47,"1,869,818.00","133,627,334.95"
3.03,TSM,"TAIWAN SEMIC-ADR",2113382,242.09,"546,214.00","132,232,947.26"
2.92,AMZN,"AMAZON.COM INC",2000019,221.30,"575,037.00","127,255,688.10"
2.91,BABA,"ALIBABA GRP-ADR",BP41ZD1,118.64,"1,070,947.00","127,057,152.08"
2.62,CRM,"SALESFORCE INC",2310525,232.68,"491,114.00","114,272,405.52"
2.52,IBM,IBM,2005973,236.30,"465,560.00","110,011,828.00"
2.29,"SIE GR","SIEMENS AG-REG",5727973,264.47,"378,210.00","100,025,270.50"
2.05,UBER,"UBER TECHNOLOGIES INC",BK6N347,90.58,"988,841.00","89,569,217.78"
1.95,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,147.50,"575,966.00","84,954,985.00"
1.92,NOW,"SERVICENOW INC",B80NXX8,856.37,"97,961.00","83,890,861.57"
1.76,QCOM,"QUALCOMM INC",2714923,147.97,"519,173.00","76,822,028.81"
1.61,ACN,"ACCENTURE PLC-CL A",B4BNMY3,238.61,"294,478.00","70,265,395.58"
1.55,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,465.58,"145,472.00","67,728,853.76"
1.53,ADBE,"ADOBE INC",2008154,333.65,"200,741.00","66,977,234.65"
1.52,"000660 KS","SK HYNIX INC",6450267,192.40,"345,364.00","66,447,262.11"
1.50,MU,"MICRON TECHNOLOGY INC",2588184,123.72,"528,989.00","65,446,519.08"
1.24,SNPS,"SYNOPSYS INC",2867719,616.12,"87,484.00","53,900,642.08"
1.03,CDNS,"CADENCE DESIGN SYS INC",2302232,349.09,"128,958.00","45,017,948.22"
0.98,INTC,"INTEL CORP",2463247,20.65,"2,060,927.00","42,558,142.55"
0.91,"3690 HK","MEITUAN-CLASS B",BGJW376,15.18,"2,624,615.00","39,854,280.35"
0.85,TRI,"THOMSON REUTERS CORP",BNBXPB4,174.77,"212,919.00","37,211,853.63"
0.72,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,77.28,"407,289.00","31,475,293.92"
0.69,SNOW,"SNOWFLAKE INC",BN134B7,191.80,"157,538.00","30,215,788.40"
0.62,FTNT,"FORTINET INC",B5B2106,74.57,"361,543.00","26,960,261.51"
0.58,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.92,"615,841.00","25,200,280.28"
0.56,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,205.16,"119,161.00","24,447,070.76"
0.56,CRWV,"COREWEAVE INC-CL A",BTTRKN7,139.78,"174,429.00","24,381,685.62"
0.53,"6702 JP","FUJITSU LIMITED",6356945,23.67,"977,773.00","23,140,836.80"
0.50,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,213.69,"101,767.00","21,746,590.23"
0.50,"EXPN LN","EXPERIAN PLC",B19NLV4,50.02,"432,425.00","21,631,396.06"
0.46,"6701 JP","NEC CORP",6640400,31.25,"643,781.00","20,115,030.94"
0.46,ZS,"ZSCALER INC",BZ00V34,271.18,"73,605.00","19,960,203.90"
0.44,DDOG,"DATADOG INC - CLASS A",BKT9Y49,128.83,"150,568.00","19,397,675.44"
0.39,"5803 JP","FUJIKURA LTD",6356707,74.94,"229,086.00","17,167,330.86"
0.39,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,15.90,"1,069,539.00","17,005,670.10"
0.36,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,73.00,"215,652.00","15,742,596.00"
0.35,"WKL NA","WOLTERS KLUWER",5671519,135.22,"112,518.00","15,214,833.52"
0.35,STX,"SEAGATE TECHNOLO",BKVD2N4,151.69,"99,856.00","15,147,156.64"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,401.86,"34,902.00","14,025,717.72"
0.31,"6954 JP","FANUC CORP",6356934,29.49,"463,025.00","13,654,163.32"
0.31,"6526 JP","SOCIONEXT INC",BMTVX75,19.66,"689,861.00","13,566,109.23"
0.30,STNE,"STONECO LTD-A",BGKG6M3,14.30,"927,704.00","13,266,167.20"
