"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/11/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.73,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,63.26,"2,260,243.00","142,985,563.54"
3.56,NFLX,"NETFLIX INC",2857817,"1,245.11","109,780.00","136,688,175.80"
3.54,PLTR,"PALANTIR TECHN-A",BN78DQ4,142.10,"956,480.00","135,915,808.00"
3.50,ORCL,"ORACLE CORP",2661568,230.56,"582,493.00","134,299,586.08"
3.45,"005930 KS","SAMSUNG ELECTRON",6771720,45.50,"2,905,487.00","132,197,177.16"
3.23,AVGO,"BROADCOM INC",BDZ78H9,274.38,"451,821.00","123,970,645.98"
3.19,META,"META PLATFORMS INC",B7TL820,717.51,"170,317.00","122,204,150.67"
3.18,MSFT,"MICROSOFT CORP",2588173,503.32,"242,588.00","122,099,392.16"
3.17,NVDA,"NVIDIA CORP",2379504,164.92,"737,181.00","121,575,890.52"
3.09,CSCO,"CISCO SYSTEMS INC",2198163,67.95,"1,744,637.00","118,548,084.15"
3.00,IBM,IBM,2005973,283.59,"405,779.00","115,074,866.61"
2.91,TSM,"TAIWAN SEMIC-ADR",2113382,230.40,"483,775.00","111,461,760.00"
2.90,BABA,"ALIBABA GRP-ADR",BP41ZD1,106.72,"1,043,552.00","111,367,869.44"
2.72,AMD,"ADVANCED MICRO DEVICES",2007849,146.42,"711,417.00","104,165,677.14"
2.71,AMZN,"AMAZON.COM INC",2000019,225.02,"461,095.00","103,755,596.90"
2.67,AAPL,"APPLE INC",2046251,211.16,"485,611.00","102,541,618.76"
2.58,GOOGL,"ALPHABET INC-CL A",BYVY8G0,180.19,"548,462.00","98,827,367.78"
2.39,"SIE GR","SIEMENS AG-REG",5727973,260.82,"350,889.00","91,519,670.07"
2.35,NOW,"SERVICENOW INC",B80NXX8,938.78,"95,828.00","89,961,409.84"
2.30,UBER,"UBER TECHNOLOGIES INC",BK6N347,95.39,"923,313.00","88,074,827.07"
2.19,ACN,"ACCENTURE PLC-CL A",B4BNMY3,281.06,"299,131.00","84,073,758.86"
2.18,CRM,"SALESFORCE INC",2310525,258.07,"324,296.00","83,691,068.72"
2.15,TSLA,"TESLA INC",B616C79,313.51,"263,167.00","82,505,486.17"
2.00,QCOM,"QUALCOMM INC",2714923,157.46,"487,283.00","76,727,581.18"
1.81,ADBE,"ADOBE INC",2008154,363.35,"190,861.00","69,349,344.35"
1.78,"000660 KS","SK HYNIX INC",6450267,214.05,"319,319.00","68,350,071.23"
1.59,MU,"MICRON TECHNOLOGY INC",2588184,124.53,"488,514.00","60,834,648.42"
1.56,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,112.11,"531,905.00","59,631,869.55"
1.15,INTC,"INTEL CORP",2463247,23.43,"1,885,243.00","44,171,243.49"
1.14,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,335.10,"130,988.00","43,894,078.80"
1.02,TRI,"THOMSON REUTERS CORP",BNBXPB4,199.17,"197,054.00","39,247,245.18"
1.00,CDNS,"CADENCE DESIGN SYS INC",2302232,320.60,"120,107.00","38,506,304.20"
