"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 01/16/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.88,INTC,"INTEL CORP",2463247,47.06,"784,931.00","36,938,852.86"
3.57,NVDA,"NVIDIA CORP",2379504,563.82,"60,154.00","33,916,028.28"
3.51,NOW,"SERVICENOW INC",B80NXX8,727.56,"45,937.00","33,421,923.72"
3.50,META,"META PLATFORMS INC",B7TL820,367.46,"90,681.00","33,321,640.26"
3.37,IBM,IBM,2005973,166.96,"191,968.00","32,050,977.28"
3.33,GOOGL,"ALPHABET INC-CL A",BYVY8G0,142.49,"222,567.00","31,713,571.83"
3.31,CRM,"SALESFORCE INC",2310525,269.19,"117,073.00","31,514,880.87"
3.31,AMZN,"AMAZON.COM INC",2000019,153.16,"205,355.00","31,452,171.80"
3.23,ADBE,"ADOBE INC",2008154,597.68,"51,450.00","30,750,636.00"
3.19,MSFT,"MICROSOFT CORP",2588173,390.27,"77,668.00","30,311,490.36"
3.18,QCOM,"QUALCOMM INC",2714923,141.12,"214,104.00","30,214,356.48"
3.16,NFLX,"NETFLIX INC",2857817,481.24,"62,429.00","30,043,331.96"
3.15,ACN,"ACCENTURE PLC-CL A",B4BNMY3,353.27,"84,736.00","29,934,686.72"
2.92,"SIE GR","SIEMENS AG-REG",5727973,175.29,"158,472.00","27,777,974.48"
2.79,"005930 KS","SAMSUNG ELECTRON",6771720,54.51,"487,480.00","26,574,843.63"
2.70,CSCO,"CISCO SYSTEMS INC",2198163,50.59,"507,501.00","25,674,475.59"
2.69,AAPL,"APPLE INC",2046251,183.63,"139,165.00","25,554,868.95"
2.57,UBER,"UBER TECHNOLOGIES INC",BK6N347,63.65,"383,858.00","24,432,561.70"
2.54,ORCL,"ORACLE CORP",2661568,106.57,"226,931.00","24,184,036.67"
2.38,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.08,"626,343.00","22,597,880.89"
2.37,TSLA,"TESLA INC",B616C79,219.91,"102,670.00","22,578,159.70"
2.12,BABA,"ALIBABA GRP-ADR",BP41ZD1,69.46,"289,617.00","20,116,796.82"
1.95,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.32,"227,699.00","18,516,482.68"
1.54,SNPS,"SYNOPSYS INC",2867719,509.68,"28,816.00","14,686,938.88"
1.51,CDNS,"CADENCE DESIGN SYS INC",2302232,277.56,"51,733.00","14,359,011.48"
1.44,"000660 KS","SK HYNIX INC",6450267,99.19,"138,064.00","13,694,953.56"
1.34,TRI,"THOMSON REUTERS CORP",BNBXPB4,147.58,"86,190.00","12,719,920.20"
1.16,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,280.89,"39,132.00","10,991,787.48"
1.08,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,208.99,"49,345.00","10,312,611.55"
1.05,"3690 HK","MEITUAN-CLASS B",BGJW376,9.44,"1,058,915.00","9,997,613.27"
