"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/21/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.43,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,59.01,"1,962,743.00","115,824,394.94"
3.89,BABA,"ALIBABA GRP-ADR",BP41ZD1,110.15,"922,956.00","101,663,603.40"
3.84,"005930 KS","SAMSUNG ELECTRON",6771720,39.04,"2,570,271.00","100,343,901.48"
3.69,NFLX,"NETFLIX INC",2857817,987.91,"97,516.00","96,337,031.56"
3.24,IBM,IBM,2005973,236.22,"358,767.00","84,747,940.74"
3.21,CSCO,"CISCO SYSTEMS INC",2198163,54.37,"1,543,303.00","83,909,384.11"
3.18,AAPL,"APPLE INC",2046251,193.16,"429,401.00","82,943,097.16"
2.96,MSFT,"MICROSOFT CORP",2588173,359.12,"214,994.00","77,208,645.28"
2.94,PLTR,"PALANTIR TECHN-A",BN78DQ4,90.80,"846,104.00","76,826,243.20"
2.83,ACN,"ACCENTURE PLC-CL A",B4BNMY3,279.23,"264,383.00","73,823,665.09"
2.80,META,"META PLATFORMS INC",B7TL820,484.66,"150,899.00","73,134,709.34"
2.74,GOOGL,"ALPHABET INC-CL A",BYVY8G0,147.67,"485,098.00","71,634,421.66"
2.61,AMZN,"AMAZON.COM INC",2000019,167.32,"407,951.00","68,258,361.32"
2.60,CRM,"SALESFORCE INC",2310525,236.26,"286,977.00","67,801,186.02"
2.55,"SIE GR","SIEMENS AG-REG",5727973,215.04,"310,009.00","66,665,765.78"
2.54,AVGO,"BROADCOM INC",BDZ78H9,166.21,"399,699.00","66,433,970.79"
2.45,NOW,"SERVICENOW INC",B80NXX8,755.99,"84,586.00","63,946,170.14"
2.42,ORCL,"ORACLE CORP",2661568,122.82,"515,041.00","63,257,335.62"
2.42,TSM,"TAIWAN SEMIC-ADR",2113382,147.86,"427,565.00","63,219,760.90"
2.42,NVDA,"NVIDIA CORP",2379504,96.91,"652,355.00","63,219,723.05"
2.28,UBER,"UBER TECHNOLOGIES INC",BK6N347,72.92,"817,025.00","59,577,463.00"
2.25,QCOM,"QUALCOMM INC",2714923,136.14,"431,073.00","58,686,278.22"
2.22,ADBE,"ADOBE INC",2008154,343.22,"168,742.00","57,915,629.24"
2.06,AMD,"ADVANCED MICRO DEVICES",2007849,85.56,"629,657.00","53,873,452.92"
2.02,TSLA,"TESLA INC",B616C79,227.50,"232,507.00","52,895,342.50"
1.47,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,81.64,"470,585.00","38,418,559.40"
1.44,"3690 HK","MEITUAN-CLASS B",BGJW376,17.59,"2,142,215.00","37,676,177.33"
1.35,"000660 KS","SK HYNIX INC",6450267,124.45,"282,527.00","35,160,331.35"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,180.15,"174,570.00","31,448,785.50"
1.20,INTC,"INTEL CORP",2463247,18.84,"1,667,557.00","31,416,773.88"
1.10,MU,"MICRON TECHNOLOGY INC",2588184,66.74,"432,304.00","28,851,968.96"
1.05,FTNT,"FORTINET INC",B5B2106,92.72,"296,370.00","27,479,426.40"
1.02,CDNS,"CADENCE DESIGN SYS INC",2302232,251.56,"106,294.00","26,739,318.64"
1.01,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,228.13,"115,658.00","26,385,059.54"
0.92,SNPS,"SYNOPSYS INC",2867719,402.36,"59,972.00","24,130,333.92"
0.68,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,214.10,"82,919.00","17,752,957.90"
0.67,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,137.00,"128,080.00","17,546,960.00"
0.65,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,171.50,"98,432.00","16,881,088.00"
0.63,"6702 JP","FUJITSU LIMITED",6356945,20.72,"798,655.00","16,551,847.83"
0.63,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,49.38,"334,760.00","16,530,448.80"
0.63,"EXPN LN","EXPERIAN PLC",B19NLV4,46.13,"354,669.00","16,361,593.33"
0.61,"WKL NA","WOLTERS KLUWER",5671519,172.65,"92,258.00","15,928,316.97"
0.59,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,30.61,"504,702.00","15,448,403.14"
0.51,STNE,"STONECO LTD-A",BGKG6M3,12.06,"1,114,397.00","13,439,627.82"
0.51,"6701 JP","NEC CORP",6640400,23.09,"574,310.00","13,259,735.48"
0.44,ZS,"ZSCALER INC",BZ00V34,193.70,"59,406.00","11,506,942.20"
0.41,DDOG,"DATADOG INC - CLASS A",BKT9Y49,88.92,"121,232.00","10,779,949.44"
0.41,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,60.48,"176,591.00","10,680,223.68"
0.38,OKTA,"OKTA INC",BDFZSP1,92.46,"108,350.00","10,018,041.00"
0.37,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.15,"1,188,815.00","9,688,842.25"
0.37,G,"GENPACT LTD",B23DBK6,46.68,"206,834.00","9,655,011.12"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,82.98,"115,649.00","9,596,554.02"
0.36,"TIETO FH","TIETOEVRY OYJ",5479702,18.11,"516,810.00","9,359,485.67"
0.35,"6954 JP","FANUC CORP",6356934,24.06,"383,396.00","9,224,688.17"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,5.51,"1,626,507.00","8,960,536.10"
0.34,"TEMN SW","TEMENOS AG - REG",7147892,78.18,"112,315.00","8,780,801.30"
0.33,NICE,"NICE LTD - SPON ADR",2639736,143.80,"59,442.00","8,547,759.60"
0.32,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,29.51,"285,317.00","8,419,704.67"
0.32,CYBR,"CYBERARK SOFTWAR",BQT3XY6,312.90,"26,757.00","8,372,265.30"
0.32,"2395 TT","ADVANTECH CO LTD",6202673,10.01,"829,957.00","8,309,285.47"
0.32,TTD,"TRADE DESK INC-A",BD8FDD1,47.56,"173,567.00","8,254,846.52"
0.31,"2353 TT","ACER INC",6005850,0.97,"8,410,300.00","8,161,063.71"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,17.96,"437,820.00","7,861,773.66"
0.29,HPE,"HEWLETT PACKA",BYVYWS0,14.82,"506,921.00","7,512,569.22"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,8.46,"835,332.00","7,066,908.72"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,10.21,"691,714.00","7,062,399.94"
0.27,"3443 TT","GLOBAL UNICHIP CORP",B056381,29.48,"238,865.00","7,041,889.13"
0.26,TWLO,"TWILIO INC - A",BD6P5Q0,81.56,"84,301.00","6,875,589.56"
0.26,SNAP,"SNAP INC - A",BD8DJ71,7.61,"901,648.00","6,861,541.28"
0.25,"5803 JP","FUJIKURA LTD",6356707,32.32,"204,258.00","6,602,015.20"
0.25,"AMP IM","AMPLIFON SPA",B14NJ71,18.64,"351,375.00","6,549,292.56"
0.25,INFA,"INFORMATICA INC - CLASS A",BMG95P4,16.85,"386,037.00","6,504,723.45"
0.25,STX,"SEAGATE TECHNOLO",BKVD2N4,73.93,"87,719.00","6,485,065.67"
0.24,DXC,"DXC TECHNOLOGY CO",BYXD7B3,14.03,"450,701.00","6,323,335.03"
0.23,TDC,"TERADATA CORP",B247H10,19.95,"296,348.00","5,912,142.60"
0.23,WIX,"WIX.COM LTD",BFZCHN7,146.50,"40,207.00","5,890,325.50"
0.22,VRNT,"VERINT SYSTEMS INC",2849193,15.62,"373,351.00","5,831,742.62"
0.22,PEGA,"PEGASYSTEMS INC",2675860,66.39,"87,513.00","5,809,988.07"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,10.12,"549,646.00","5,564,924.37"
0.21,AI,"C3.AI INC-A",BMGNBJ2,19.21,"280,012.00","5,379,030.52"
0.19,ZBRA,"ZEBRA TECH CORP",2989356,222.05,"22,686.00","5,037,426.30"
0.19,QUBT,"QUANTUM COMPUTING INC",BFYDQ34,5.87,"856,811.00","5,029,480.57"
0.18,AMBA,"AMBARELLA INC",B7KH3G6,41.46,"115,610.00","4,793,190.60"
0.17,SOUN,"SOUNDHOUND AI INC-A",BLDBS68,7.50,"581,012.00","4,357,590.00"
0.15,HUT,"HUT 8 CORP",BQQ8816,10.64,"374,463.00","3,984,286.32"
0.07,,"OTHER PAYABLE & RECEIVABLES",,1.00,"1,907,352.30","1,907,352.30"
0.02,,CASH,,1.00,"422,664.34","422,664.34"
0.01,,"KOREAN WON",,0.00,"337,018,144.32","237,495.61"
0.00,,"SWISS FRANC",,1.24,132.60,164.16
0.00,,"CANADIAN DOLLAR",,0.72,-277.95,-201.27
0.00,,EURO,,1.15,-545.69,-627.46
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
