"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 12/31/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.52,TSLA,"TESLA INC",B616C79,403.84,"292,253.00","118,023,451.52"
3.91,AVGO,"BROADCOM INC",BDZ78H9,231.84,"439,883.00","101,982,474.72"
3.84,NFLX,"NETFLIX INC",2857817,891.32,"112,377.00","100,163,867.64"
3.83,NOW,"SERVICENOW INC",B80NXX8,"1,060.12","94,170.00","99,831,500.40"
3.61,CRM,"SALESFORCE INC",2310525,334.33,"281,630.00","94,157,357.90"
3.53,CSCO,"CISCO SYSTEMS INC",2198163,59.20,"1,554,180.00","92,007,456.00"
3.31,META,"META PLATFORMS INC",B7TL820,585.51,"147,562.00","86,399,026.62"
3.30,IBM,IBM,2005973,219.83,"391,429.00","86,047,837.07"
3.25,AMZN,"AMAZON.COM INC",2000019,219.39,"386,387.00","84,769,443.93"
3.21,ORCL,"ORACLE CORP",2661568,166.64,"503,126.00","83,840,916.64"
3.16,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,53.68,"1,534,943.00","82,398,989.57"
3.08,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.79,"946,726.00","80,272,897.54"
3.07,AAPL,"APPLE INC",2046251,250.42,"319,952.00","80,122,379.84"
3.02,NVDA,"NVIDIA CORP",2379504,134.29,"587,760.00","78,930,290.40"
2.94,ACN,"ACCENTURE PLC-CL A",B4BNMY3,351.79,"217,930.00","76,665,594.70"
2.88,GOOGL,"ALPHABET INC-CL A",BYVY8G0,189.30,"396,582.00","75,072,972.60"
2.62,MSFT,"MICROSOFT CORP",2588173,421.50,"161,990.00","68,278,785.00"
2.39,"SIE GR","SIEMENS AG-REG",5727973,195.25,"319,320.00","62,348,278.18"
2.24,ADBE,"ADOBE INC",2008154,444.68,"131,601.00","58,520,332.68"
2.19,QCOM,"QUALCOMM INC",2714923,153.62,"372,549.00","57,230,977.38"
1.96,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,106.33,"482,126.00","51,264,457.58"
1.93,UBER,"UBER TECHNOLOGIES INC",BK6N347,60.32,"833,195.00","50,258,322.40"
1.65,"005930 KS","SAMSUNG ELECTRON",6771720,36.14,"1,190,288.00","43,014,177.63"
1.64,"3690 HK","MEITUAN-CLASS B",BGJW376,19.53,"2,188,315.00","42,735,520.38"
1.43,MU,"MICRON TECHNOLOGY INC",2588184,84.16,"441,964.00","37,195,690.24"
1.31,"000660 KS","SK HYNIX INC",6450267,118.13,"290,350.00","34,298,043.68"
1.30,INTC,"INTEL CORP",2463247,20.05,"1,697,755.00","34,039,987.75"
1.25,CDNS,"CADENCE DESIGN SYS INC",2302232,300.46,"108,514.00","32,604,116.44"
1.13,SNPS,"SYNOPSYS INC",2867719,485.36,"60,966.00","29,590,457.76"
1.11,TRI,"THOMSON REUTERS CORP",BNBXPB4,160.38,"179,975.00","28,864,390.50"
1.10,FTNT,"FORTINET INC",B5B2106,94.48,"303,209.00","28,647,186.32"
0.83,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,258.03,"84,250.00","21,739,027.50"
0.81,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,207.85,"101,919.00","21,183,864.15"
0.80,TTD,"TRADE DESK INC-A",BD8FDD1,117.53,"176,518.00","20,746,160.54"
0.67,DDOG,"DATADOG INC - CLASS A",BKT9Y49,142.89,"122,889.00","17,559,609.21"
0.65,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.51,"519,021.00","16,875,760.47"
0.63,"WKL NA","WOLTERS KLUWER",5671519,166.09,"98,987.00","16,441,116.27"
0.60,"EXPN LN","EXPERIAN PLC",B19NLV4,43.15,"364,856.00","15,741,717.53"
0.57,"5803 JP","FUJIKURA LTD",6356707,41.66,"357,075.00","14,877,367.65"
0.56,"6702 JP","FUJITSU LIMITED",6356945,17.81,"820,601.00","14,617,412.19"
0.54,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,78.18,"181,258.00","14,170,750.44"
0.50,ROK,"ROCKWELL AUTOMATION INC",2754060,285.79,"45,314.00","12,950,288.06"
0.49,TWLO,"TWILIO INC - A",BD6P5Q0,108.08,"119,246.00","12,888,107.68"
0.47,EBAY,"EBAY INC",2293819,61.95,"199,283.00","12,345,581.85"
0.44,DOCU,"DOCUSIGN INC",BFYT7B7,89.94,"127,410.00","11,459,255.40"
0.44,CLS,"CELESTICA INC",BMDLRD5,92.30,"123,450.00","11,394,435.00"
0.43,HPE,"HEWLETT PACKA",BYVYWS0,21.35,"518,990.00","11,080,436.50"
0.42,ZS,"ZSCALER INC",BZ00V34,180.41,"59,973.00","10,819,728.93"
0.41,PEGA,"PEGASYSTEMS INC",2675860,93.17,"113,829.00","10,605,447.93"
0.40,"6954 JP","FANUC CORP",6356934,26.57,"397,163.00","10,550,747.80"
0.38,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,8.06,"1,234,935.00","9,953,576.10"
0.37,BIDU,"BAIDU INC - SPON ADR",B0FXT17,84.31,"114,554.00","9,658,047.74"
0.36,"6701 JP","NEC CORP",6640400,87.30,"108,589.00","9,479,772.72"
0.35,G,"GENPACT LTD",B23DBK6,42.95,"213,465.00","9,168,321.75"
0.35,WIX,"WIX.COM LTD",BFZCHN7,214.55,"42,138.00","9,040,707.90"
0.34,CYBR,"CYBERARK SOFTWAR",BQT3XY6,333.15,"26,978.00","8,987,720.70"
0.34,AMBA,"AMBARELLA INC",B7KH3G6,72.74,"123,373.00","8,974,152.02"
0.34,HUBB,"HUBBELL INC",BDFG6S3,418.89,"21,380.00","8,955,868.20"
0.33,AI,"C3.AI INC-A",BMGNBJ2,34.43,"251,451.00","8,657,457.93"
0.32,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,100.05,"83,650.00","8,368,954.84"
0.32,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,56.03,"147,978.00","8,291,207.34"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,386.22,"21,449.00","8,284,032.78"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,74.93,"101,986.00","7,641,810.98"
0.29,CCCS,"CCC INTELLIGENT",BP4CXL8,11.73,"640,255.00","7,510,191.15"
0.29,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.93,"287,091.00","7,444,269.63"
0.28,PATH,"UIPATH INC - CLASS A",BMD02L5,12.71,"580,310.00","7,375,740.10"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,22.97,"317,050.00","7,282,708.70"
0.28,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.98,"361,907.00","7,230,901.86"
0.27,STX,"SEAGATE TECHNOLO",BKVD2N4,86.31,"82,910.00","7,155,962.10"
0.27,"TEMN SW","TEMENOS AG - REG",7147892,70.73,"98,910.00","6,996,006.62"
0.27,SMCI,"SUPER MICRO COMPUTER INC",BRC3N73,30.48,"229,400.00","6,992,112.00"
0.26,TDC,"TERADATA CORP",B247H10,31.15,"221,341.00","6,894,772.15"
0.26,"3443 TT","GLOBAL UNICHIP CORP",B056381,41.48,"163,865.00","6,797,614.73"
0.26,"4755 JP","RAKUTEN GROUP INC",6229597,5.47,"1,241,060.00","6,782,555.57"
0.26,"2395 TT","ADVANTECH CO LTD",6202673,10.57,"636,257.00","6,724,612.26"
0.25,,CASH,,1.00,"6,584,116.18","6,584,116.18"
0.24,"2353 TT","ACER INC",6005850,1.21,"5,128,000.00","6,225,332.09"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,17.62,"350,282.00","6,173,424.64"
0.23,SNAP,"SNAP INC - A",BD8DJ71,10.77,"555,291.00","5,980,484.07"
0.23,OKTA,"OKTA INC",BDFZSP1,78.80,"74,354.00","5,859,095.20"
0.22,"AMP IM","AMPLIFON SPA",B14NJ71,25.73,"222,031.00","5,713,323.06"
0.22,VRNT,"VERINT SYSTEMS INC",2849193,27.45,"206,299.00","5,662,907.55"
0.21,"6526 JP","SOCIONEXT INC",BMTVX75,16.10,"342,719.00","5,518,264.38"
0.16,STNE,"STONECO LTD-A",BGKG6M3,7.97,"526,014.00","4,192,331.58"
0.14,VSAT,"VIASAT INC",2946243,8.51,"412,882.00","3,513,625.82"
0.00,,"SWISS FRANC",,1.10,132.60,146.32
0.00,,EURO,,1.04,-332.77,-344.58
0.00,,"CURRENCY CONTRACT - HKD",,0.00,"7,242,862.37",-492.70
-0.06,,"TAIWAN DOLLAR",,0.03,"-51,930,953.00","-1,584,009.30"
-0.09,,"OTHER PAYABLE & RECEIVABLES",,1.00,"-2,347,846.50","-2,347,846.50"
,,"CURRENCY CONTRACT - HKD",,0.00,"-932,896.02",
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
