"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 10/12/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.60,GOOGL,"ALPHABET INC-CL A",BYVY8G0,138.97,"161,334.00","22,420,585.98"
3.42,META,"META PLATFORMS INC",B7TL820,324.16,"65,722.00","21,304,443.52"
3.37,INTC,"INTEL CORP",2463247,36.84,"569,689.00","20,987,342.76"
3.35,ADBE,"ADOBE INC",2008154,559.63,"37,318.00","20,884,272.34"
3.28,NVDA,"NVIDIA CORP",2379504,469.45,"43,499.00","20,420,605.55"
3.18,CSCO,"CISCO SYSTEMS INC",2198163,53.85,"367,924.00","19,812,707.40"
3.17,AMZN,"AMAZON.COM INC",2000019,132.33,"148,961.00","19,712,009.13"
3.17,IBM,IBM,2005973,141.24,"139,516.00","19,705,239.84"
3.10,TSLA,"TESLA INC",B616C79,258.87,"74,476.00","19,279,602.12"
3.00,ACN,"ACCENTURE PLC-CL A",B4BNMY3,304.36,"61,370.00","18,678,573.20"
3.00,MSFT,"MICROSOFT CORP",2588173,331.16,"56,353.00","18,661,859.48"
3.00,NOW,"SERVICENOW INC",B80NXX8,560.15,"33,306.00","18,656,355.90"
2.95,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,40.47,"453,843.00","18,367,798.26"
2.93,AAPL,"APPLE INC",2046251,180.71,"101,059.00","18,262,371.89"
2.93,"005930 KS","SAMSUNG ELECTRON",6771720,51.47,"353,740.00","18,207,594.50"
2.89,ORCL,"ORACLE CORP",2661568,109.11,"164,635.00","17,963,324.85"
2.85,BABA,"ALIBABA GRP-ADR",BP41ZD1,84.51,"210,057.00","17,751,917.07"
2.81,CRM,"SALESFORCE INC",2310525,205.68,"84,925.00","17,467,374.00"
2.78,QCOM,"QUALCOMM INC",2714923,111.46,"155,385.00","17,318,435.18"
2.66,"SIE GR","SIEMENS AG-REG",5727973,144.23,"114,980.00","16,583,665.52"
2.63,NFLX,"NETFLIX INC",2857817,361.20,"45,258.00","16,347,189.60"
2.06,UBER,"UBER TECHNOLOGIES INC",BK6N347,45.95,"278,954.00","12,817,936.30"
1.86,"3690 HK","MEITUAN-CLASS B",BGJW376,15.14,"764,515.00","11,571,196.32"
1.65,SNPS,"SYNOPSYS INC",2867719,496.23,"20,721.00","10,282,381.83"
1.52,CDNS,"CADENCE DESIGN SYS INC",2302232,252.20,"37,592.00","9,480,702.40"
1.50,"000660 KS","SK HYNIX INC",6450267,92.78,"100,575.00","9,331,701.03"
1.41,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,53.33,"165,017.00","8,800,356.61"
1.27,TRI,"THOMSON REUTERS CORP",BNBXPB4,126.50,"62,502.00","7,906,503.00"
1.16,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,202.36,"35,809.00","7,246,309.24"
