"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 11/01/2023",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.56,INTC,"INTEL CORP",2463247,37.29,"602,579.00","22,470,170.91"
3.44,META,"META PLATFORMS INC",B7TL820,311.85,"69,492.00","21,671,080.20"
3.42,GOOGL,"ALPHABET INC-CL A",BYVY8G0,126.45,"170,694.00","21,584,256.30"
3.42,AMZN,"AMAZON.COM INC",2000019,137.00,"157,541.00","21,583,117.00"
3.41,ADBE,"ADOBE INC",2008154,544.50,"39,528.00","21,522,996.00"
3.40,IBM,IBM,2005973,145.40,"147,576.00","21,457,550.40"
3.32,NOW,"SERVICENOW INC",B80NXX8,593.48,"35,256.00","20,923,730.88"
3.27,MSFT,"MICROSOFT CORP",2588173,346.07,"59,603.00","20,626,810.21"
3.22,CSCO,"CISCO SYSTEMS INC",2198163,52.19,"389,114.00","20,307,859.66"
3.19,NFLX,"NETFLIX INC",2857817,420.19,"47,858.00","20,109,453.02"
3.09,ACN,"ACCENTURE PLC-CL A",B4BNMY3,300.64,"64,880.00","19,505,523.20"
3.09,NVDA,"NVIDIA CORP",2379504,423.25,"46,049.00","19,490,239.25"
3.00,"005930 KS","SAMSUNG ELECTRON",6771720,50.54,"374,150.00","18,910,804.94"
2.95,AAPL,"APPLE INC",2046251,173.97,"106,909.00","18,598,958.73"
2.92,ORCL,"ORACLE CORP",2661568,105.75,"174,125.00","18,413,718.75"
2.90,CRM,"SALESFORCE INC",2310525,203.91,"89,865.00","18,324,372.15"
2.90,BABA,"ALIBABA GRP-ADR",BP41ZD1,82.48,"222,147.00","18,322,684.56"
2.89,QCOM,"QUALCOMM INC",2714923,110.89,"164,355.00","18,225,325.95"
2.79,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,36.69,"479,843.00","17,603,290.32"
2.57,TSLA,"TESLA INC",B616C79,205.66,"78,766.00","16,199,015.56"
2.55,"SIE GR","SIEMENS AG-REG",5727973,132.25,"121,610.00","16,082,419.20"
2.05,UBER,"UBER TECHNOLOGIES INC",BK6N347,43.83,"295,074.00","12,933,093.42"
1.80,"3690 HK","MEITUAN-CLASS B",BGJW376,13.93,"814,315.00","11,345,711.18"
1.66,SNPS,"SYNOPSYS INC",2867719,475.38,"22,009.00","10,462,638.42"
1.55,CDNS,"CADENCE DESIGN SYS INC",2302232,244.88,"39,802.00","9,746,713.76"
1.49,"000660 KS","SK HYNIX INC",6450267,88.64,"106,295.00","9,421,468.78"
1.35,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,48.79,"174,507.00","8,514,196.53"
1.28,TRI,"THOMSON REUTERS CORP",BNBXPB4,122.24,"66,142.00","8,085,198.08"
1.04,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,172.52,"37,889.00","6,536,610.28"
1.02,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,211.46,"30,273.00","6,401,528.58"
0.88,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,29.14,"190,772.00","5,559,383.83"
0.81,"STMMI IM","STMICROELECTRONICS NV",5962343,38.09,"133,423.00","5,081,796.79"
0.75,"WKL NA","WOLTERS KLUWER",5671519,124.03,"38,030.00","4,716,731.47"
0.72,TTD,"TRADE DESK INC-A",BD8FDD1,70.76,"64,499.00","4,563,949.24"
0.72,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,68.28,"66,297.00","4,526,759.16"
0.71,ROK,"ROCKWELL AUTOMATION INC",2754060,266.98,"16,703.00","4,459,366.94"
0.68,BIDU,"BAIDU INC - SPON ADR",B0FXT17,104.97,"40,725.00","4,274,903.25"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,30.18,"133,701.00","4,034,647.85"
0.64,"6702 JP","FUJITSU LIMITED",6356945,129.98,"30,801.00","4,003,640.38"
0.59,"6954 JP","FANUC CORP",6356934,25.21,"147,281.00","3,712,753.25"
0.56,SPLK,"SPLUNK INC",B424494,146.88,"23,836.00","3,501,031.68"
0.54,DDOG,"DATADOG INC - CLASS A",BKT9Y49,80.10,"42,826.00","3,430,362.60"
0.53,ZS,"ZSCALER INC",BZ00V34,156.65,"21,160.00","3,314,714.00"
0.48,EBAY,"EBAY INC",2293819,38.71,"77,779.00","3,010,825.09"
0.46,HPE,"HEWLETT PACKA",BYVYWS0,15.53,"186,872.00","2,902,122.16"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,71.24,"33,922.00","2,416,603.28"
0.38,BAH,"BOOZ ALLEN HAMIL",B5367T7,123.76,"19,107.00","2,364,682.32"
0.36,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,82.49,"27,690.00","2,284,203.40"
0.35,CYBR,"CYBERARK SOFTWAR",BQT3XY6,161.73,"13,591.00","2,198,072.43"
0.34,FRSH,"FRESHWORKS INC-CL A",BPF0BB7,17.55,"120,410.00","2,113,195.50"
0.33,HUBB,"HUBBELL INC",BDFG6S3,279.10,"7,554.00","2,108,321.40"
0.33,INFA,"INFORMATICA INC - CLASS A",BMG95P4,19.16,"109,424.00","2,096,563.84"
0.32,OKTA,"OKTA INC",BDFZSP1,68.73,"28,940.00","1,989,046.20"
0.32,CCCS,"CCC INTELLIGENT",BP4CXL8,10.74,"184,862.00","1,985,417.88"
0.32,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,4.43,"448,102.00","1,985,091.86"
0.31,"6701 JP","NEC CORP",6640400,46.58,"42,458.00","1,977,792.52"
0.31,SNAP,"SNAP INC - A",BD8DJ71,9.99,"197,203.00","1,970,057.97"
0.31,"6502 JP","TOSHIBA CORP",6897217,30.47,"64,262.00","1,958,335.29"
0.30,BZ,"KANZHUN LTD - ADR",BM91SH0,14.58,"131,469.00","1,916,818.02"
0.30,"2353 TT","ACER INC",6005850,1.04,"1,828,400.00","1,896,610.44"
0.30,WIX,"WIX.COM LTD",BFZCHN7,78.20,"24,196.00","1,892,127.20"
0.30,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,252.27,"7,475.00","1,885,718.25"
0.30,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.68,"48,276.00","1,867,315.68"
0.29,"6526 JP","SOCIONEXT INC",BMTVX75,89.28,"20,655.00","1,844,147.57"
0.29,"5803 JP","FUJIKURA LTD",6356707,7.31,"249,119.00","1,820,789.62"
0.29,PATH,"UIPATH INC - CLASS A",BMD02L5,15.52,"116,556.00","1,808,949.12"
0.28,G,"GENPACT LTD",B23DBK6,33.01,"53,869.00","1,778,215.69"
