"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 06/13/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.96,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,64.97,"2,071,943.00","134,618,026.51"
3.63,NFLX,"NETFLIX INC",2857817,"1,212.15","101,884.00","123,498,690.60"
3.57,PLTR,"PALANTIR TECHN-A",BN78DQ4,137.40,"885,416.00","121,656,158.40"
3.41,ORCL,"ORACLE CORP",2661568,215.22,"539,065.00","116,017,569.30"
3.37,"005930 KS","SAMSUNG ELECTRON",6771720,42.60,"2,689,663.00","114,572,598.96"
3.20,BABA,"ALIBABA GRP-ADR",BP41ZD1,112.87,"965,908.00","109,022,035.96"
3.16,META,"META PLATFORMS INC",B7TL820,682.35,"157,815.00","107,684,276.18"
3.14,MSFT,"MICROSOFT CORP",2588173,474.96,"224,822.00","106,781,457.12"
3.06,IBM,IBM,2005973,277.22,"375,511.00","104,099,159.42"
3.06,AVGO,"BROADCOM INC",BDZ78H9,248.70,"418,263.00","104,022,008.10"
3.04,CSCO,"CISCO SYSTEMS INC",2198163,64.09,"1,615,011.00","103,506,054.99"
2.85,NVDA,"NVIDIA CORP",2379504,141.97,"682,567.00","96,904,036.99"
2.78,TSM,"TAIWAN SEMIC-ADR",2113382,211.10,"447,585.00","94,485,193.50"
2.66,AMZN,"AMAZON.COM INC",2000019,212.10,"426,879.00","90,541,035.90"
2.61,GOOGL,"ALPHABET INC-CL A",BYVY8G0,174.67,"507,666.00","88,674,020.22"
2.59,AAPL,"APPLE INC",2046251,196.45,"449,421.00","88,288,755.45"
2.57,NOW,"SERVICENOW INC",B80NXX8,988.66,"88,590.00","87,585,389.40"
2.53,ACN,"ACCENTURE PLC-CL A",B4BNMY3,311.71,"276,759.00","86,268,547.89"
2.37,"SIE GR","SIEMENS AG-REG",5727973,248.13,"324,569.00","80,534,355.18"
2.33,TSLA,"TESLA INC",B616C79,325.31,"243,427.00","79,189,237.37"
2.28,CRM,"SALESFORCE INC",2310525,258.40,"300,445.00","77,634,988.00"
2.25,AMD,"ADVANCED MICRO DEVICES",2007849,116.16,"658,777.00","76,523,536.32"
2.11,UBER,"UBER TECHNOLOGIES INC",BK6N347,83.93,"854,881.00","71,750,162.33"
2.05,QCOM,"QUALCOMM INC",2714923,154.72,"451,093.00","69,793,108.96"
2.03,ADBE,"ADOBE INC",2008154,391.68,"176,750.00","69,229,440.00"
1.54,MU,"MICRON TECHNOLOGY INC",2588184,115.60,"452,324.00","52,288,654.40"
1.52,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,105.34,"492,425.00","51,872,049.50"
1.49,"000660 KS","SK HYNIX INC",6450267,172.07,"295,631.00","50,869,237.18"
1.30,APP,"APPLOVIN CORP-CLASS A",BMV3LG4,364.49,"121,118.00","44,146,299.82"
1.17,"3690 HK","MEITUAN-CLASS B",BGJW376,17.61,"2,251,415.00","39,638,648.46"
1.05,TRI,"THOMSON REUTERS CORP",BNBXPB4,195.20,"182,578.00","35,639,225.60"
1.03,INTC,"INTEL CORP",2463247,20.14,"1,745,089.00","35,146,092.46"
0.98,CDNS,"CADENCE DESIGN SYS INC",2302232,300.00,"111,390.00","33,417,000.00"
0.92,FTNT,"FORTINET INC",B5B2106,100.83,"310,202.00","31,277,667.66"
0.89,SNPS,"SYNOPSYS INC",2867719,478.86,"62,884.00","30,112,632.24"
0.82,SNOW,"SNOWFLAKE INC-CLASS A",BN134B7,208.18,"133,904.00","27,876,134.72"
0.69,MRVL,"MARVELL TECHNOLOGY INC",BNKJSM5,67.19,"350,412.00","23,544,182.28"
0.64,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,210.90,"103,164.00","21,757,287.60"
0.64,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,40.89,"528,362.00","21,603,137.56"
0.62,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,244.54,"86,923.00","21,256,150.42"
0.59,"6702 JP","FUJITSU LIMITED",6356945,24.06,"835,783.00","20,108,192.75"
0.56,"EXPN LN","EXPERIAN PLC",B19NLV4,50.88,"371,049.00","18,880,644.77"
0.55,ZS,"ZSCALER INC",BZ00V34,301.95,"62,318.00","18,816,920.10"
0.48,"6701 JP","NEC CORP",6640400,27.39,"601,610.00","16,477,548.86"
0.48,"WKL NA","WOLTERS KLUWER",5671519,169.05,"96,626.00","16,335,035.27"
0.47,STNE,"STONECO LTD-A",BGKG6M3,13.76,"1,166,449.00","16,050,338.24"
0.45,DDOG,"DATADOG INC - CLASS A",BKT9Y49,120.45,"127,056.00","15,303,895.20"
