"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/17/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.13,NVDA,"NVIDIA CORP",2379504,840.35,"81,644.00","68,609,535.40"
3.78,META,"META PLATFORMS INC",B7TL820,494.17,"126,956.00","62,737,846.52"
3.66,NFLX,"NETFLIX INC",2857817,613.69,"99,085.00","60,807,473.65"
3.42,AMZN,"AMAZON.COM INC",2000019,181.28,"313,077.00","56,754,598.56"
3.27,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,38.41,"1,415,943.00","54,385,286.81"
3.15,QCOM,"QUALCOMM INC",2714923,164.32,"318,212.00","52,288,595.84"
3.12,ORCL,"ORACLE CORP",2661568,118.67,"436,744.00","51,828,410.48"
3.11,GOOGL,"ALPHABET INC-CL A",BYVY8G0,155.47,"332,314.00","51,664,857.58"
3.10,IBM,IBM,2005973,183.10,"280,956.00","51,443,043.60"
3.08,AVGO,"BROADCOM INC",BDZ78H9,"1,282.63","39,945.00","51,234,655.35"
3.04,MSFT,"MICROSOFT CORP",2588173,411.84,"122,516.00","50,456,989.44"
2.97,"005930 KS","SAMSUNG ELECTRON",6771720,56.89,"866,131.00","49,275,506.29"
2.93,CRM,"SALESFORCE INC",2310525,276.32,"176,296.00","48,714,110.72"
2.88,NOW,"SERVICENOW INC",B80NXX8,736.45,"65,006.00","47,873,668.70"
2.73,BABA,"ALIBABA GRP-ADR",BP41ZD1,68.82,"660,067.00","45,425,810.94"
2.72,CSCO,"CISCO SYSTEMS INC",2198163,47.79,"943,681.00","45,098,514.99"
2.54,UBER,"UBER TECHNOLOGIES INC",BK6N347,71.94,"585,307.00","42,106,985.58"
2.53,AAPL,"APPLE INC",2046251,168.00,"250,348.00","42,058,464.00"
2.53,"SIE GR","SIEMENS AG-REG",5727973,183.67,"228,628.00","41,992,302.42"
2.50,ACN,"ACCENTURE PLC-CL A",B4BNMY3,314.54,"132,189.00","41,578,728.06"
2.34,ADBE,"ADOBE INC",2008154,474.45,"81,811.00","38,815,228.95"
2.19,MU,"MICRON TECHNOLOGY INC",2588184,116.33,"313,007.00","36,412,104.31"
2.19,TSLA,"TESLA INC",B616C79,155.45,"233,747.00","36,335,971.15"
2.15,INTC,"INTEL CORP",2463247,35.68,"999,128.00","35,648,887.04"
1.59,"000660 KS","SK HYNIX INC",6450267,128.85,"205,546.00","26,485,250.89"
