"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/10/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.52,NOW,"SERVICENOW INC",B80NXX8,860.15,"83,908.00","72,173,466.20"
3.50,IBM,IBM,2005973,205.32,"348,915.00","71,639,227.80"
3.45,BABA,"ALIBABA GRP-ADR",BP41ZD1,83.80,"844,106.00","70,736,082.80"
3.41,ORCL,"ORACLE CORP",2661568,155.89,"448,884.00","69,976,526.76"
3.30,ACN,"ACCENTURE PLC-CL A",B4BNMY3,347.70,"194,474.00","67,618,609.80"
3.30,CSCO,"CISCO SYSTEMS INC",2198163,48.79,"1,385,590.00","67,602,936.10"
3.30,ADBE,"ADOBE INC",2008154,574.48,"117,674.00","67,601,359.52"
3.28,NFLX,"NETFLIX INC",2857817,673.62,"99,916.00","67,305,415.92"
3.24,META,"META PLATFORMS INC",B7TL820,504.79,"131,436.00","66,347,578.44"
3.16,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,47.27,"1,371,043.00","64,813,005.76"
3.07,AAPL,"APPLE INC",2046251,220.11,"285,501.00","62,841,625.11"
3.02,AMZN,"AMAZON.COM INC",2000019,179.55,"344,606.00","61,874,007.30"
3.01,CRM,"SALESFORCE INC",2310525,246.16,"250,844.00","61,747,759.04"
2.92,MSFT,"MICROSOFT CORP",2588173,414.20,"144,398.00","59,809,651.60"
2.88,TSLA,"TESLA INC",B616C79,226.17,"260,734.00","58,970,208.78"
2.84,AVGO,"BROADCOM INC",BDZ78H9,148.21,"392,238.00","58,133,593.98"
2.76,NVDA,"NVIDIA CORP",2379504,108.10,"523,989.00","56,643,210.90"
2.62,QCOM,"QUALCOMM INC",2714923,161.68,"332,234.00","53,715,593.12"
2.56,GOOGL,"ALPHABET INC-CL A",BYVY8G0,148.66,"353,335.00","52,526,781.10"
2.55,"005930 KS","SAMSUNG ELECTRON",6771720,49.27,"1,061,280.00","52,291,865.58"
