"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 04/24/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.91,NVDA,"NVIDIA CORP",2379504,796.77,"81,964.00","65,306,456.28"
3.76,META,"META PLATFORMS INC",B7TL820,493.50,"127,456.00","62,899,536.00"
3.74,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,43.95,"1,421,943.00","62,494,609.10"
3.32,AMZN,"AMAZON.COM INC",2000019,176.59,"314,297.00","55,501,707.23"
3.30,NFLX,"NETFLIX INC",2857817,555.12,"99,465.00","55,215,010.80"
3.18,GOOGL,"ALPHABET INC-CL A",BYVY8G0,159.13,"333,614.00","53,087,995.82"
3.13,QCOM,"QUALCOMM INC",2714923,163.63,"319,452.00","52,271,930.76"
3.11,IBM,IBM,2005973,184.10,"282,056.00","51,926,509.60"
3.03,ORCL,"ORACLE CORP",2661568,115.34,"438,444.00","50,570,130.96"
3.02,AVGO,"BROADCOM INC",BDZ78H9,"1,256.82","40,105.00","50,404,766.10"
3.01,MSFT,"MICROSOFT CORP",2588173,409.06,"122,996.00","50,312,743.76"
2.99,"005930 KS","SAMSUNG ELECTRON",6771720,57.41,"869,511.00","49,914,961.00"
2.96,BABA,"ALIBABA GRP-ADR",BP41ZD1,74.63,"662,647.00","49,453,345.61"
2.93,CRM,"SALESFORCE INC",2310525,276.19,"176,976.00","48,879,001.44"
2.91,NOW,"SERVICENOW INC",B80NXX8,746.29,"65,266.00","48,707,363.14"
2.74,CSCO,"CISCO SYSTEMS INC",2198163,48.35,"947,361.00","45,804,904.35"
2.56,"SIE GR","SIEMENS AG-REG",5727973,186.66,"229,528.00","42,844,834.13"
2.54,AAPL,"APPLE INC",2046251,169.02,"251,328.00","42,479,458.56"
2.49,ACN,"ACCENTURE PLC-CL A",B4BNMY3,313.54,"132,709.00","41,609,579.86"
2.44,UBER,"UBER TECHNOLOGIES INC",BK6N347,69.36,"587,587.00","40,755,034.32"
2.35,ADBE,"ADOBE INC",2008154,477.12,"82,131.00","39,186,342.72"
2.28,TSLA,"TESLA INC",B616C79,162.13,"234,667.00","38,046,560.71"
2.10,MU,"MICRON TECHNOLOGY INC",2588184,111.78,"314,227.00","35,124,294.06"
2.07,INTC,"INTEL CORP",2463247,34.50,"1,003,028.00","34,604,466.00"
1.62,"000660 KS","SK HYNIX INC",6450267,131.32,"206,346.00","27,096,852.76"
1.49,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,72.26,"344,183.00","24,870,663.58"
1.39,"3690 HK","MEITUAN-CLASS B",BGJW376,14.51,"1,602,715.00","23,247,921.75"
1.37,SNPS,"SYNOPSYS INC",2867719,527.52,"43,302.00","22,842,671.04"
1.29,CDNS,"CADENCE DESIGN SYS INC",2302232,277.66,"77,376.00","21,484,220.16"
1.18,TRI,"THOMSON REUTERS CORP",BNBXPB4,152.63,"129,345.00","19,741,927.35"
1.03,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,235.04,"73,391.00","17,249,820.64"
0.92,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,255.74,"59,866.00","15,310,130.84"
0.85,FTNT,"FORTINET INC",B5B2106,65.45,"218,189.00","14,280,470.05"
0.75,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,33.59,"372,581.00","12,516,536.08"
0.71,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,754.72,"15,804.00","11,927,594.88"
0.67,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,86.72,"129,142.00","11,199,194.24"
0.66,DDOG,"DATADOG INC - CLASS A",BKT9Y49,127.07,"86,579.00","11,001,593.53"
0.65,"WKL NA","WOLTERS KLUWER",5671519,151.30,"71,306.00","10,788,349.79"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,83.79,"127,751.00","10,704,256.29"
0.64,"EXPN LN","EXPERIAN PLC",B19NLV4,40.56,"262,358.00","10,640,719.60"
0.63,"5803 JP","FUJIKURA LTD",6356707,17.35,"608,559.00","10,560,421.31"
0.58,"6702 JP","FUJITSU LIMITED",6356945,16.26,"594,410.00","9,664,938.26"
0.54,ROK,"ROCKWELL AUTOMATION INC",2754060,275.56,"32,464.00","8,945,779.84"
0.51,"6954 JP","FANUC CORP",6356934,29.76,"286,697.00","8,531,647.01"
0.48,BIDU,"BAIDU INC - SPON ADR",B0FXT17,99.19,"81,384.00","8,072,478.96"
0.46,EBAY,"EBAY INC",2293819,51.18,"148,586.00","7,604,631.48"
0.44,ZS,"ZSCALER INC",BZ00V34,177.46,"41,826.00","7,422,441.96"
0.42,CLS,"CELESTICA INC",2262659,44.10,"159,312.00","7,025,659.20"
0.37,HPE,"HEWLETT PACKA",BYVYWS0,16.93,"369,396.00","6,253,874.28"
0.36,HUBB,"HUBBELL INC",BDFG6S3,398.55,"15,284.00","6,091,438.20"
0.36,PEGA,"PEGASYSTEMS INC",2675860,58.88,"102,046.00","6,008,468.48"
0.36,"6526 JP","SOCIONEXT INC",BMTVX75,26.61,"225,705.00","6,006,084.09"
0.33,"6701 JP","NEC CORP",6640400,71.09,"77,451.00","5,505,983.42"
0.33,"4755 JP","RAKUTEN GROUP INC",6229597,4.95,"1,102,146.00","5,451,895.32"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,277.53,"19,178.00","5,322,470.34"
0.32,OKTA,"OKTA INC",BDFZSP1,93.76,"56,500.00","5,297,440.00"
0.32,STX,"SEAGATE TECHNOLO",BKVD2N4,87.11,"60,444.00","5,265,276.84"
0.31,"2395 TT","ADVANTECH CO LTD",6202673,11.49,"455,057.00","5,228,448.50"
0.31,VRNT,"VERINT SYSTEMS INC",2849193,31.04,"166,547.00","5,169,618.88"
0.31,INFA,"INFORMATICA INC - CLASS A",BMG95P4,31.93,"161,235.00","5,148,233.55"
0.30,"AMP IM","AMPLIFON SPA",B14NJ71,33.49,"151,670.00","5,079,010.99"
0.30,CCCS,"CCC INTELLIGENT",BP4CXL8,11.53,"438,913.00","5,060,666.89"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,244.53,"20,628.00","5,044,164.84"
0.29,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,71.11,"67,675.00","4,812,369.25"
0.28,"6588 JP","TOSHIBA TEC CORP",6894887,20.16,"235,820.00","4,753,975.42"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.28,"880,225.00","4,647,588.00"
0.27,STNE,"STONECO LTD-A",BGKG6M3,15.83,"286,093.00","4,528,852.19"
0.27,WIX,"WIX.COM LTD",BFZCHN7,121.69,"37,132.00","4,518,593.08"
0.27,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.03,"212,177.00","4,462,082.31"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,57.29,"77,768.00","4,455,328.72"
0.26,"2353 TT","ACER INC",6005850,1.38,"3,180,200.00","4,382,771.98"
0.26,SNAP,"SNAP INC - A",BD8DJ71,11.08,"395,537.00","4,382,549.96"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,20.06,"212,376.00","4,260,776.76"
0.25,G,"GENPACT LTD",B23DBK6,31.76,"133,823.00","4,250,218.48"
0.25,AI,"C3.AI INC-A",BMGNBJ2,22.35,"184,535.00","4,124,357.25"
0.24,PATH,"UIPATH INC - CLASS A",BMD02L5,19.70,"206,430.00","4,066,671.00"
0.24,TWLO,"TWILIO INC - A",BD6P5Q0,60.98,"66,686.00","4,066,512.28"
0.24,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.36,"104,648.00","4,014,297.28"
0.23,TDC,"TERADATA CORP",B247H10,37.15,"102,871.00","3,821,657.65"
0.23,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,91.52,"41,202.00","3,770,697.53"
0.21,AMBA,"AMBARELLA INC",B7KH3G6,42.56,"84,126.00","3,580,402.56"
