"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 09/24/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
3.73,BABA,"ALIBABA GRP-ADR",BP41ZD1,97.19,"844,106.00","82,038,662.14"
3.53,NOW,"SERVICENOW INC",B80NXX8,923.60,"83,908.00","77,497,428.80"
3.51,IBM,IBM,2005973,220.97,"348,915.00","77,099,747.55"
3.39,ORCL,"ORACLE CORP",2661568,165.80,"448,884.00","74,424,967.20"
3.37,META,"META PLATFORMS INC",B7TL820,563.33,"131,436.00","74,041,841.88"
3.31,CSCO,"CISCO SYSTEMS INC",2198163,52.52,"1,385,590.00","72,771,186.80"
3.28,NFLX,"NETFLIX INC",2857817,722.26,"99,916.00","72,165,330.16"
3.22,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,51.67,"1,371,043.00","70,836,913.45"
3.12,AVGO,"BROADCOM INC",BDZ78H9,174.84,"392,238.00","68,578,891.92"
3.09,CRM,"SALESFORCE INC",2310525,270.44,"250,844.00","67,838,251.36"
3.04,AMZN,"AMAZON.COM INC",2000019,193.96,"344,606.00","66,839,779.76"
3.02,TSLA,"TESLA INC",B616C79,254.27,"260,734.00","66,296,834.18"
3.01,ACN,"ACCENTURE PLC-CL A",B4BNMY3,339.62,"194,474.00","66,047,259.88"
2.95,AAPL,"APPLE INC",2046251,227.37,"285,501.00","64,914,362.37"
2.88,NVDA,"NVIDIA CORP",2379504,120.87,"523,989.00","63,334,550.43"
2.82,MSFT,"MICROSOFT CORP",2588173,429.17,"144,398.00","61,971,289.66"
2.81,ADBE,"ADOBE INC",2008154,524.07,"117,674.00","61,669,413.18"
2.62,UBER,"UBER TECHNOLOGIES INC",BK6N347,77.44,"743,036.00","57,540,707.84"
2.61,GOOGL,"ALPHABET INC-CL A",BYVY8G0,162.29,"353,335.00","57,342,737.15"
2.52,QCOM,"QUALCOMM INC",2714923,166.95,"332,234.00","55,466,466.30"
2.46,"SIE GR","SIEMENS AG-REG",5727973,189.95,"284,869.00","54,109,798.90"
2.29,"005930 KS","SAMSUNG ELECTRON",6771720,47.35,"1,061,280.00","50,249,397.66"
1.69,MU,"MICRON TECHNOLOGY INC",2588184,94.00,"394,319.00","37,065,986.00"
1.61,"3690 HK","MEITUAN-CLASS B",BGJW376,17.96,"1,968,415.00","35,350,073.80"
1.57,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,80.33,"430,083.00","34,548,567.39"
1.57,INTC,"INTEL CORP",2463247,22.81,"1,513,772.00","34,529,139.32"
1.44,"000660 KS","SK HYNIX INC",6450267,122.49,"258,831.00","31,704,276.67"
1.26,TRI,"THOMSON REUTERS CORP",BNBXPB4,172.17,"160,184.00","27,578,879.28"
1.25,SNPS,"SYNOPSYS INC",2867719,506.83,"54,369.00","27,555,840.27"
1.20,CDNS,"CADENCE DESIGN SYS INC",2302232,273.32,"96,786.00","26,453,549.52"
0.97,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,233.75,"90,924.00","21,253,485.00"
0.95,FTNT,"FORTINET INC",B5B2106,77.46,"270,224.00","20,931,551.04"
0.85,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,246.95,"75,454.00","18,633,365.30"
0.79,TTD,"TRADE DESK INC-A",BD8FDD1,110.79,"157,460.00","17,444,993.40"
0.77,"EXPN LN","EXPERIAN PLC",B19NLV4,51.69,"325,274.00","16,812,580.01"
0.70,"WKL NA","WOLTERS KLUWER",5671519,174.85,"87,992.00","15,385,206.63"
0.69,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,32.88,"462,580.00","15,211,628.49"
0.68,"6702 JP","FUJITSU LIMITED",6356945,20.44,"731,175.00","14,946,657.21"
0.68,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,92.21,"161,467.00","14,888,872.07"
0.59,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.31,"109,695.00","12,868,320.45"
0.53,EBAY,"EBAY INC",2293819,65.44,"177,293.00","11,602,053.92"
0.49,"5803 JP","FUJIKURA LTD",6356707,33.83,"318,226.00","10,764,422.20"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,261.98,"40,183.00","10,527,142.34"
0.44,"6954 JP","FANUC CORP",6356934,27.50,"353,916.00","9,732,536.04"
0.44,BIDU,"BAIDU INC - SPON ADR",B0FXT17,94.81,"102,093.00","9,679,437.33"
0.44,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,463.61,"20,741.00","9,615,735.01"
0.42,ZS,"ZSCALER INC",BZ00V34,174.15,"53,376.00","9,295,430.40"
0.42,"6701 JP","NEC CORP",6640400,95.60,"96,861.00","9,259,689.12"
0.40,HPE,"HEWLETT PACKA",BYVYWS0,18.88,"462,549.00","8,732,925.12"
0.39,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,7.74,"1,101,529.00","8,525,834.46"
0.37,HUBB,"HUBBELL INC",BDFG6S3,424.86,"19,181.00","8,149,239.66"
0.36,STX,"SEAGATE TECHNOLO",BKVD2N4,106.63,"74,114.00","7,902,775.82"
0.34,G,"GENPACT LTD",B23DBK6,39.01,"190,009.00","7,412,251.09"
0.34,"4755 JP","RAKUTEN GROUP INC",6229597,6.69,"1,105,455.00","7,391,756.52"
0.33,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,55.46,"131,852.00","7,312,511.92"
0.33,PEGA,"PEGASYSTEMS INC",2675860,72.12,"101,368.00","7,310,660.16"
0.32,ZBRA,"ZEBRA TECH CORP",2989356,364.43,"19,250.00","7,015,277.50"
0.31,"6588 JP","TOSHIBA TEC CORP",6894887,24.29,"282,599.00","6,864,593.77"
0.31,CYBR,"CYBERARK SOFTWAR",BQT3XY6,284.51,"24,046.00","6,841,327.46"
0.31,PATH,"UIPATH INC - CLASS A",BMD02L5,12.95,"517,272.00","6,698,672.40"
0.30,TWLO,"TWILIO INC - A",BD6P5Q0,63.00,"106,052.00","6,681,276.00"
0.30,DOCU,"DOCUSIGN INC",BFYT7B7,58.66,"113,483.00","6,656,912.78"
0.30,INFA,"INFORMATICA INC - CLASS A",BMG95P4,25.66,"255,572.00","6,557,977.52"
