"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 07/24/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
5.28,NVDA,"NVIDIA CORP",2379504,114.25,"970,417.00","110,870,142.25"
3.71,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,46.51,"1,673,643.00","77,838,876.42"
3.58,NFLX,"NETFLIX INC",2857817,635.99,"118,099.00","75,109,783.01"
3.43,ORCL,"ORACLE CORP",2661568,138.77,"518,684.00","71,977,778.68"
3.42,AVGO,"BROADCOM INC",BDZ78H9,151.34,"474,350.00","71,788,129.00"
3.32,META,"META PLATFORMS INC",B7TL820,461.27,"151,056.00","69,677,601.12"
3.26,QCOM,"QUALCOMM INC",2714923,181.07,"377,980.00","68,440,838.60"
3.25,GOOGL,"ALPHABET INC-CL A",BYVY8G0,172.63,"394,974.00","68,184,361.62"
3.21,AMZN,"AMAZON.COM INC",2000019,180.83,"371,881.00","67,247,241.23"
3.10,AAPL,"APPLE INC",2046251,218.54,"297,584.00","65,034,007.36"
2.98,MSFT,"MICROSOFT CORP",2588173,428.90,"145,652.00","62,470,142.80"
2.93,IBM,IBM,2005973,184.02,"333,976.00","61,458,263.52"
2.91,"005930 KS","SAMSUNG ELECTRON",6771720,59.25,"1,029,047.00","60,973,953.32"
2.86,TSLA,"TESLA INC",B616C79,215.99,"278,091.00","60,064,875.09"
2.83,BABA,"ALIBABA GRP-ADR",BP41ZD1,75.80,"784,423.00","59,459,263.40"
2.70,NOW,"SERVICENOW INC",B80NXX8,730.87,"77,538.00","56,670,198.06"
2.50,CSCO,"CISCO SYSTEMS INC",2198163,46.85,"1,121,057.00","52,521,520.45"
2.50,CRM,"SALESFORCE INC",2310525,249.78,"210,040.00","52,463,791.20"
2.46,ACN,"ACCENTURE PLC-CL A",B4BNMY3,328.68,"157,253.00","51,685,916.04"
2.46,ADBE,"ADOBE INC",2008154,531.04,"97,235.00","51,635,674.40"
2.41,"SIE GR","SIEMENS AG-REG",5727973,186.08,"272,008.00","50,615,477.27"
2.19,UBER,"UBER TECHNOLOGIES INC",BK6N347,66.14,"695,203.00","45,980,726.42"
1.96,MU,"MICRON TECHNOLOGY INC",2588184,110.28,"373,785.00","41,221,009.80"
1.79,INTC,"INTEL CORP",2463247,31.70,"1,187,108.00","37,631,323.60"
1.76,"000660 KS","SK HYNIX INC",6450267,150.66,"245,710.00","37,018,957.29"
1.36,SNPS,"SYNOPSYS INC",2867719,553.33,"51,604.00","28,554,041.32"
1.32,"3690 HK","MEITUAN-CLASS B",BGJW376,14.51,"1,908,915.00","27,695,192.85"
1.20,TRI,"THOMSON REUTERS CORP",BNBXPB4,163.50,"154,152.00","25,203,852.00"
1.16,CDNS,"CADENCE DESIGN SYS INC",2302232,266.34,"91,536.00","24,379,698.24"
1.15,SHOP,"SHOPIFY INC - CLASS A",BXDZ9Z0,59.27,"407,431.00","24,148,435.37"
1.05,NXPI,"NXP SEMICONDUCTORS NV",B505PN7,254.40,"86,607.00","22,032,820.80"
0.75,WDAY,"WORKDAY INC-CLASS A",B8K6ZD1,220.52,"71,194.00","15,699,700.88"
0.74,"IFX GR","INFINEON TECHNOLOGIES AG",5889505,35.37,"441,493.00","15,617,002.64"
0.70,FTNT,"FORTINET INC",B5B2106,56.64,"258,781.00","14,657,355.84"
0.68,"5803 JP","FUJIKURA LTD",6356707,19.79,"719,951.00","14,247,757.95"
0.67,"WKL NA","WOLTERS KLUWER",5671519,166.88,"84,522.00","14,105,042.22"
0.67,"EXPN LN","EXPERIAN PLC",B19NLV4,45.15,"310,502.00","14,019,280.82"
0.64,TTD,"TRADE DESK INC-A",BD8FDD1,89.32,"151,351.00","13,518,671.32"
0.63,SMCI,"SUPER MICRO COMPUTER INC",B1VQR35,711.56,"18,636.00","13,260,632.16"
0.58,GEHC,"GE HEALTHCARE TECHNOLOGY",BL6JPG8,79.69,"152,742.00","12,172,009.98"
0.57,DDOG,"DATADOG INC - CLASS A",BKT9Y49,117.32,"102,627.00","12,040,199.64"
0.56,"6702 JP","FUJITSU LIMITED",6356945,16.65,"706,375.00","11,764,466.84"
0.48,CLS,"CELESTICA INC",BMDLRD5,53.39,"188,576.00","10,068,072.64"
0.48,ROK,"ROCKWELL AUTOMATION INC",2754060,263.07,"38,128.00","10,030,332.96"
0.45,EBAY,"EBAY INC",2293819,53.66,"175,962.00","9,442,120.92"
0.45,"6954 JP","FANUC CORP",6356934,27.72,"339,561.00","9,411,817.36"
0.43,ZS,"ZSCALER INC",BZ00V34,181.82,"49,378.00","8,977,907.96"
0.42,HPE,"HEWLETT PACKA",BYVYWS0,20.05,"437,364.00","8,769,148.20"
0.41,BIDU,"BAIDU INC - SPON ADR",B0FXT17,88.75,"96,488.00","8,563,310.00"
0.38,"6701 JP","NEC CORP",6640400,86.32,"91,611.00","7,908,218.26"
0.38,STX,"SEAGATE TECHNOLO",BKVD2N4,109.53,"71,772.00","7,861,187.16"
0.36,"4755 JP","RAKUTEN GROUP INC",6229597,5.76,"1,306,050.00","7,529,004.14"
0.35,ZBRA,"ZEBRA TECH CORP",2989356,322.09,"22,954.00","7,393,253.86"
0.35,PEGA,"PEGASYSTEMS INC",2675860,61.10,"120,926.00","7,388,578.60"
0.35,WIX,"WIX.COM LTD",BFZCHN7,161.47,"45,026.00","7,270,348.22"
0.33,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,6.55,"1,041,649.00","6,822,800.95"
0.32,VRNT,"VERINT SYSTEMS INC",2849193,33.87,"197,018.00","6,672,999.66"
0.31,HUBB,"HUBBELL INC",BDFG6S3,356.98,"18,116.00","6,467,049.68"
0.30,"6588 JP","TOSHIBA TEC CORP",6894887,22.87,"279,244.00","6,386,207.88"
0.30,SNAP,"SNAP INC - A",BD8DJ71,13.58,"468,225.00","6,358,495.50"
0.30,CYBR,"CYBERARK SOFTWAR",BQT3XY6,258.13,"24,404.00","6,299,404.52"
0.30,OKTA,"OKTA INC",BDFZSP1,92.69,"66,884.00","6,199,477.96"
0.30,"2395 TT","ADVANTECH CO LTD",6202673,11.30,"547,457.00","6,185,012.93"
0.28,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,47.40,"124,472.00","5,899,972.80"
0.28,"AMP IM","AMPLIFON SPA",B14NJ71,32.50,"179,990.00","5,849,108.45"
0.28,AI,"C3.AI INC-A",BMGNBJ2,26.46,"218,519.00","5,782,012.74"
0.27,CCCS,"CCC INTELLIGENT",BP4CXL8,11.03,"520,097.00","5,736,669.91"
0.27,"6526 JP","SOCIONEXT INC",BMTVX75,20.93,"267,241.00","5,592,078.08"
0.26,PCOR,"PROCORE TECHNOLOGIES INC",BLH11J8,67.99,"79,947.00","5,435,596.53"
0.26,AMBA,"AMBARELLA INC",B7KH3G6,54.60,"99,230.00","5,417,958.00"
0.25,G,"GENPACT LTD",B23DBK6,33.52,"158,367.00","5,308,461.84"
0.25,"2353 TT","ACER INC",6005850,1.40,"3,734,600.00","5,231,408.26"
0.24,"TIETO FH","TIETOEVRY OYJ",5479702,20.19,"252,024.00","5,087,967.70"
0.24,DOCU,"DOCUSIGN INC",BFYT7B7,53.80,"91,928.00","4,945,726.40"
0.23,DXC,"DXC TECHNOLOGY CO",BYXD7B3,19.47,"250,881.00","4,884,653.07"
0.22,"3443 TT","GLOBAL UNICHIP CORP",B056381,43.55,"105,865.00","4,610,044.61"
0.22,INFA,"INFORMATICA INC - CLASS A",BMG95P4,23.99,"191,443.00","4,592,717.57"
0.21,STNE,"STONECO LTD-A",BGKG6M3,13.17,"338,957.00","4,464,063.69"
0.21,TWLO,"TWILIO INC - A",BD6P5Q0,56.40,"78,958.00","4,453,231.20"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,69.02,"59,378.00","4,098,046.05"
