"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/11/2025",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
4.61,"700 HK","TENCENT HOLDINGS LTD",BMMV2K8,66.60,"2,032,643.00","135,370,892.61"
4.44,BABA,"ALIBABA GRP-ADR",BP41ZD1,139.02,"937,093.00","130,274,668.86"
3.28,AAPL,"APPLE INC",2046251,220.84,"436,067.00","96,301,036.28"
3.27,"005930 KS","SAMSUNG ELECTRON",6771720,36.76,"2,609,227.00","95,922,199.73"
3.24,CSCO,"CISCO SYSTEMS INC",2198163,60.67,"1,566,705.00","95,051,992.35"
3.16,META,"META PLATFORMS INC",B7TL820,605.71,"153,008.00","92,678,475.68"
3.09,IBM,IBM,2005973,248.95,"364,351.00","90,705,181.45"
3.01,NFLX,"NETFLIX INC",2857817,895.10,"98,675.00","88,323,992.50"
3.00,ACN,"ACCENTURE PLC-CL A",B4BNMY3,327.79,"268,583.00","88,038,821.57"
2.82,MSFT,"MICROSOFT CORP",2588173,380.45,"217,931.00","82,911,848.95"
2.77,AMZN,"AMAZON.COM INC",2000019,196.59,"414,089.00","81,405,756.51"
2.75,GOOGL,"ALPHABET INC-CL A",BYVY8G0,164.04,"492,521.00","80,793,144.84"
2.75,CRM,"SALESFORCE INC",2310525,277.05,"291,601.00","80,788,057.05"
2.63,AVGO,"BROADCOM INC",BDZ78H9,190.09,"405,727.00","77,124,645.43"
2.62,"SIE GR","SIEMENS AG-REG",5727973,243.89,"315,489.00","76,945,173.30"
2.57,ORCL,"ORACLE CORP",2661568,144.18,"523,016.00","75,408,446.88"
2.54,ADBE,"ADOBE INC",2008154,433.66,"171,756.00","74,483,706.96"
2.53,TSM,"TAIWAN SEMIC-ADR",2113382,170.97,"434,339.00","74,258,938.83"
2.45,NVDA,"NVIDIA CORP",2379504,108.75,"661,999.00","71,992,391.25"
2.37,NOW,"SERVICENOW INC",B80NXX8,808.40,"86,093.00","69,597,581.20"
2.28,PLTR,"PALANTIR TECHN-A",BN78DQ4,78.05,"858,763.00","67,026,452.15"
2.28,QCOM,"QUALCOMM INC",2714923,153.10,"437,529.00","66,985,689.90"
2.11,AMD,"ADVANCED MICRO DEVICES",2007849,96.76,"638,850.00","61,815,126.00"
